criteria,feature,model,rbo,num_comparisons
Integration_Capabilities,Write notes,gemini,0.1,10
Mobile_Optimization,Access to movies,openai,0.0,10
Mobile_Optimization,Access to movies,mistral,1.0,10
Mobile_Optimization,Access to movies,gemini,0.9,10
Mobile_Optimization,Access to podcasts,openai,0.0,10
Mobile_Optimization,Access to podcasts,mistral,1.0,10
Mobile_Optimization,Access to podcasts,gemini,0.4444444444444444,9
Mobile_Optimization,Broadcast messages to multiple contacts,openai,0.0,10
Mobile_Optimization,Broadcast messages to multiple contacts,mistral,1.0,10
Mobile_Optimization,Build photo collage,openai,0.9,10
Mobile_Optimization,Build photo collage,mistral,1.0,10
Mobile_Optimization,Collaborate with others,openai,0.0,10
Mobile_Optimization,Collaborate with others,mistral,1.0,10
Mobile_Optimization,Collaborate with others,gemini,0.9,10
Mobile_Optimization,Go Live,openai,0.0,10
Mobile_Optimization,Go Live,mistral,0.1,10
Mobile_Optimization,Go Live,gemini,0.0,8
Mobile_Optimization,Keeping up with friends,openai,0.8,10
Mobile_Optimization,Keeping up with friends,mistral,0.0,10
Mobile_Optimization,Keeping up with friends,gemini,0.4,10
Mobile_Optimization,List items for sale,openai,0.0,10
Mobile_Optimization,List items for sale,mistral,0.0,10
Mobile_Optimization,List items for sale,gemini,1.0,10
Mobile_Optimization,Photo effects,openai,1.0,10
Mobile_Optimization,Photo effects,mistral,0.2,10
Mobile_Optimization,Photo effects,gemini,0.5,10
Mobile_Optimization,Play games,openai,0.0,10
Mobile_Optimization,Play games,mistral,1.0,10
Mobile_Optimization,Play games,gemini,0.0,10
Mobile_Optimization,Play playlist on shuffle mode,openai,1.0,10
Mobile_Optimization,Play playlist on shuffle mode,mistral,1.0,10
Mobile_Optimization,Play playlist on shuffle mode,gemini,0.0,9
Mobile_Optimization,Rate movies,openai,1.0,10
Mobile_Optimization,Rate movies,mistral,1.0,10
Mobile_Optimization,Rate movies,gemini,0.8,10
Mobile_Optimization,Search for offer on item,openai,0.0,10
Mobile_Optimization,Search for offer on item,mistral,0.0,10
Mobile_Optimization,Search for offer on item,gemini,0.2,10
Mobile_Optimization,Send files,openai,0.0,10
Mobile_Optimization,Send files,mistral,0.9,10
Mobile_Optimization,Send files,gemini,0.0,10
Mobile_Optimization,Watch streams,openai,0.0,10
Mobile_Optimization,Watch streams,mistral,0.0,10
Mobile_Optimization,Write notes,openai,0.5,10
Mobile_Optimization,Write notes,mistral,0.0,10
Mobile_Optimization,Write notes,gemini,0.0,10
Number_of_Downloads,Access to movies,openai,1.0,10
Number_of_Downloads,Access to movies,mistral,1.0,10
Number_of_Downloads,Access to movies,gemini,0.9,10
Number_of_Downloads,Access to podcasts,openai,1.0,10
Number_of_Downloads,Access to podcasts,mistral,1.0,10
Number_of_Downloads,Access to podcasts,gemini,0.4444444444444444,9
Number_of_Downloads,Broadcast messages to multiple contacts,openai,0.0,10
Number_of_Downloads,Broadcast messages to multiple contacts,mistral,1.0,10
Number_of_Downloads,Broadcast messages to multiple contacts,gemini,0.16666666666666666,6
Number_of_Downloads,Build photo collage,openai,0.0,10
Number_of_Downloads,Build photo collage,mistral,1.0,10
Number_of_Downloads,Collaborate with others,openai,0.0,10
Number_of_Downloads,Collaborate with others,mistral,1.0,10
Number_of_Downloads,Collaborate with others,gemini,0.9,10
Number_of_Downloads,Go Live,openai,1.0,10
Number_of_Downloads,Go Live,mistral,0.0,10
Number_of_Downloads,Keeping up with friends,openai,0.0,10
Number_of_Downloads,Keeping up with friends,mistral,1.0,10
Number_of_Downloads,Keeping up with friends,gemini,0.0,10
Number_of_Downloads,List items for sale,openai,0.0,10
Number_of_Downloads,List items for sale,mistral,0.0,10
Number_of_Downloads,List items for sale,gemini,1.0,10
Number_of_Downloads,Photo effects,openai,0.0,10
Number_of_Downloads,Photo effects,mistral,0.2,10
Number_of_Downloads,Play games,openai,0.0,10
Number_of_Downloads,Play games,mistral,1.0,10
Number_of_Downloads,Play games,gemini,0.3,10
Number_of_Downloads,Play playlist on shuffle mode,openai,1.0,10
Number_of_Downloads,Play playlist on shuffle mode,mistral,1.0,10
Number_of_Downloads,Play playlist on shuffle mode,gemini,0.6666666666666666,9
Number_of_Downloads,Rate movies,openai,1.0,10
Number_of_Downloads,Rate movies,mistral,1.0,10
Number_of_Downloads,Search for offer on item,openai,0.0,10
Number_of_Downloads,Search for offer on item,mistral,0.0,10
Number_of_Downloads,Send files,openai,0.1,10
Number_of_Downloads,Send files,mistral,0.0,10
Number_of_Downloads,Send files,gemini,0.8,10
Number_of_Downloads,Watch streams,openai,0.0,10
Number_of_Downloads,Watch streams,mistral,1.0,10
Number_of_Downloads,Watch streams,gemini,0.0,10
Number_of_Downloads,Write notes,openai,0.0,10
Number_of_Downloads,Write notes,mistral,0.0,10
Platform_Availability,Access to movies,openai,1.0,10
Platform_Availability,Access to movies,mistral,1.0,10
Platform_Availability,Access to movies,gemini,0.9,10
Platform_Availability,Access to podcasts,openai,0.0,10
Platform_Availability,Access to podcasts,mistral,1.0,10
Platform_Availability,Access to podcasts,gemini,0.5555555555555556,9
Platform_Availability,Broadcast messages to multiple contacts,openai,0.0,10
Platform_Availability,Broadcast messages to multiple contacts,mistral,1.0,10
Platform_Availability,Broadcast messages to multiple contacts,gemini,0.16666666666666666,6
Platform_Availability,Build photo collage,openai,0.1,10
Platform_Availability,Build photo collage,mistral,1.0,10
Platform_Availability,Build photo collage,gemini,0.0,10
Platform_Availability,Collaborate with others,openai,0.0,10
Platform_Availability,Collaborate with others,mistral,1.0,10
Platform_Availability,Collaborate with others,gemini,0.9,10
Platform_Availability,Go Live,openai,0.0,10
Platform_Availability,Go Live,mistral,0.0,10
Platform_Availability,Go Live,gemini,0.5,8
Platform_Availability,Keeping up with friends,openai,0.8,10
Platform_Availability,Keeping up with friends,mistral,1.0,10
Platform_Availability,Keeping up with friends,gemini,0.0,10
Platform_Availability,List items for sale,openai,0.3,10
Platform_Availability,List items for sale,mistral,0.0,10
Platform_Availability,List items for sale,gemini,1.0,10
Platform_Availability,Photo effects,openai,1.0,10
Platform_Availability,Photo effects,mistral,0.1,10
Platform_Availability,Photo effects,gemini,0.0,10
Platform_Availability,Play games,openai,0.0,10
Platform_Availability,Play games,mistral,0.0,10
Platform_Availability,Play games,gemini,0.0,10
Platform_Availability,Play playlist on shuffle mode,openai,1.0,10
Platform_Availability,Play playlist on shuffle mode,mistral,1.0,10
Platform_Availability,Play playlist on shuffle mode,gemini,0.6666666666666666,9
Platform_Availability,Rate movies,openai,1.0,10
Platform_Availability,Rate movies,mistral,1.0,10
Platform_Availability,Rate movies,gemini,0.8,10
Platform_Availability,Search for offer on item,openai,0.9,10
Platform_Availability,Search for offer on item,mistral,1.0,10
Platform_Availability,Search for offer on item,gemini,0.1,10
Platform_Availability,Send files,openai,0.9,10
Platform_Availability,Send files,mistral,0.0,10
Platform_Availability,Send files,gemini,0.8,10
Platform_Availability,Watch streams,openai,0.0,10
Platform_Availability,Watch streams,mistral,1.0,10
Platform_Availability,Watch streams,gemini,0.0,10
Platform_Availability,Write notes,openai,0.5,10
Platform_Availability,Write notes,mistral,1.0,10
Platform_Availability,Write notes,gemini,0.7,10
Platform_Compatibility,Access to movies,openai,1.0,10
Platform_Compatibility,Access to movies,mistral,1.0,10
Platform_Compatibility,Access to movies,gemini,0.9,10
Platform_Compatibility,Access to podcasts,openai,1.0,10
Platform_Compatibility,Access to podcasts,mistral,1.0,10
Platform_Compatibility,Access to podcasts,gemini,0.4444444444444444,9
Platform_Compatibility,Broadcast messages to multiple contacts,openai,0.0,10
Platform_Compatibility,Broadcast messages to multiple contacts,mistral,1.0,10
Platform_Compatibility,Broadcast messages to multiple contacts,gemini,0.3333333333333333,6
Platform_Compatibility,Build photo collage,openai,0.0,10
Platform_Compatibility,Build photo collage,mistral,1.0,10
Platform_Compatibility,Build photo collage,gemini,0.0,10
Platform_Compatibility,Collaborate with others,openai,1.0,10
Platform_Compatibility,Collaborate with others,mistral,1.0,10
Platform_Compatibility,Collaborate with others,gemini,0.9,10
Platform_Compatibility,Go Live,openai,0.0,10
Platform_Compatibility,Go Live,mistral,0.0,10
Platform_Compatibility,Go Live,gemini,0.0,8
Platform_Compatibility,Keeping up with friends,openai,0.0,10
Platform_Compatibility,Keeping up with friends,mistral,1.0,10
Platform_Compatibility,Keeping up with friends,gemini,0.5,10
Platform_Compatibility,List items for sale,openai,0.3,10
Platform_Compatibility,List items for sale,mistral,1.0,10
Platform_Compatibility,List items for sale,gemini,1.0,10
Platform_Compatibility,Photo effects,openai,1.0,10
Platform_Compatibility,Photo effects,mistral,0.2,10
Platform_Compatibility,Photo effects,gemini,0.0,10
Platform_Compatibility,Play games,openai,0.0,10
Platform_Compatibility,Play games,mistral,0.0,10
Platform_Compatibility,Play games,gemini,0.0,10
Platform_Compatibility,Play playlist on shuffle mode,openai,1.0,10
Platform_Compatibility,Play playlist on shuffle mode,mistral,1.0,10
Platform_Compatibility,Play playlist on shuffle mode,gemini,0.3333333333333333,9
Platform_Compatibility,Rate movies,openai,1.0,10
Platform_Compatibility,Rate movies,mistral,1.0,10
Platform_Compatibility,Rate movies,gemini,0.8,10
Platform_Compatibility,Search for offer on item,openai,0.9,10
Platform_Compatibility,Search for offer on item,mistral,1.0,10
Platform_Compatibility,Send files,openai,0.9,10
Platform_Compatibility,Send files,mistral,0.9,10
Platform_Compatibility,Send files,gemini,0.8,10
Platform_Compatibility,Watch streams,openai,0.0,10
Platform_Compatibility,Watch streams,mistral,1.0,10
Platform_Compatibility,Watch streams,gemini,1.0,10
Platform_Compatibility,Write notes,openai,0.4,10
Platform_Compatibility,Write notes,mistral,1.0,10
Platform_Compatibility,Write notes,gemini,0.7,10
Privacy_and_Security,Access to movies,openai,0.0,10
Privacy_and_Security,Access to movies,mistral,1.0,10
Privacy_and_Security,Access to movies,gemini,0.0,10
Privacy_and_Security,Access to podcasts,openai,0.0,10
Privacy_and_Security,Access to podcasts,mistral,0.0,10
Privacy_and_Security,Broadcast messages to multiple contacts,openai,0.0,10
Privacy_and_Security,Broadcast messages to multiple contacts,mistral,0.0,10
Privacy_and_Security,Build photo collage,openai,0.0,10
Privacy_and_Security,Build photo collage,mistral,1.0,10
Privacy_and_Security,Build photo collage,gemini,0.0,10
Privacy_and_Security,Collaborate with others,openai,0.0,10
Privacy_and_Security,Collaborate with others,mistral,0.0,10
Privacy_and_Security,Collaborate with others,gemini,0.0,10
Privacy_and_Security,Go Live,openai,0.0,10
Privacy_and_Security,Go Live,mistral,0.0,10
Privacy_and_Security,Keeping up with friends,openai,0.2,10
Privacy_and_Security,Keeping up with friends,mistral,0.0,10
Privacy_and_Security,Keeping up with friends,gemini,0.0,10
Privacy_and_Security,List items for sale,openai,0.0,10
Privacy_and_Security,List items for sale,mistral,0.0,10
Privacy_and_Security,Photo effects,openai,0.0,10
Privacy_and_Security,Photo effects,mistral,0.0,10
Privacy_and_Security,Photo effects,gemini,0.0,10
Privacy_and_Security,Play games,openai,0.0,10
