model,feature,criteria,rbo,num_comparisons
openai,Send files,Platform_Compatibility,0.9,10
openai,Send files,Privacy_and_Security,0.0,10
openai,Send files,Subscription_Cost,0.9,10
openai,Send files,Update_Frequency,0.0,10
openai,Send files,User_Base,0.0,10
openai,Send files,User_Interface_and_Ease_of_Use,0.9,10
openai,Send files,User_Ratings,0.9,10
openai,Send files,User_Reviews_and_Ratings,0.9,10
openai,Watch streams,Ad_Free_Option,0.0,10
openai,Watch streams,Ad_Frequency,0.0,10
openai,Watch streams,Community_Engagement,0.0,10
openai,Watch streams,Cost,0.0,10
openai,Watch streams,Customer_Support,0.0,10
openai,Watch streams,Customization_Options,0.0,10
openai,Watch streams,Geographical_Availability,0.0,10
openai,Watch streams,Integration_Capabilities,0.0,10
openai,Watch streams,Mobile_Optimization,0.0,10
openai,Watch streams,Number_of_Downloads,0.0,10
openai,Watch streams,Platform_Availability,0.0,10
openai,Watch streams,Platform_Compatibility,0.0,10
openai,Watch streams,Privacy_and_Security,0.0,10
openai,Watch streams,Subscription_Cost,0.0,10
openai,Watch streams,Update_Frequency,0.0,10
openai,Watch streams,User_Base,0.0,10
openai,Watch streams,User_Interface_and_Ease_of_Use,0.0,10
openai,Watch streams,User_Ratings,0.0,10
openai,Watch streams,User_Reviews_and_Ratings,0.0,10
openai,Write notes,Ad_Free_Option,0.0,10
openai,Write notes,Ad_Frequency,0.0,10
openai,Write notes,Community_Engagement,0.0,10
openai,Write notes,Cost,0.4,10
openai,Write notes,Customer_Support,0.5,10
openai,Write notes,Customization_Options,0.1,10
openai,Write notes,Geographical_Availability,0.4,10
openai,Write notes,Integration_Capabilities,0.0,10
openai,Write notes,Mobile_Optimization,0.5,10
openai,Write notes,Number_of_Downloads,0.0,10
openai,Write notes,Platform_Availability,0.5,10
openai,Write notes,Platform_Compatibility,0.4,10
openai,Write notes,Privacy_and_Security,0.0,10
openai,Write notes,Subscription_Cost,0.0,10
openai,Write notes,Update_Frequency,0.5,10
openai,Write notes,User_Base,0.5,10
openai,Write notes,User_Interface_and_Ease_of_Use,0.0,10
openai,Write notes,User_Ratings,0.1,10
openai,Write notes,User_Reviews_and_Ratings,0.5,10
mistral,Access to movies,Ad_Free_Option,1.0,10
mistral,Access to movies,Ad_Frequency,1.0,10
mistral,Access to movies,Community_Engagement,0.0,10
mistral,Access to movies,Cost,0.0,10
mistral,Access to movies,Customer_Support,1.0,10
mistral,Access to movies,Customization_Options,0.0,10
mistral,Access to movies,Geographical_Availability,1.0,10
mistral,Access to movies,Integration_Capabilities,1.0,10
mistral,Access to movies,Mobile_Optimization,1.0,10
mistral,Access to movies,Number_of_Downloads,1.0,10
mistral,Access to movies,Platform_Availability,1.0,10
mistral,Access to movies,Platform_Compatibility,1.0,10
mistral,Access to movies,Privacy_and_Security,1.0,10
mistral,Access to movies,Subscription_Cost,0.0,10
mistral,Access to movies,Update_Frequency,1.0,10
mistral,Access to movies,User_Base,1.0,10
mistral,Access to movies,User_Interface_and_Ease_of_Use,1.0,10
mistral,Access to movies,User_Ratings,1.0,10
mistral,Access to movies,User_Reviews_and_Ratings,1.0,10
mistral,Access to podcasts,Ad_Free_Option,1.0,10
mistral,Access to podcasts,Ad_Frequency,0.0,10
mistral,Access to podcasts,Community_Engagement,1.0,10
mistral,Access to podcasts,Cost,1.0,10
mistral,Access to podcasts,Customer_Support,1.0,10
mistral,Access to podcasts,Customization_Options,0.0,10
mistral,Access to podcasts,Geographical_Availability,1.0,10
mistral,Access to podcasts,Integration_Capabilities,1.0,10
mistral,Access to podcasts,Mobile_Optimization,1.0,10
mistral,Access to podcasts,Number_of_Downloads,1.0,10
mistral,Access to podcasts,Platform_Availability,1.0,10
mistral,Access to podcasts,Platform_Compatibility,1.0,10
mistral,Access to podcasts,Privacy_and_Security,0.0,10
mistral,Access to podcasts,Subscription_Cost,0.0,10
mistral,Access to podcasts,Update_Frequency,1.0,10
mistral,Access to podcasts,User_Base,1.0,10
mistral,Access to podcasts,User_Interface_and_Ease_of_Use,1.0,10
mistral,Access to podcasts,User_Ratings,1.0,10
mistral,Access to podcasts,User_Reviews_and_Ratings,1.0,10
mistral,Broadcast messages to multiple contacts,Ad_Free_Option,0.0,10
mistral,Broadcast messages to multiple contacts,Ad_Frequency,0.0,10
mistral,Broadcast messages to multiple contacts,Community_Engagement,1.0,10
mistral,Broadcast messages to multiple contacts,Cost,0.0,10
mistral,Broadcast messages to multiple contacts,Customer_Support,1.0,10
mistral,Broadcast messages to multiple contacts,Customization_Options,1.0,10
mistral,Broadcast messages to multiple contacts,Geographical_Availability,1.0,10
mistral,Broadcast messages to multiple contacts,Integration_Capabilities,0.0,10
mistral,Broadcast messages to multiple contacts,Mobile_Optimization,1.0,10
mistral,Broadcast messages to multiple contacts,Number_of_Downloads,1.0,10
mistral,Broadcast messages to multiple contacts,Platform_Availability,1.0,10
mistral,Broadcast messages to multiple contacts,Platform_Compatibility,1.0,10
mistral,Broadcast messages to multiple contacts,Privacy_and_Security,0.0,10
mistral,Broadcast messages to multiple contacts,Subscription_Cost,1.0,10
mistral,Broadcast messages to multiple contacts,Update_Frequency,1.0,10
mistral,Broadcast messages to multiple contacts,User_Base,1.0,10
mistral,Broadcast messages to multiple contacts,User_Interface_and_Ease_of_Use,1.0,10
mistral,Broadcast messages to multiple contacts,User_Ratings,1.0,10
mistral,Broadcast messages to multiple contacts,User_Reviews_and_Ratings,1.0,10
mistral,Build photo collage,Ad_Free_Option,1.0,10
mistral,Build photo collage,Ad_Frequency,1.0,10
mistral,Build photo collage,Community_Engagement,0.0,10
mistral,Build photo collage,Cost,0.0,10
mistral,Build photo collage,Customer_Support,1.0,10
mistral,Build photo collage,Customization_Options,0.0,10
mistral,Build photo collage,Geographical_Availability,1.0,10
mistral,Build photo collage,Integration_Capabilities,1.0,10
mistral,Build photo collage,Mobile_Optimization,1.0,10
mistral,Build photo collage,Number_of_Downloads,1.0,10
mistral,Build photo collage,Platform_Availability,1.0,10
mistral,Build photo collage,Platform_Compatibility,1.0,10
mistral,Build photo collage,Privacy_and_Security,1.0,10
mistral,Build photo collage,Subscription_Cost,0.0,10
mistral,Build photo collage,Update_Frequency,0.0,10
mistral,Build photo collage,User_Base,0.0,10
mistral,Build photo collage,User_Interface_and_Ease_of_Use,0.0,10
mistral,Build photo collage,User_Ratings,0.0,10
mistral,Build photo collage,User_Reviews_and_Ratings,1.0,10
mistral,Collaborate with others,Ad_Free_Option,0.0,10
mistral,Collaborate with others,Ad_Frequency,1.0,10
mistral,Collaborate with others,Community_Engagement,0.0,10
mistral,Collaborate with others,Cost,1.0,10
mistral,Collaborate with others,Customer_Support,1.0,10
mistral,Collaborate with others,Customization_Options,0.0,10
mistral,Collaborate with others,Geographical_Availability,0.0,10
mistral,Collaborate with others,Integration_Capabilities,1.0,10
mistral,Collaborate with others,Mobile_Optimization,1.0,10
mistral,Collaborate with others,Number_of_Downloads,1.0,10
mistral,Collaborate with others,Platform_Availability,1.0,10
mistral,Collaborate with others,Platform_Compatibility,1.0,10
mistral,Collaborate with others,Privacy_and_Security,0.0,10
mistral,Collaborate with others,Subscription_Cost,0.0,10
mistral,Collaborate with others,Update_Frequency,1.0,10
mistral,Collaborate with others,User_Base,1.0,10
mistral,Collaborate with others,User_Interface_and_Ease_of_Use,0.0,10
mistral,Collaborate with others,User_Ratings,1.0,10
mistral,Collaborate with others,User_Reviews_and_Ratings,1.0,10
mistral,Go Live,Ad_Free_Option,0.9,10
mistral,Go Live,Ad_Frequency,0.9,10
mistral,Go Live,Community_Engagement,0.9,10
mistral,Go Live,Cost,0.1,10
mistral,Go Live,Customer_Support,0.0,10
mistral,Go Live,Customization_Options,0.0,10
mistral,Go Live,Geographical_Availability,0.0,10
mistral,Go Live,Integration_Capabilities,0.0,10
mistral,Go Live,Mobile_Optimization,0.1,10
mistral,Go Live,Number_of_Downloads,0.0,10
mistral,Go Live,Platform_Availability,0.0,10
mistral,Go Live,Platform_Compatibility,0.0,10
mistral,Go Live,Privacy_and_Security,0.0,10
mistral,Go Live,Subscription_Cost,0.0,10
mistral,Go Live,Update_Frequency,0.1,10
mistral,Go Live,User_Base,0.1,10
mistral,Go Live,User_Interface_and_Ease_of_Use,0.1,10
mistral,Go Live,User_Ratings,0.0,10
mistral,Go Live,User_Reviews_and_Ratings,0.1,10
mistral,Keeping up with friends,Ad_Free_Option,0.0,10
mistral,Keeping up with friends,Ad_Frequency,0.0,10
mistral,Keeping up with friends,Community_Engagement,0.0,10
mistral,Keeping up with friends,Cost,0.0,10
mistral,Keeping up with friends,Customer_Support,1.0,10
mistral,Keeping up with friends,Customization_Options,0.0,10
mistral,Keeping up with friends,Geographical_Availability,1.0,10
mistral,Keeping up with friends,Integration_Capabilities,1.0,10
mistral,Keeping up with friends,Mobile_Optimization,0.0,10
mistral,Keeping up with friends,Number_of_Downloads,1.0,10
mistral,Keeping up with friends,Platform_Availability,1.0,10
mistral,Keeping up with friends,Platform_Compatibility,1.0,10
mistral,Keeping up with friends,Privacy_and_Security,0.0,10
mistral,Keeping up with friends,Subscription_Cost,0.0,10
mistral,Keeping up with friends,Update_Frequency,0.0,10
mistral,Keeping up with friends,User_Base,0.0,10
mistral,Keeping up with friends,User_Interface_and_Ease_of_Use,1.0,10
mistral,Keeping up with friends,User_Ratings,1.0,10
mistral,Keeping up with friends,User_Reviews_and_Ratings,1.0,10
mistral,List items for sale,Ad_Free_Option,0.0,10
mistral,List items for sale,Ad_Frequency,0.0,10
mistral,List items for sale,Community_Engagement,0.0,10
mistral,List items for sale,Cost,0.0,10
mistral,List items for sale,Customer_Support,1.0,10
mistral,List items for sale,Customization_Options,1.0,10
mistral,List items for sale,Geographical_Availability,0.0,10
mistral,List items for sale,Integration_Capabilities,1.0,10
mistral,List items for sale,Mobile_Optimization,0.0,10
mistral,List items for sale,Number_of_Downloads,0.0,10
mistral,List items for sale,Platform_Availability,0.0,10
mistral,List items for sale,Platform_Compatibility,1.0,10
mistral,List items for sale,Privacy_and_Security,0.0,10
mistral,List items for sale,Subscription_Cost,0.0,10
mistral,List items for sale,Update_Frequency,0.0,10
mistral,List items for sale,User_Base,0.0,10
mistral,List items for sale,User_Interface_and_Ease_of_Use,0.0,10
mistral,List items for sale,User_Ratings,0.0,10
mistral,List items for sale,User_Reviews_and_Ratings,0.0,10
mistral,Photo effects,Ad_Free_Option,0.0,10
mistral,Photo effects,Ad_Frequency,0.1,10
mistral,Photo effects,Community_Engagement,0.2,10
mistral,Photo effects,Cost,0.1,10
mistral,Photo effects,Customer_Support,0.2,10
mistral,Photo effects,Customization_Options,0.0,10
mistral,Photo effects,Geographical_Availability,0.0,10
mistral,Photo effects,Integration_Capabilities,0.2,10
mistral,Photo effects,Mobile_Optimization,0.2,10
mistral,Photo effects,Number_of_Downloads,0.2,10
mistral,Photo effects,Platform_Availability,0.1,10
mistral,Photo effects,Platform_Compatibility,0.2,10
mistral,Photo effects,Privacy_and_Security,0.0,10
mistral,Photo effects,Subscription_Cost,0.1,10
mistral,Photo effects,Update_Frequency,0.0,10
mistral,Photo effects,User_Base,0.0,10
mistral,Photo effects,User_Interface_and_Ease_of_Use,0.1,10
mistral,Photo effects,User_Ratings,0.2,10
mistral,Photo effects,User_Reviews_and_Ratings,0.0,10
mistral,Play games,Ad_Free_Option,0.0,10
mistral,Play games,Ad_Frequency,0.0,10
mistral,Play games,Community_Engagement,1.0,10
mistral,Play games,Cost,1.0,10
mistral,Play games,Customer_Support,0.0,10
mistral,Play games,Customization_Options,0.0,10
mistral,Play games,Geographical_Availability,1.0,10
mistral,Play games,Integration_Capabilities,0.0,10
mistral,Play games,Mobile_Optimization,1.0,10
mistral,Play games,Number_of_Downloads,1.0,10
mistral,Play games,Platform_Availability,0.0,10
mistral,Play games,Platform_Compatibility,0.0,10
mistral,Play games,Privacy_and_Security,0.0,10
mistral,Play games,Subscription_Cost,0.0,10
mistral,Play games,Update_Frequency,1.0,10
mistral,Play games,User_Base,0.0,10
mistral,Play games,User_Interface_and_Ease_of_Use,0.0,10
mistral,Play games,User_Ratings,1.0,10
mistral,Play games,User_Reviews_and_Ratings,0.0,10
mistral,Play playlist on shuffle mode,Ad_Free_Option,1.0,10
mistral,Play playlist on shuffle mode,Ad_Frequency,1.0,10
mistral,Play playlist on shuffle mode,Community_Engagement,1.0,10
mistral,Play playlist on shuffle mode,Cost,1.0,10
mistral,Play playlist on shuffle mode,Customer_Support,1.0,10
mistral,Play playlist on shuffle mode,Customization_Options,1.0,10
mistral,Play playlist on shuffle mode,Geographical_Availability,1.0,10
mistral,Play playlist on shuffle mode,Integration_Capabilities,1.0,10
mistral,Play playlist on shuffle mode,Mobile_Optimization,1.0,10
mistral,Play playlist on shuffle mode,Number_of_Downloads,1.0,10
mistral,Play playlist on shuffle mode,Platform_Availability,1.0,10
mistral,Play playlist on shuffle mode,Platform_Compatibility,1.0,10
mistral,Play playlist on shuffle mode,Privacy_and_Security,0.0,10
mistral,Play playlist on shuffle mode,Subscription_Cost,1.0,10
mistral,Play playlist on shuffle mode,Update_Frequency,1.0,10
mistral,Play playlist on shuffle mode,User_Base,1.0,10
mistral,Play playlist on shuffle mode,User_Interface_and_Ease_of_Use,1.0,10
mistral,Play playlist on shuffle mode,User_Ratings,1.0,10
mistral,Play playlist on shuffle mode,User_Reviews_and_Ratings,1.0,10
mistral,Rate movies,Ad_Free_Option,1.0,10
mistral,Rate movies,Ad_Frequency,0.0,10
mistral,Rate movies,Community_Engagement,1.0,10
mistral,Rate movies,Cost,0.0,10
mistral,Rate movies,Customer_Support,1.0,10
mistral,Rate movies,Customization_Options,1.0,10
mistral,Rate movies,Geographical_Availability,1.0,10
mistral,Rate movies,Integration_Capabilities,1.0,10
mistral,Rate movies,Mobile_Optimization,1.0,10
mistral,Rate movies,Number_of_Downloads,1.0,10
mistral,Rate movies,Platform_Availability,1.0,10
mistral,Rate movies,Platform_Compatibility,1.0,10
mistral,Rate movies,Privacy_and_Security,0.0,10
mistral,Rate movies,Subscription_Cost,0.0,10
mistral,Rate movies,Update_Frequency,1.0,10
mistral,Rate movies,User_Base,1.0,10
mistral,Rate movies,User_Interface_and_Ease_of_Use,1.0,10
mistral,Rate movies,User_Ratings,1.0,10
mistral,Rate movies,User_Reviews_and_Ratings,1.0,10
mistral,Search for offer on item,Ad_Free_Option,0.0,10
mistral,Search for offer on item,Ad_Frequency,1.0,10
mistral,Search for offer on item,Community_Engagement,0.0,10
mistral,Search for offer on item,Cost,0.0,10
mistral,Search for offer on item,Customer_Support,0.0,10
mistral,Search for offer on item,Customization_Options,0.0,10
