criteria,feature,model,rbo,num_comparisons
Customization Options,List items for sale,anthropic,0.28359918200408996,50
Customization Options,List items for sale,gemini,0.7620333041191938,50
Customization Options,List items for sale,mistral,0.4632778264680105,50
Customization Options,List items for sale,openai,0.0386327782646801,50
Customization Options,List items for sale,perplexity,0.0,50
Customization Options,Photo effects,anthropic,0.6769325153374233,50
Customization Options,Photo effects,gemini,0.2624306164183464,50
Customization Options,Photo effects,mistral,0.3709669880222027,50
Customization Options,Photo effects,openai,0.46556237218813906,50
Customization Options,Photo effects,perplexity,0.037966695880806305,50
Customization Options,Play games,anthropic,0.0,50
Customization Options,Play games,gemini,0.0,50
Customization Options,Play games,mistral,0.3502483201869704,50
Customization Options,Play games,openai,0.0,50
Customization Options,Play games,perplexity,0.0,50
Customization Options,Play playlist on shuffle mode,anthropic,0.0,50
Customization Options,Play playlist on shuffle mode,gemini,0.23030090563832892,50
Customization Options,Play playlist on shuffle mode,mistral,1.0,50
Customization Options,Play playlist on shuffle mode,openai,0.0,40
Customization Options,Play playlist on shuffle mode,perplexity,0.044294478527607366,50
Customization Options,Rate movies,anthropic,0.5502950628104002,50
Customization Options,Rate movies,gemini,0.8349693251533743,50
Customization Options,Rate movies,mistral,0.9789073911773297,50
Customization Options,Rate movies,openai,0.6715103710195736,50
Customization Options,Rate movies,perplexity,0.10546304411335085,50
Customization Options,Search for offer on item,anthropic,0.962255331580485,50
Customization Options,Search for offer on item,gemini,0.08440549225825299,50
Customization Options,Search for offer on item,mistral,0.3774466841951504,50
Customization Options,Search for offer on item,openai,0.4776102833771546,50
Customization Options,Search for offer on item,perplexity,0.33599182004089984,50
Customization Options,Send files,anthropic,0.008437043529068067,50
Customization Options,Send files,gemini,0.14190476190476192,50
Customization Options,Send files,mistral,0.8228454572012853,50
Customization Options,Send files,openai,0.018095238095238095,50
Customization Options,Send files,perplexity,0.2747063978965819,50
Customization Options,Watch streams,anthropic,0.0,50
Customization Options,Watch streams,gemini,0.140496640373941,50
Customization Options,Watch streams,mistral,0.2764241893076249,50
Customization Options,Watch streams,openai,0.008437043529068067,50
Customization Options,Watch streams,perplexity,0.0,50
Customization Options,Write notes,anthropic,0.8945369558866493,50
Customization Options,Write notes,gemini,0.18729769208296815,50
Customization Options,Write notes,mistral,0.5861524978089395,50
Customization Options,Write notes,openai,0.08967572304995616,50
Customization Options,Write notes,perplexity,0.2382354659655273,50
Ease of Use,Access to movies,anthropic,0.9833479404031553,50
Ease of Use,Access to movies,gemini,0.6648437043529069,50
Ease of Use,Access to movies,mistral,0.7911831726555653,50
Ease of Use,Access to movies,openai,0.94560327198364,50
Ease of Use,Access to movies,perplexity,0.4965819456617002,50
Ease of Use,Access to podcasts,anthropic,1.0,50
Ease of Use,Access to podcasts,gemini,0.5223137598597721,50
Ease of Use,Access to podcasts,mistral,0.8,50
Ease of Use,Access to podcasts,openai,0.0,50
Ease of Use,Access to podcasts,perplexity,0.5912065439672801,50
Ease of Use,Broadcast messages to multiple contacts,anthropic,0.9683610867659947,50
Ease of Use,Broadcast messages to multiple contacts,gemini,0.20603564125036514,50
Ease of Use,Broadcast messages to multiple contacts,mistral,1.0,50
Ease of Use,Broadcast messages to multiple contacts,openai,0.12451066316096991,50
Ease of Use,Broadcast messages to multiple contacts,perplexity,0.6,50
Ease of Use,Build photo collage,anthropic,0.8112766579024248,10
Ease of Use,Build photo collage,gemini,0.40542214431784984,50
Ease of Use,Build photo collage,mistral,0.34625182588372766,50
Ease of Use,Build photo collage,openai,0.11933976044405491,50
Ease of Use,Build photo collage,perplexity,0.39045281916447566,50
Ease of Use,Collaborate with others,anthropic,1.0,50
Ease of Use,Collaborate with others,gemini,0.8826818580192815,50
Ease of Use,Collaborate with others,mistral,0.8708267601519136,50
Ease of Use,Collaborate with others,openai,0.7280163599182004,50
Ease of Use,Collaborate with others,perplexity,0.6790593047034768,50
Ease of Use,Go Live,anthropic,0.6765585743499856,50
Ease of Use,Go Live,gemini,0.4104586619924044,50
Ease of Use,Go Live,mistral,0.32112182296231373,50
Ease of Use,Go Live,openai,0.23130587204206832,50
Ease of Use,Go Live,perplexity,0.14059596844872915,50
Ease of Use,Keeping up with friends,anthropic,0.7505755185509787,50
Ease of Use,Keeping up with friends,gemini,0.5152497808939528,50
Ease of Use,Keeping up with friends,mistral,0.8096114519427402,50
Ease of Use,Keeping up with friends,openai,0.3604089979550102,50
Ease of Use,Keeping up with friends,perplexity,0.0,50
Ease of Use,List items for sale,anthropic,0.5712416009348524,50
Ease of Use,List items for sale,gemini,0.9535962605901257,50
Ease of Use,List items for sale,mistral,0.10546304411335085,50
Ease of Use,List items for sale,openai,0.5624890446976337,50
Ease of Use,List items for sale,perplexity,0.6063745252702307,50
Ease of Use,Photo effects,anthropic,0.820268770084721,50
Ease of Use,Photo effects,gemini,0.2576803973122992,50
Ease of Use,Photo effects,mistral,0.4885480572597136,50
Ease of Use,Photo effects,openai,0.708786152497809,40
Ease of Use,Photo effects,perplexity,0.0,50
Ease of Use,Play games,anthropic,0.0,50
Ease of Use,Play games,gemini,0.08808647385334503,50
Ease of Use,Play games,mistral,0.97280163599182,50
Ease of Use,Play games,openai,0.0,50
Ease of Use,Play games,perplexity,0.033748174116272275,50
Ease of Use,Play playlist on shuffle mode,anthropic,0.9833479404031551,50
Ease of Use,Play playlist on shuffle mode,gemini,0.2307099035933392,50
Ease of Use,Play playlist on shuffle mode,mistral,1.0,50
Ease of Use,Play playlist on shuffle mode,openai,0.9367221735319896,50
Ease of Use,Play playlist on shuffle mode,perplexity,0.07382413087934561,50
Ease of Use,Rate movies,anthropic,0.8560619339760445,50
Ease of Use,Rate movies,gemini,0.8623897166228456,50
Ease of Use,Rate movies,mistral,1.0,50
Ease of Use,Rate movies,openai,0.6225533158048496,50
Ease of Use,Rate movies,perplexity,0.20515337423312885,50
Ease of Use,Search for offer on item,anthropic,0.5773531989482911,50
Ease of Use,Search for offer on item,gemini,0.19671048787613202,50
Ease of Use,Search for offer on item,mistral,0.8754893368390302,50
Ease of Use,Search for offer on item,openai,0.5309436167104878,50
Ease of Use,Search for offer on item,perplexity,0.3973356704645048,50
Ease of Use,Send files,anthropic,0.2977738825591586,50
Ease of Use,Send files,gemini,0.7869003797838154,50
Ease of Use,Send files,mistral,0.7086765994741455,50
Ease of Use,Send files,openai,0.19365468886941278,50
Ease of Use,Send files,perplexity,0.14820333041191933,50
Ease of Use,Watch streams,anthropic,0.4861057551855098,50
Ease of Use,Watch streams,gemini,0.012655565293602102,50
Ease of Use,Watch streams,mistral,0.9167397020157756,50
Ease of Use,Watch streams,openai,0.18916739702015772,50
Ease of Use,Watch streams,perplexity,0.0,50
Ease of Use,Write notes,anthropic,0.09236342389716622,50
Ease of Use,Write notes,gemini,0.5879754601226993,50
Ease of Use,Write notes,mistral,0.78965819456617,50
Ease of Use,Write notes,openai,0.6573064563248613,50
Ease of Use,Write notes,perplexity,0.5593047034764826,50
Feature Set,Access to movies,anthropic,0.9300613496932516,50
Feature Set,Access to movies,gemini,0.8805725971370143,50
Feature Set,Access to movies,mistral,0.8564592462751972,50
Feature Set,Access to movies,openai,1.0,50
Feature Set,Access to movies,perplexity,0.8789950335962606,50
Feature Set,Access to podcasts,anthropic,1.0,40
Feature Set,Access to podcasts,gemini,0.5409640666082384,50
Feature Set,Access to podcasts,mistral,1.0,50
Feature Set,Access to podcasts,openai,0.0,50
Feature Set,Access to podcasts,perplexity,0.2643003213555361,50
Feature Set,Broadcast messages to multiple contacts,anthropic,0.9683610867659947,50
Feature Set,Broadcast messages to multiple contacts,gemini,0.2565235173824131,50
Feature Set,Broadcast messages to multiple contacts,mistral,1.0,50
Feature Set,Broadcast messages to multiple contacts,openai,0.8395851592170612,50
Feature Set,Broadcast messages to multiple contacts,perplexity,0.8,50
Feature Set,Build photo collage,anthropic,0.7280163599182005,10
Feature Set,Build photo collage,gemini,0.4055857434998538,50
Feature Set,Build photo collage,mistral,0.6159217061057551,50
Feature Set,Build photo collage,openai,0.23710780017528485,50
Feature Set,Build photo collage,perplexity,0.3469354367513877,50
Feature Set,Collaborate with others,anthropic,0.64943032427695,50
Feature Set,Collaborate with others,gemini,0.8911189015483495,50
Feature Set,Collaborate with others,mistral,0.9578147823546598,50
Feature Set,Collaborate with others,openai,0.7824130879345603,50
Feature Set,Collaborate with others,perplexity,0.6844347063978966,50
Feature Set,Go Live,anthropic,0.2807478819748759,50
Feature Set,Go Live,gemini,0.7265790242477359,50
Feature Set,Go Live,mistral,0.7384750219106047,50
Feature Set,Go Live,openai,0.4155886649138182,50
Feature Set,Go Live,perplexity,0.10971662284545719,50
Feature Set,Keeping up with friends,anthropic,0.6235758106923751,50
Feature Set,Keeping up with friends,gemini,0.5054688869412796,50
Feature Set,Keeping up with friends,mistral,0.4829739994157173,50
Feature Set,Keeping up with friends,openai,0.4704528191644756,50
Feature Set,Keeping up with friends,perplexity,0.0,50
Feature Set,List items for sale,anthropic,0.6739409874379197,50
Feature Set,List items for sale,gemini,0.9578147823546598,50
Feature Set,List items for sale,mistral,0.4632778264680105,50
Feature Set,List items for sale,openai,0.5352322524101665,50
Feature Set,List items for sale,perplexity,0.2518901548349401,50
Feature Set,Photo effects,anthropic,0.3774466841951504,10
Feature Set,Photo effects,gemini,0.3998013438504235,50
Feature Set,Photo effects,mistral,0.444861232836693,50
Feature Set,Photo effects,openai,0.8201577563540754,20
Feature Set,Photo effects,perplexity,0.06794040315512706,50
Feature Set,Play games,anthropic,0.0,50
Feature Set,Play games,gemini,0.0672158924919661,50
Feature Set,Play games,mistral,0.5591294186386212,50
Feature Set,Play games,openai,0.0,50
Feature Set,Play games,perplexity,0.3855039439088518,50
Feature Set,Play playlist on shuffle mode,anthropic,0.9833479404031551,50
Feature Set,Play playlist on shuffle mode,gemini,0.254519427402863,50
Feature Set,Play playlist on shuffle mode,mistral,1.0,50
Feature Set,Play playlist on shuffle mode,openai,0.9578147823546598,50
Feature Set,Play playlist on shuffle mode,perplexity,0.059059304703476485,50
Feature Set,Rate movies,anthropic,0.9135203038270524,50
Feature Set,Rate movies,gemini,0.7761437335670465,50
Feature Set,Rate movies,mistral,1.0,50
Feature Set,Rate movies,openai,0.6352088810984517,50
Feature Set,Rate movies,perplexity,0.14342973999415715,50
Feature Set,Search for offer on item,anthropic,0.962255331580485,50
Feature Set,Search for offer on item,gemini,0.269348524685948,50
Feature Set,Search for offer on item,mistral,1.0,50
Feature Set,Search for offer on item,openai,0.5961554192229039,50
Feature Set,Search for offer on item,perplexity,0.26527607361963185,50
Feature Set,Send files,anthropic,0.7218463336254747,50
Feature Set,Send files,gemini,0.738387379491674,50
Feature Set,Send files,mistral,0.7086765994741454,50
Feature Set,Send files,openai,0.7879404031551271,50
Feature Set,Send files,perplexity,0.07382413087934561,50
Feature Set,Watch streams,anthropic,0.8622553315804851,50
Feature Set,Watch streams,gemini,0.46989190768331873,50
Feature Set,Watch streams,mistral,0.7132340052585451,50
Feature Set,Watch streams,openai,0.24229623137598597,50
Feature Set,Watch streams,perplexity,0.6148992112182295,50
Feature Set,Write notes,anthropic,0.9282851300029215,50
Feature Set,Write notes,gemini,0.47767455448437046,50
Feature Set,Write notes,mistral,0.5650598889862692,50
Feature Set,Write notes,openai,0.6509786736780602,50
Feature Set,Write notes,perplexity,0.29141104294478526,50
Geographical Availability,Access to movies,anthropic,0.8501314636283962,50
Geographical Availability,Access to movies,gemini,0.7037277242185218,50
Geographical Availability,Access to movies,mistral,0.8739994157172072,50
Geographical Availability,Access to movies,openai,1.0,50
Geographical Availability,Access to movies,perplexity,0.94560327198364,50
Geographical Availability,Access to podcasts,anthropic,1.0,10
Geographical Availability,Access to podcasts,gemini,0.5482909728308502,50
Geographical Availability,Access to podcasts,mistral,1.0,50
Geographical Availability,Access to podcasts,openai,0.6980426526438797,50
Geographical Availability,Access to podcasts,perplexity,0.549576394975168,50
Geographical Availability,Broadcast messages to multiple contacts,anthropic,0.3458077709611451,50
Geographical Availability,Broadcast messages to multiple contacts,gemini,0.19013730645632482,50
Geographical Availability,Broadcast messages to multiple contacts,mistral,0.94560327198364,50
Geographical Availability,Broadcast messages to multiple contacts,openai,0.5955419222903885,50
Geographical Availability,Broadcast messages to multiple contacts,perplexity,0.0,50
Geographical Availability,Build photo collage,anthropic,0.7280163599182005,10
Geographical Availability,Build photo collage,gemini,0.15627811860940694,50
Geographical Availability,Build photo collage,mistral,0.9451592170610575,50
Geographical Availability,Build photo collage,openai,0.2569208296815659,50
Geographical Availability,Build photo collage,perplexity,0.3877884896289804,50
Geographical Availability,Collaborate with others,anthropic,0.64943032427695,50
Geographical Availability,Collaborate with others,gemini,0.7726088226701724,50
Geographical Availability,Collaborate with others,mistral,0.9367221735319896,50
Geographical Availability,Collaborate with others,openai,0.5964943032427695,50
Geographical Availability,Collaborate with others,perplexity,0.6436459246275197,50
Geographical Availability,Go Live,anthropic,0.6650306748466258,50
Geographical Availability,Go Live,gemini,0.42866491381828803,50
Geographical Availability,Go Live,mistral,0.3774466841951504,50
Geographical Availability,Go Live,openai,0.28503651767455446,50
Geographical Availability,Go Live,perplexity,0.2099795501022495,50
Geographical Availability,Keeping up with friends,anthropic,0.6383406368682443,50
Geographical Availability,Keeping up with friends,gemini,0.4974291557113642,50
Geographical Availability,Keeping up with friends,mistral,0.8096114519427402,50
Geographical Availability,Keeping up with friends,openai,0.38846625766871157,50
Geographical Availability,Keeping up with friends,perplexity,0.0,50
Geographical Availability,List items for sale,anthropic,0.8594799883143444,50
Geographical Availability,List items for sale,gemini,0.7831259129418637,50
Geographical Availability,List items for sale,mistral,0.4829097283085013,50
Geographical Availability,List items for sale,openai,0.491603856266433,50
Geographical Availability,List items for sale,perplexity,0.42191644756061925,50
Geographical Availability,Photo effects,anthropic,0.10546304411335086,10
Geographical Availability,Photo effects,gemini,0.18092900964066608,50
Geographical Availability,Photo effects,mistral,0.48029214139643583,50
Geographical Availability,Photo effects,openai,0.537328366929594,40
Geographical Availability,Photo effects,perplexity,0.037966695880806305,50
Geographical Availability,Play games,anthropic,0.0,50
Geographical Availability,Play games,gemini,0.20808647385334503,50
Geographical Availability,Play games,mistral,0.7993339176161263,50
Geographical Availability,Play games,openai,0.0,50
Geographical Availability,Play games,perplexity,0.0,50
Geographical Availability,Play playlist on shuffle mode,anthropic,0.9833479404031551,50
Geographical Availability,Play playlist on shuffle mode,gemini,0.5706690037978381,50
Geographical Availability,Play playlist on shuffle mode,mistral,1.0,50
Geographical Availability,Play playlist on shuffle mode,openai,0.9789073911773297,50
Geographical Availability,Play playlist on shuffle mode,perplexity,0.08015191352614665,50
Geographical Availability,Rate movies,anthropic,0.9261758691206543,50
Geographical Availability,Rate movies,gemini,0.8455156295647095,50
Geographical Availability,Rate movies,mistral,1.0,50
Geographical Availability,Rate movies,openai,0.4869880222027462,50
Geographical Availability,Rate movies,perplexity,0.14553900087642416,50
Geographical Availability,Search for offer on item,anthropic,0.5309494595384165,50
Geographical Availability,Search for offer on item,gemini,0.1040724510663161,50
Geographical Availability,Search for offer on item,mistral,1.0,50
Geographical Availability,Search for offer on item,openai,0.5826117440841367,50
Geographical Availability,Search for offer on item,perplexity,0.16951796669588076,50
Geographical Availability,Send files,anthropic,0.6448144902132631,50
Geographical Availability,Send files,gemini,0.6538767163307041,50
Geographical Availability,Send files,mistral,0.05040023371311715,50
Geographical Availability,Send files,openai,0.008437043529068067,50
Geographical Availability,Send files,perplexity,0.010546304411335085,50
Geographical Availability,Watch streams,anthropic,0.549219982471516,50
Geographical Availability,Watch streams,gemini,0.140496640373941,50
Geographical Availability,Watch streams,mistral,0.8534618755477652,50
Geographical Availability,Watch streams,openai,0.03774466841951504,50
Geographical Availability,Watch streams,perplexity,0.0,50
Geographical Availability,Write notes,anthropic,0.619935728892784,50
Geographical Availability,Write notes,gemini,0.6739117732982762,50
Geographical Availability,Write notes,mistral,0.7280163599182004,50
Geographical Availability,Write notes,openai,0.41902424773590413,50
Geographical Availability,Write notes,perplexity,0.49913526146654985,50
Integration Capabilities,Access to movies,anthropic,0.17002629272567923,50
Integration Capabilities,Access to movies,gemini,0.5239030090563833,50
Integration Capabilities,Access to movies,mistral,0.8321472392638037,50
Integration Capabilities,Access to movies,openai,0.2,50
Integration Capabilities,Access to movies,perplexity,0.09658194566170025,50
Integration Capabilities,Access to podcasts,anthropic,1.0,10
Integration Capabilities,Access to podcasts,gemini,0.535635407537248,50
Integration Capabilities,Access to podcasts,mistral,1.0,50
Integration Capabilities,Access to podcasts,openai,0.09658194566170025,50
Integration Capabilities,Access to podcasts,perplexity,0.5271282500730352,50
Integration Capabilities,Broadcast messages to multiple contacts,anthropic,0.0,50
Integration Capabilities,Broadcast messages to multiple contacts,gemini,0.3072158924919661,50
Integration Capabilities,Broadcast messages to multiple contacts,mistral,1.0,50
Integration Capabilities,Broadcast messages to multiple contacts,openai,0.0,50
Integration Capabilities,Broadcast messages to multiple contacts,perplexity,0.0,50
Integration Capabilities,Build photo collage,anthropic,0.6752848378615249,10
Integration Capabilities,Build photo collage,gemini,0.11668711656441717,50
Integration Capabilities,Build photo collage,mistral,0.8016652059596845,50
Integration Capabilities,Build photo collage,openai,0.17207128250073034,50
Integration Capabilities,Build photo collage,perplexity,0.3961554192229038,50
Integration Capabilities,Collaborate with others,anthropic,0.9578147823546598,50
