model1,model2,feature,rbo
gemini,anthropic,Sync reading progress,0.6130095407519419
gemini,anthropic,Highlight text,0.3360440488733822
gemini,anthropic,Search within books,0.48542576714734553
gemini,anthropic,Send messages,0.7627486111506766
gemini,anthropic,Private chat with users,0.47345706374941643
gemini,anthropic,Real-time messaging,0.7827412036144067
gemini,anthropic,Access courses,0.8501030199638246
gemini,anthropic,Watch lectures,0.843931130507545
gemini,anthropic,Take quizzes,0.5737981621919773
gemini,anthropic,Track learning progress,0.8316607817267994
gemini,anthropic,Offline learning,0.7469188743837895
gemini,anthropic,Watch live TV,0.6800809143246646
gemini,anthropic,Watch videos,0.7236118241782379
gemini,anthropic,Transfer money,0.7115493619218267
gemini,anthropic,Send money to anyone,0.7126790663534187
gemini,anthropic,Receive money,0.8089563672108164
gemini,anthropic,Pay bills,0.2640761347365461
gemini,anthropic,Pay credit card bills,0.41764534483092164
gemini,anthropic,Schedule payments,0.2890413090982778
gemini,anthropic,Share payments,0.5779591726038844
gemini,anthropic,View account balances,0.6156971794368544
gemini,anthropic,View transaction history,0.5885205775115021
gemini,anthropic,Receive payment receipts,0.1813513392980218
gemini,anthropic,Store bill details securely,0.10968605331537623
gemini,anthropic,Activate cards for overseas usage,0.5565947400870979
gemini,anthropic,Currency converter,0.5604522901797445
gemini,anthropic,Financial calculators,0.14260721727388243
gemini,anthropic,Remittances overseas,0.47226836683174495
gemini,anthropic,Track workouts,0.4766409465965906
gemini,anthropic,Monitor heart rate,0.42705400967332324
gemini,anthropic,Set fitness goals,0.5752331270919862
gemini,anthropic,Track weight,0.673286976495156
gemini,anthropic,Follow training plans,0.48790176790770834
gemini,anthropic,View progress charts,0.472439838362697
gemini,anthropic,Get audio coaching,0.6015158896503308
gemini,anthropic,Track routes on map,0.7278750240703009
gemini,anthropic,Diet planning,0.770190247497991
gemini,anthropic,Calorie tracking,0.785221528963191
gemini,anthropic,Turn-by-turn navigation,0.8086559586447579
gemini,anthropic,Find nearby places,0.763288419702056
gemini,anthropic,View maps offline,0.7152002924985399
gemini,anthropic,Check public transport routes,0.7920558559906341
gemini,anthropic,Save favorite locations,0.7292070144950941
gemini,anthropic,Real-time traffic updates,0.7577445285206187
gemini,anthropic,Stream music,0.9171956128462356
gemini,anthropic,Create playlists,0.8382254826941979
gemini,anthropic,Download content for offline use,0.520265955086178
gemini,anthropic,Audio playback controls,0.7286950211199484
gemini,anthropic,Record audio,0.4212351197017024
gemini,anthropic,Edit audio files,0.3418846783408537
gemini,anthropic,Access breaking news,0.6799244101272447
gemini,anthropic,Personalized news feed,0.7484020898824769
gemini,anthropic,Read articles offline,0.6655136148697695
gemini,anthropic,Bookmark articles,0.6521306591443197
gemini,anthropic,Search news topics,0.8247371835664085
gemini,anthropic,Listen to interviews,0.6694018952419172
gemini,anthropic,Receive news notifications,0.6091250517989261
gemini,anthropic,Browse by categories,0.37025484044868945
gemini,anthropic,Set wallpapers,0.43753437925648975
gemini,anthropic,Customize themes,0.4089757330911848
gemini,anthropic,Change fonts,0.04811757096412145
gemini,anthropic,Automatic wallpaper rotation,0.28387103726403173
gemini,anthropic,Customize interface settings,0.4339507200799102
gemini,anthropic,Photo editing tools,0.5736441642337502
gemini,anthropic,Apply filters and effects,0.5270521629230541
gemini,anthropic,Create collages,0.32598312644819916
gemini,anthropic,Adjust image settings,0.8391937591448543
gemini,anthropic,Save images locally,0.47679388554207686
gemini,anthropic,Share edited photos,0.3665301624631737
gemini,anthropic,Backup and restore data,0.4104429804064989
gemini,anthropic,Sync across devices,0.48816647048099326
gemini,anthropic,Search for products,0.5970732719190108
gemini,anthropic,Compare prices,0.5185367321852197
gemini,anthropic,Add items to wishlist,0.6218335051613137
gemini,anthropic,Secure checkout,0.3844346123340861
gemini,anthropic,Track order delivery status,0.053789160496617375
gemini,anthropic,Browse by category,0.4117347036537059
gemini,anthropic,View product reviews,0.592331986864941
gemini,anthropic,Barcode scanning for items,0.20001688450994998
gemini,anthropic,Manage shopping cart,0.6750922883092675
gemini,anthropic,Receive daily promotions,0.3714508325044194
gemini,anthropic,Share photos and videos,0.7215713026404613
gemini,anthropic,Follow users,0.6149860570123391
gemini,anthropic,Post content updates,0.7135361125042352
gemini,anthropic,Share content on social networks,0.5003143584168877
gemini,anthropic,Discover new people,0.7688144823016101
gemini,anthropic,Comment on posts,0.7341300663363417
gemini,anthropic,Receive push notifications,0.6354806078208991
gemini,anthropic,File management,0.5355210244315014
gemini,anthropic,Search with suggestions,0.6557484698356244
gemini,anthropic,Book taxis,0.7745994171648418
gemini,anthropic,Track taxi location,0.8286903417611297
gemini,anthropic,Calculate fares,0.6069948050705748
gemini,anthropic,Share media,0.7216458974899207
gemini,anthropic,Access subtitles,0.38842187949479473
gemini,anthropic,Video quality control,0.5891730922231072
gemini,anthropic,Weather forecast,0.64797567391141
gemini,mistral,Read ebooks,0.4448911419633802
gemini,mistral,Download books,0.4615772417890655
gemini,mistral,Sync reading progress,0.7089224661575492
gemini,mistral,Highlight text,0.24256708198654628
gemini,mistral,Search within books,0.4899152495013591
gemini,mistral,Send messages,0.6659700378986803
gemini,mistral,Private chat with users,0.4976468076088998
gemini,mistral,Real-time messaging,0.6663053892514677
gemini,mistral,Access courses,0.9033724250598217
gemini,mistral,Watch lectures,0.7380832036730189
gemini,mistral,Take quizzes,0.4444157816624878
gemini,mistral,Track learning progress,0.7853745954025635
gemini,mistral,Offline learning,0.7201471725833113
gemini,mistral,Watch live TV,0.7573470383746972
gemini,mistral,Watch videos,0.665522910769997
gemini,mistral,Transfer money,0.6916718217732633
gemini,mistral,Send money to anyone,0.7397947368276319
gemini,mistral,Receive money,0.7847091848955675
gemini,mistral,Pay bills,0.21000916812214876
gemini,mistral,Pay credit card bills,0.14216479317360445
gemini,mistral,Schedule payments,0.2332908907671653
gemini,mistral,Share payments,0.5109941286860885
gemini,mistral,View account balances,0.17772300167846716
gemini,mistral,View transaction history,0.04563675633626199
gemini,mistral,Receive payment receipts,0.39782335776971567
gemini,mistral,Store bill details securely,0.09755502081549365
gemini,mistral,Activate cards for overseas usage,0.5484718364910269
gemini,mistral,Currency converter,0.38380739976711764
gemini,mistral,Financial calculators,1.668213431730377e-05
gemini,mistral,Remittances overseas,0.4352823388088327
gemini,mistral,Track workouts,0.4048453888425476
gemini,mistral,Monitor heart rate,0.40907513177040733
gemini,mistral,Set fitness goals,0.5905966120461614
gemini,mistral,Track weight,0.5971607087071106
gemini,mistral,Follow training plans,0.46774828021515547
gemini,mistral,View progress charts,0.5043748614413931
gemini,mistral,Get audio coaching,0.4928357415193013
gemini,mistral,Track routes on map,0.557225197218197
gemini,mistral,Diet planning,0.6838131590906437
gemini,mistral,Calorie tracking,0.7052296831073286
gemini,mistral,Turn-by-turn navigation,0.8083402533495117
gemini,mistral,Find nearby places,0.6646278233853035
gemini,mistral,View maps offline,0.599890093273367
gemini,mistral,Check public transport routes,0.6792814042409652
gemini,mistral,Save favorite locations,0.690149496356451
gemini,mistral,Real-time traffic updates,0.7258608952669239
gemini,mistral,Stream music,0.9126097014799254
gemini,mistral,Create playlists,0.8481744594195446
gemini,mistral,Download content for offline use,0.4964430206903252
gemini,mistral,Audio playback controls,0.7152314545641204
gemini,mistral,Record audio,0.3995888812422481
gemini,mistral,Edit audio files,0.3355358622782494
gemini,mistral,Access breaking news,0.4056377558002115
gemini,mistral,Personalized news feed,0.6255187527139474
gemini,mistral,Read articles offline,0.645197940924577
gemini,mistral,Bookmark articles,0.6955475435291923
gemini,mistral,Search news topics,0.7809129415061983
gemini,mistral,Listen to interviews,0.6654290393261821
gemini,mistral,Receive news notifications,0.4683761002569025
gemini,mistral,Browse by categories,0.00016682134317303767
gemini,mistral,Set wallpapers,0.46185037288601377
gemini,mistral,Customize themes,0.5212342074001401
gemini,mistral,Change fonts,0.32968655901949867
gemini,mistral,Automatic wallpaper rotation,0.23740803467427798
gemini,mistral,Customize interface settings,0.4437918061841868
gemini,mistral,Photo editing tools,0.50700577858742
gemini,mistral,Apply filters and effects,0.3188858476656997
gemini,mistral,Create collages,0.4006866157550192
gemini,mistral,Adjust image settings,0.7228156024770633
gemini,mistral,Save images locally,0.2809285759281383
gemini,mistral,Share edited photos,0.3410264407298434
gemini,mistral,Backup and restore data,0.40019222952191086
gemini,mistral,Sync across devices,0.27379724024255714
gemini,mistral,Search for products,0.5167266541200545
gemini,mistral,Compare prices,0.41463646686327604
gemini,mistral,Add items to wishlist,0.6161843471489995
gemini,mistral,Secure checkout,0.23158545177465592
gemini,mistral,Track order delivery status,0.05813127439010872
gemini,mistral,Browse by category,0.009175151860637143
gemini,mistral,View product reviews,0.6086713457172744
gemini,mistral,Barcode scanning for items,0.06235435058081274
gemini,mistral,Manage shopping cart,0.6693947898064119
gemini,mistral,Receive daily promotions,0.30785911090922136
gemini,mistral,Share photos and videos,0.7528244738917345
gemini,mistral,Follow users,0.5998229411766275
gemini,mistral,Post content updates,0.6623666212042181
gemini,mistral,Share content on social networks,0.4405377749918708
gemini,mistral,Discover new people,0.6688883675903231
gemini,mistral,Comment on posts,0.6047375476985704
gemini,mistral,Receive push notifications,0.5699163259085007
gemini,mistral,File management,0.5715940269740049
gemini,mistral,Search with suggestions,0.601471314300343
gemini,mistral,Book taxis,0.7458702417920342
gemini,mistral,Track taxi location,0.7967515079388267
gemini,mistral,Calculate fares,0.613483430428965
gemini,mistral,Share media,0.6308855014927672
gemini,mistral,Access subtitles,0.48994951732679726
gemini,mistral,Video quality control,0.13763677395798235
gemini,mistral,Weather forecast,0.5822760818808298
anthropic,mistral,Read ebooks,0.5751709652179252
anthropic,mistral,Download books,0.8032093013895109
anthropic,mistral,Sync reading progress,0.7057977486782931
anthropic,mistral,Highlight text,0.10624014929877887
anthropic,mistral,Search within books,0.7473618536913854
anthropic,mistral,Send messages,0.7242698510513564
anthropic,mistral,Private chat with users,0.8439073674616627
anthropic,mistral,Real-time messaging,0.7354114520046263
anthropic,mistral,Access courses,0.8718522917481386
anthropic,mistral,Watch lectures,0.7226783827548391
anthropic,mistral,Take quizzes,0.5700072676442521
anthropic,mistral,Track learning progress,0.8416977726845782
anthropic,mistral,Offline learning,0.743700959439212
anthropic,mistral,Watch live TV,0.6818623271052827
anthropic,mistral,Watch videos,0.7798959141559664
anthropic,mistral,Transfer money,0.7788670284081892
anthropic,mistral,Send money to anyone,0.7150198742214848
anthropic,mistral,Receive money,0.8330196368753476
anthropic,mistral,Pay bills,0.34949438384411663
anthropic,mistral,Pay credit card bills,0.018655084823979165
anthropic,mistral,Schedule payments,0.41933910608982006
anthropic,mistral,Share payments,0.6798276193094784
anthropic,mistral,View account balances,0.20024734299091673
anthropic,mistral,View transaction history,0.08089596224676407
anthropic,mistral,Receive payment receipts,0.23346789531439818
anthropic,mistral,Store bill details securely,0.5350190834688773
anthropic,mistral,Activate cards for overseas usage,0.6030690302679858
anthropic,mistral,Currency converter,0.373175240707742
anthropic,mistral,Financial calculators,0.143144706395149
anthropic,mistral,Remittances overseas,0.3794030085121493
anthropic,mistral,Track workouts,0.5643628665397098
anthropic,mistral,Monitor heart rate,0.774753429895495
anthropic,mistral,Set fitness goals,0.7436659013345488
anthropic,mistral,Track weight,0.5368344003903478
anthropic,mistral,Follow training plans,0.4613296848731857
anthropic,mistral,View progress charts,0.5241999198341957
anthropic,mistral,Get audio coaching,0.619541471272896
anthropic,mistral,Track routes on map,0.5840967375873415
anthropic,mistral,Diet planning,0.655174272852424
anthropic,mistral,Calorie tracking,0.7630147568653318
anthropic,mistral,Turn-by-turn navigation,0.80297948139284
anthropic,mistral,Find nearby places,0.6312147449399359
anthropic,mistral,View maps offline,0.611713786943828
anthropic,mistral,Check public transport routes,0.6198721131880478
anthropic,mistral,Save favorite locations,0.6800970180498855
anthropic,mistral,Real-time traffic updates,0.703460137125469
anthropic,mistral,Stream music,0.9348315864522287
anthropic,mistral,Create playlists,0.8696695813188525
anthropic,mistral,Download content for offline use,0.8922766638297733
anthropic,mistral,Audio playback controls,0.9357901541241551
anthropic,mistral,Record audio,0.36353788690314426
anthropic,mistral,Edit audio files,0.6895841668872946
anthropic,mistral,Access breaking news,0.4146646455301221
anthropic,mistral,Personalized news feed,0.6445010446863064
anthropic,mistral,Read articles offline,0.783147883385497
anthropic,mistral,Bookmark articles,0.5502836031665091
anthropic,mistral,Search news topics,0.8242924310580908
anthropic,mistral,Listen to interviews,0.8470659407216931
anthropic,mistral,Receive news notifications,0.3757629120517567
anthropic,mistral,Browse by categories,0.023528348516601908
anthropic,mistral,Set wallpapers,0.3534809988253809
anthropic,mistral,Customize themes,0.35706451252391214
anthropic,mistral,Change fonts,0.0032947335845453203
anthropic,mistral,Automatic wallpaper rotation,0.14013533897655306
anthropic,mistral,Customize interface settings,0.40617121834169906
anthropic,mistral,Photo editing tools,0.7805452620610701
anthropic,mistral,Apply filters and effects,0.43708965979955344
anthropic,mistral,Create collages,0.5865290532965828
anthropic,mistral,Adjust image settings,0.7321254707199628
anthropic,mistral,Save images locally,0.5566088107592795
anthropic,mistral,Share edited photos,0.12135813619766483
anthropic,mistral,Backup and restore data,0.4217954362106538
anthropic,mistral,Sync across devices,0.3291268052096553
anthropic,mistral,Search for products,0.6763252658550404
anthropic,mistral,Compare prices,0.5850517219189465
anthropic,mistral,Add items to wishlist,0.8367058876551261
anthropic,mistral,Secure checkout,0.1750138312197571
anthropic,mistral,Track order delivery status,0.17838474792280296
anthropic,mistral,Browse by category,0.0408678957998441
anthropic,mistral,View product reviews,0.7254296882341629
anthropic,mistral,Barcode scanning for items,0.25311092934868096
anthropic,mistral,Manage shopping cart,0.816755726716473
anthropic,mistral,Receive daily promotions,0.3439641669003819
anthropic,mistral,Share photos and videos,0.7262870566749059
anthropic,mistral,Follow users,0.6977227931431972
anthropic,mistral,Post content updates,0.7085770721811173
anthropic,mistral,Share content on social networks,0.8739712997587858
anthropic,mistral,Discover new people,0.6312522215370033
