model,feature,name,description,type,sources
anthropic,Search for offer on item,User Rating Score,Average user rating score from app stores reflecting user satisfaction,Float [1],"Google Play Store, Apple App Store"
anthropic,Search for offer on item,Deal Discovery Features,"Sophistication of search, filtering, categorization, and recommendation features",Integer [1],"App feature analysis, user interface reviews, app descriptions"
anthropic,Search for offer on item,Real-time Deal Updates,Frequency and accuracy of deal updates and expiration notifications,Boolean [1],"App functionality testing, user feedback, feature specifications"
anthropic,Search for offer on item,Deal Coverage Breadth,Number of retailers and brands covered by the app's deal database,Integer [1],"App store descriptions, user reviews, company websites"
anthropic,Search for offer on item,Automatic Deal Detection,Ability to automatically find and apply deals without manual searching,Boolean [1],"App features, user reviews, technical specifications"
anthropic,Search for offer on item,Real-time Price Comparison,Capability to compare prices across multiple retailers in real-time,Boolean [1],"App functionality, user testimonials, feature lists"
anthropic,Search for offer on item,User Rating Score,Average user rating on app stores indicating user satisfaction,Float [1],"Google Play Store, Apple App Store"
anthropic,Search for offer on item,Cashback Rate,Average percentage of cashback or rewards offered to users,Float [1],"App terms, user reviews, promotional materials"
anthropic,Search for offer on item,Deal Coverage Breadth,Number of supported retailers and merchants for finding offers,Integer [1],"App store descriptions, official websites, user reviews"
anthropic,Search for offer on item,Cashback Percentage Rate,Average percentage of cashback or savings offered to users,Float [1],"App promotional materials, user testimonials, comparison websites"
anthropic,Search for offer on item,Real-time Deal Updates,Frequency and accuracy of updating available offers and deals,Text [1],"App functionality reviews, user feedback, feature descriptions"
anthropic,Search for offer on item,User Interface Quality,"Ease of search, navigation, and deal discovery within the app",Integer [1],"App store ratings, UI/UX reviews, user experience surveys"
anthropic,Search for offer on item,Automatic Deal Detection,Ability to automatically find and apply relevant offers without manual search,Boolean [1],"Feature lists, app descriptions, user guides"
anthropic,Search for offer on item,Deal Coverage Breadth,Number of supported retailers and merchants offering deals and discounts,Integer [1],"App store descriptions, official websites, user reviews"
anthropic,Search for offer on item,Automatic Deal Detection,Ability to automatically find and apply coupon codes and discounts during checkout,Boolean [1],"App features, user reviews, product documentation"
anthropic,Search for offer on item,Cashback Rate,Average percentage of cashback offered across different merchants,Float [1],"Official app data, comparison websites, user reports"
anthropic,Search for offer on item,Price Comparison Accuracy,Reliability and comprehensiveness of price comparison across multiple retailers,Integer [1-5],"User reviews, independent testing, app store ratings"
anthropic,Search for offer on item,User Base Size,Total number of active users indicating deal verification and community validation,Integer [1],"App store statistics, company reports, market research"
anthropic,Search for offer on item,Deal Coverage Breadth,Number of partner retailers and variety of product categories covered for deals and offers,Integer [1],"App store descriptions, official websites, user reviews"
anthropic,Search for offer on item,Automatic Deal Detection,Ability to automatically find and apply coupon codes and cashback offers during checkout,Boolean [1],"App features, user reviews, official documentation"
anthropic,Search for offer on item,User Rating and Review Score,Average user rating score across app stores indicating user satisfaction,Float [1],"Google Play Store, Apple App Store"
anthropic,Search for offer on item,Cashback Percentage Range,Maximum cashback percentage offered across different retailers and categories,Float [1],"App descriptions, official websites, promotional materials"
anthropic,Search for offer on item,Real-time Price Comparison,Capability to compare prices across multiple retailers in real-time for the same product,Boolean [1],"App features, user interface screenshots, feature lists"
