criteria,feature,model,rbo,num_comparisons
Ad_Free_Option,Watch streams,openai,0.0,10
Ad_Free_Option,Watch streams,mistral,0.797634575261903,10
Ad_Free_Option,Watch streams,gemini,0.008338046224552805,10
Ad_Free_Option,Write notes,openai,0.16944718499721184,10
Ad_Free_Option,Write notes,mistral,0.742970102265365,10
Ad_Free_Option,Write notes,gemini,0.47138106822157544,10
Ad_Frequency,Access to movies,openai,0.0,10
Ad_Frequency,Access to movies,mistral,0.8437316244440425,10
Ad_Frequency,Access to movies,gemini,0.011938566185155153,10
Ad_Frequency,Access to podcasts,openai,0.05268129205512909,10
Ad_Frequency,Access to podcasts,mistral,0.14572630787911608,10
Ad_Frequency,Broadcast messages to multiple contacts,openai,0.5345889378059523,10
Ad_Frequency,Broadcast messages to multiple contacts,mistral,0.5712790008578521,10
Ad_Frequency,Build photo collage,openai,0.19421530476312826,10
Ad_Frequency,Build photo collage,mistral,0.8778948318439493,10
Ad_Frequency,Collaborate with others,openai,0.0,10
Ad_Frequency,Collaborate with others,mistral,0.9626018014433834,10
Ad_Frequency,Go Live,openai,0.0,10
Ad_Frequency,Go Live,mistral,0.4825851785442117,10
Ad_Frequency,Keeping up with friends,openai,0.08338046224552806,10
Ad_Frequency,Keeping up with friends,mistral,0.16067361881435904,10
Ad_Frequency,Keeping up with friends,gemini,0.1718375578981104,10
Ad_Frequency,List items for sale,openai,0.4645493789896685,10
Ad_Frequency,List items for sale,mistral,0.35264133263157993,10
Ad_Frequency,Photo effects,openai,0.6677502402492423,10
Ad_Frequency,Photo effects,mistral,0.6428715160406373,10
Ad_Frequency,Play games,openai,0.0,10
Ad_Frequency,Play games,mistral,0.577060795145561,10
Ad_Frequency,Play games,gemini,0.0,10
Ad_Frequency,Play playlist on shuffle mode,openai,0.149872058932552,10
Ad_Frequency,Play playlist on shuffle mode,mistral,0.9166195377544721,10
Ad_Frequency,Rate movies,openai,0.565188352182596,10
Ad_Frequency,Rate movies,mistral,0.7465706222259674,10
Ad_Frequency,Rate movies,gemini,0.8636643040047375,10
Ad_Frequency,Search for offer on item,openai,0.0,10
Ad_Frequency,Search for offer on item,mistral,0.9819974001969882,10
Ad_Frequency,Send files,openai,0.0,10
Ad_Frequency,Send files,mistral,0.07647828455364292,10
Ad_Frequency,Watch streams,openai,0.0,10
Ad_Frequency,Watch streams,mistral,0.23837062434412074,10
Ad_Frequency,Watch streams,gemini,0.0,10
Ad_Frequency,Write notes,openai,0.09656539591279287,10
Ad_Frequency,Write notes,mistral,0.5930980433328131,10
Ad_Frequency,Write notes,gemini,0.10659932780863682,10
Community_Engagement,Access to movies,openai,0.0,10
Community_Engagement,Access to movies,mistral,0.0,10
Community_Engagement,Access to movies,gemini,0.007201039921204697,10
Community_Engagement,Access to podcasts,openai,0.0,10
Community_Engagement,Access to podcasts,mistral,0.7798230513104234,10
Community_Engagement,Access to podcasts,gemini,0.161991999417559,9
Community_Engagement,Broadcast messages to multiple contacts,openai,0.0,10
Community_Engagement,Broadcast messages to multiple contacts,mistral,0.9439076890348268,10
Community_Engagement,Broadcast messages to multiple contacts,gemini,0.05558697483035203,6
Community_Engagement,Build photo collage,openai,0.642867666527145,10
Community_Engagement,Build photo collage,mistral,0.5035107655144373,10
Community_Engagement,Build photo collage,gemini,0.3291542259692048,10
Community_Engagement,Collaborate with others,openai,0.7307422792158966,10
Community_Engagement,Collaborate with others,mistral,0.741577103314772,10
Community_Engagement,Collaborate with others,gemini,0.848747577362098,10
Community_Engagement,Go Live,openai,0.0,10
Community_Engagement,Go Live,mistral,0.5443625210261257,10
Community_Engagement,Keeping up with friends,openai,0.280062430267859,10
Community_Engagement,Keeping up with friends,mistral,0.5867293732153983,10
Community_Engagement,List items for sale,openai,0.14479840014956005,10
Community_Engagement,List items for sale,mistral,0.37064078283264335,10
Community_Engagement,Photo effects,openai,0.45993357286884995,10
Community_Engagement,Photo effects,mistral,0.6964700053368256,10
Community_Engagement,Play games,openai,0.0,10
Community_Engagement,Play games,mistral,0.810405686228734,10
Community_Engagement,Play games,gemini,0.0673988570260298,10
Community_Engagement,Play playlist on shuffle mode,openai,0.5118886882782776,10
Community_Engagement,Play playlist on shuffle mode,mistral,0.9166195377544721,10
Community_Engagement,Play playlist on shuffle mode,gemini,0.24391730053940774,9
Community_Engagement,Rate movies,openai,0.6143688616721532,10
Community_Engagement,Rate movies,mistral,0.9747963602757836,10
Community_Engagement,Rate movies,gemini,0.5988508925944294,10
Community_Engagement,Search for offer on item,openai,0.052963531385276895,10
Community_Engagement,Search for offer on item,mistral,0.0,10
Community_Engagement,Send files,openai,0.9119385661851551,10
Community_Engagement,Send files,mistral,0.04434324583057629,10
Community_Engagement,Watch streams,openai,0.18200167334115208,10
Community_Engagement,Watch streams,mistral,0.45722421528173973,10
Community_Engagement,Watch streams,gemini,0.7081361862096246,10
Community_Engagement,Write notes,openai,0.46153532043746315,10
Community_Engagement,Write notes,mistral,0.5930980433328131,10
Community_Engagement,Write notes,gemini,0.20924534340100834,10
Cost,Access to movies,openai,0.0,10
Cost,Access to movies,mistral,0.0,10
Cost,Access to podcasts,openai,0.41912977971665555,10
Cost,Access to podcasts,mistral,0.9022174579120629,10
Cost,Access to podcasts,gemini,0.6847007062097248,9
Cost,Broadcast messages to multiple contacts,openai,0.6185783230948247,10
Cost,Broadcast messages to multiple contacts,mistral,0.46802420036257253,10
Cost,Broadcast messages to multiple contacts,gemini,0.09806343992095912,6
Cost,Build photo collage,openai,0.2249144749535273,10
Cost,Build photo collage,mistral,0.479633633144127,10
Cost,Build photo collage,gemini,0.0,10
Cost,Collaborate with others,openai,0.8429269011462435,10
Cost,Collaborate with others,mistral,0.9493034821059785,10
Cost,Collaborate with others,gemini,0.8093313588460301,10
Cost,Go Live,openai,0.12127664786575329,10
Cost,Go Live,mistral,0.5911074580640171,10
Cost,Go Live,gemini,0.48205601778880447,8
Cost,Keeping up with friends,openai,0.7024926981267697,10
Cost,Keeping up with friends,mistral,0.32051171822297986,10
Cost,Keeping up with friends,gemini,0.335097902429568,10
Cost,List items for sale,openai,0.24110780341510787,10
Cost,List items for sale,mistral,0.5277170312883482,10
Cost,List items for sale,gemini,0.0,10
Cost,Photo effects,openai,0.6107683417115508,10
Cost,Photo effects,mistral,0.6428715160406373,10
Cost,Photo effects,gemini,0.43136874609465475,10
Cost,Play games,openai,0.0,10
Cost,Play games,mistral,0.4997606210425644,10
Cost,Play games,gemini,0.0,10
Cost,Play playlist on shuffle mode,openai,0.7714850050858706,10
Cost,Play playlist on shuffle mode,mistral,0.9166195377544721,10
Cost,Play playlist on shuffle mode,gemini,0.0,9
Cost,Rate movies,openai,0.5291831525765724,10
Cost,Rate movies,mistral,0.5097175810872849,10
Cost,Rate movies,gemini,0.6030032928075342,10
Cost,Search for offer on item,openai,0.5491000472900762,10
Cost,Search for offer on item,mistral,0.18476352429406784,10
Cost,Search for offer on item,gemini,0.2438715054498705,10
Cost,Send files,openai,0.6900727309397281,10
Cost,Send files,mistral,0.12345792219285974,10
Cost,Send files,gemini,0.7841288058265796,10
Cost,Watch streams,openai,0.16958979197431695,10
Cost,Watch streams,mistral,0.0,10
Cost,Watch streams,gemini,0.0,10
Cost,Write notes,openai,0.4445453452889277,10
Cost,Write notes,mistral,0.5025102419621836,10
Cost,Write notes,gemini,0.0,10
Customer_Support,Access to movies,openai,0.0,10
Customer_Support,Access to movies,mistral,0.880127024735887,10
Customer_Support,Access to podcasts,openai,0.08868649166115258,10
Customer_Support,Access to podcasts,mistral,0.9022174579120629,10
Customer_Support,Broadcast messages to multiple contacts,openai,0.6803556655767388,10
Customer_Support,Broadcast messages to multiple contacts,mistral,0.9439076890348268,10
Customer_Support,Broadcast messages to multiple contacts,gemini,0.0,6
Customer_Support,Build photo collage,openai,0.0149872058932552,10
Customer_Support,Build photo collage,mistral,0.906698991528768,10
Customer_Support,Collaborate with others,openai,0.7667474788219202,10
Customer_Support,Collaborate with others,mistral,0.9481997216009741,10
Customer_Support,Collaborate with others,gemini,0.0,10
Customer_Support,Go Live,openai,0.6201895194692828,10
Customer_Support,Go Live,mistral,0.0,10
Customer_Support,Go Live,gemini,0.0,8
Customer_Support,Keeping up with friends,openai,0.7312968578115886,10
Customer_Support,Keeping up with friends,mistral,0.7963952068952339,10
Customer_Support,List items for sale,openai,0.6467931112127212,10
Customer_Support,List items for sale,mistral,0.9819974001969884,10
Customer_Support,List items for sale,gemini,0.8983609453042154,10
Customer_Support,Photo effects,openai,0.5821935780353023,10
Customer_Support,Photo effects,mistral,0.6289687862474749,10
Customer_Support,Play games,openai,0.0,10
Customer_Support,Play games,mistral,0.13966227426125952,10
Customer_Support,Play games,gemini,0.0149872058932552,10
Customer_Support,Play playlist on shuffle mode,openai,0.7667474788219202,10
Customer_Support,Play playlist on shuffle mode,mistral,0.9166195377544721,10
Customer_Support,Rate movies,openai,0.14839594548610008,10
Customer_Support,Rate movies,mistral,0.9711958403151814,10
Customer_Support,Search for offer on item,openai,0.5308152081569166,10
Customer_Support,Search for offer on item,mistral,0.0,10
Customer_Support,Send files,openai,0.8759333665791319,10
Customer_Support,Send files,mistral,0.8202779753953464,10
Customer_Support,Watch streams,openai,0.1868247637913656,10
Customer_Support,Watch streams,mistral,0.6419877395758076,10
Customer_Support,Write notes,openai,0.7254901521985282,10
Customer_Support,Write notes,mistral,0.5930980433328131,10
Customer_Support,Write notes,gemini,0.5664140906928803,10
Customization_Options,Access to movies,openai,0.0,10
Customization_Options,Access to movies,mistral,0.0,10
Customization_Options,Access to movies,gemini,0.0,10
Customization_Options,Access to podcasts,openai,0.05268129205512909,10
Customization_Options,Access to podcasts,mistral,0.062345845633588026,10
Customization_Options,Access to podcasts,gemini,0.3984785007690073,9
Customization_Options,Broadcast messages to multiple contacts,openai,0.23983518925009545,10
Customization_Options,Broadcast messages to multiple contacts,mistral,0.8806143381484486,10
Customization_Options,Build photo collage,openai,0.19421530476312826,10
Customization_Options,Build photo collage,mistral,0.3975697045130021,10
Customization_Options,Build photo collage,gemini,0.2394537374585751,10
Customization_Options,Collaborate with others,openai,0.043206239527228185,10
Customization_Options,Collaborate with others,mistral,0.581727980299332,10
Customization_Options,Go Live,openai,0.021603119763614093,10
Customization_Options,Go Live,mistral,0.0,10
Customization_Options,Go Live,gemini,0.0,8
Customization_Options,Keeping up with friends,openai,0.0,10
Customization_Options,Keeping up with friends,mistral,0.09418202212733509,10
Customization_Options,List items for sale,openai,0.12650656190095977,10
Customization_Options,List items for sale,mistral,0.9783968802363858,10
Customization_Options,List items for sale,gemini,0.893433917989707,10
Customization_Options,Photo effects,openai,0.539951466660036,10
Customization_Options,Photo effects,mistral,0.38137480125044726,10
Customization_Options,Photo effects,gemini,0.40627152976258724,10
Customization_Options,Play games,openai,0.0,10
Customization_Options,Play games,mistral,0.4819545398242761,10
Customization_Options,Play games,gemini,0.0036005199606023485,10
Customization_Options,Play playlist on shuffle mode,openai,0.0,10
Customization_Options,Play playlist on shuffle mode,mistral,0.9166195377544721,10
Customization_Options,Play playlist on shuffle mode,gemini,0.0040005777340026095,9
Customization_Options,Rate movies,openai,0.149872058932552,10
Customization_Options,Rate movies,mistral,0.967595320354579,10
Customization_Options,Rate movies,gemini,0.7001608138866136,10
Customization_Options,Search for offer on item,openai,0.6090957649365498,10
Customization_Options,Search for offer on item,mistral,0.5061139115247343,10
Customization_Options,Search for offer on item,gemini,0.47485158882222844,10
Customization_Options,Send files,openai,0.0036005199606023485,10
Customization_Options,Send files,mistral,0.8202779753953464,10
Customization_Options,Send files,gemini,0.6847803866366626,10
Customization_Options,Watch streams,openai,0.12110779420574544,10
Customization_Options,Watch streams,mistral,0.594612476936303,10
Customization_Options,Watch streams,gemini,0.03600519960602348,10
Customization_Options,Write notes,openai,0.29061181017846366,10
Customization_Options,Write notes,mistral,0.5097175810872849,10
Customization_Options,Write notes,gemini,0.2949124534984756,10
Geographical_Availability,Access to movies,openai,0.40473084947619453,10
Geographical_Availability,Access to movies,mistral,0.8527657326991769,10
Geographical_Availability,Access to movies,gemini,0.6820137744433746,10
Geographical_Availability,Access to podcasts,openai,0.05268129205512909,10
Geographical_Availability,Access to podcasts,mistral,0.9022174579120629,10
Geographical_Availability,Access to podcasts,gemini,0.35131223949335827,9
Geographical_Availability,Broadcast messages to multiple contacts,openai,0.776677473853469,10
Geographical_Availability,Broadcast messages to multiple contacts,mistral,0.9439076890348268,10
Geographical_Availability,Broadcast messages to multiple contacts,gemini,0.24358075973863222,6
Geographical_Availability,Build photo collage,openai,0.7434528294154404,10
Geographical_Availability,Build photo collage,mistral,0.906698991528768,10
Geographical_Availability,Collaborate with others,openai,0.5097175810872849,10
Geographical_Availability,Collaborate with others,mistral,0.5714917739672505,10
Geographical_Availability,Collaborate with others,gemini,0.8066118525415309,10
Geographical_Availability,Go Live,openai,0.0,10
Geographical_Availability,Go Live,mistral,0.4119318893973992,10
Geographical_Availability,Go Live,gemini,0.18587725853857548,8
Geographical_Availability,Keeping up with friends,openai,0.7024926981267697,10
Geographical_Availability,Keeping up with friends,mistral,0.7963952068952339,10
Geographical_Availability,Keeping up with friends,gemini,0.5465966110467224,10
Geographical_Availability,List items for sale,openai,0.6633804898736153,10
Geographical_Availability,List items for sale,mistral,0.641583890614877,10
Geographical_Availability,List items for sale,gemini,0.393829552199357,10
Geographical_Availability,Photo effects,openai,0.25618214829560026,10
Geographical_Availability,Photo effects,mistral,0.44887602033979784,10
Geographical_Availability,Photo effects,gemini,0.03581569855546546,10
Geographical_Availability,Play games,openai,0.0,10
Geographical_Availability,Play games,mistral,0.9030722248852632,10
Geographical_Availability,Play playlist on shuffle mode,openai,0.4758834886722541,10
Geographical_Availability,Play playlist on shuffle mode,mistral,0.7667474788219202,10
Geographical_Availability,Rate movies,openai,0.01913960610635985,10
Geographical_Availability,Rate movies,mistral,0.9711958403151814,10
Geographical_Availability,Rate movies,gemini,0.8303121191065262,10
Geographical_Availability,Search for offer on item,openai,0.42829513980502865,10
Geographical_Availability,Search for offer on item,mistral,0.03600519960602348,10
Geographical_Availability,Search for offer on item,gemini,0.4338528703050096,10
Geographical_Availability,Send files,openai,0.18556173657263447,10
Geographical_Availability,Send files,mistral,0.0,10
Geographical_Availability,Watch streams,openai,0.04881113117217226,10
Geographical_Availability,Watch streams,mistral,0.7502593126223984,10
Geographical_Availability,Watch streams,gemini,0.026925772078410348,10
Geographical_Availability,Write notes,openai,0.6305884828634486,10
Geographical_Availability,Write notes,mistral,0.8285216717018857,10
Integration_Capabilities,Access to movies,openai,0.0,10
Integration_Capabilities,Access to movies,mistral,0.9266711424168038,10
Integration_Capabilities,Access to movies,gemini,0.7437911169252887,10
Integration_Capabilities,Access to podcasts,openai,0.05268129205512909,10
Integration_Capabilities,Access to podcasts,mistral,0.9033544642154109,10
Integration_Capabilities,Access to podcasts,gemini,0.6086819933992407,9
Integration_Capabilities,Broadcast messages to multiple contacts,openai,0.0,10
Integration_Capabilities,Broadcast messages to multiple contacts,mistral,0.40473084947619453,10
Integration_Capabilities,Build photo collage,openai,0.39808168980749215,10
Integration_Capabilities,Build photo collage,mistral,0.8814953518045516,10
Integration_Capabilities,Collaborate with others,openai,0.8711361360185993,10
Integration_Capabilities,Collaborate with others,mistral,0.9481997216009741,10
Integration_Capabilities,Collaborate with others,gemini,0.8093313588460301,10
Integration_Capabilities,Go Live,openai,0.021603119763614093,10
Integration_Capabilities,Go Live,mistral,0.0,10
Integration_Capabilities,Go Live,gemini,0.0,8
Integration_Capabilities,Keeping up with friends,openai,0.0,10
Integration_Capabilities,Keeping up with friends,mistral,0.7963952068952339,10
Integration_Capabilities,Keeping up with friends,gemini,0.6123661108355978,10
Integration_Capabilities,List items for sale,openai,0.0,10
Integration_Capabilities,List items for sale,mistral,0.9783968802363858,10
Integration_Capabilities,List items for sale,gemini,0.4263339692398086,10
Integration_Capabilities,Photo effects,openai,0.18248951168737162,10
Integration_Capabilities,Photo effects,mistral,0.6289687862474749,10
Integration_Capabilities,Photo effects,gemini,0.38475148765738226,10
Integration_Capabilities,Play games,openai,0.21063000787860958,10
Integration_Capabilities,Play games,mistral,0.0,10
Integration_Capabilities,Play playlist on shuffle mode,openai,0.8074902046918941,10
Integration_Capabilities,Play playlist on shuffle mode,mistral,0.9166195377544721,10
Integration_Capabilities,Play playlist on shuffle mode,gemini,0.5366837607782159,9
Integration_Capabilities,Rate movies,openai,0.07695404942572719,10
Integration_Capabilities,Rate movies,mistral,0.967595320354579,10
Integration_Capabilities,Rate movies,gemini,0.7051250654440319,10
Integration_Capabilities,Search for offer on item,openai,0.46183682575379786,10
Integration_Capabilities,Search for offer on item,mistral,0.58589385380966,10
Integration_Capabilities,Search for offer on item,gemini,0.4740450789081196,10
Integration_Capabilities,Send files,openai,0.6576680512943069,10
Integration_Capabilities,Send files,mistral,0.08359354847324887,10
Integration_Capabilities,Send files,gemini,0.5752844749028758,10
Integration_Capabilities,Watch streams,openai,0.18200167334115208,10
Integration_Capabilities,Watch streams,mistral,0.9295040343914431,10
Integration_Capabilities,Watch streams,gemini,0.0,10
Integration_Capabilities,Write notes,openai,0.509991071523132,10
Integration_Capabilities,Write notes,mistral,0.742970102265365,10
Integration_Capabilities,Write notes,gemini,0.5594079392992504,10
Mobile_Optimization,Access to movies,openai,0.0,10
Mobile_Optimization,Access to movies,mistral,0.8857263170884785,10
Mobile_Optimization,Access to movies,gemini,0.8000330339830078,10
Mobile_Optimization,Access to podcasts,openai,0.32193901283923265,10
Mobile_Optimization,Access to podcasts,mistral,0.9022174579120629,10
Mobile_Optimization,Access to podcasts,gemini,0.5954169198601794,9
Mobile_Optimization,Broadcast messages to multiple contacts,openai,0.0,10
Mobile_Optimization,Broadcast messages to multiple contacts,mistral,0.9331061291530197,10
Mobile_Optimization,Build photo collage,openai,0.6479963236225211,10
Mobile_Optimization,Build photo collage,mistral,0.906698991528768,10
Mobile_Optimization,Collaborate with others,openai,0.24538058841379323,10
Mobile_Optimization,Collaborate with others,mistral,0.9626018014433834,10
Mobile_Optimization,Collaborate with others,gemini,0.7982738063169782,10
Mobile_Optimization,Go Live,openai,0.5063226601427544,10
Mobile_Optimization,Go Live,mistral,0.42022405457836554,10
Mobile_Optimization,Go Live,gemini,0.0,8
Mobile_Optimization,Keeping up with friends,openai,0.7024926981267697,10
Mobile_Optimization,Keeping up with friends,mistral,0.5615257334911818,10
Mobile_Optimization,Keeping up with friends,gemini,0.6470448030877151,10
Mobile_Optimization,List items for sale,openai,0.0,10
Mobile_Optimization,List items for sale,mistral,0.13378774169396093,10
Mobile_Optimization,List items for sale,gemini,0.8803583455012036,10
Mobile_Optimization,Photo effects,openai,0.7415406894957552,10
Mobile_Optimization,Photo effects,mistral,0.6680448477531228,10
Mobile_Optimization,Photo effects,gemini,0.6552970733106691,10
Mobile_Optimization,Play games,openai,0.0,10
Mobile_Optimization,Play games,mistral,0.5633362112590904,10
Mobile_Optimization,Play games,gemini,0.09260249675024623,10
Mobile_Optimization,Play playlist on shuffle mode,openai,0.8501279410674482,10
Mobile_Optimization,Play playlist on shuffle mode,mistral,0.9166195377544721,10
Mobile_Optimization,Play playlist on shuffle mode,gemini,0.132598630864554,9
Mobile_Optimization,Rate movies,openai,0.49502309477861395,10
Mobile_Optimization,Rate movies,mistral,0.967595320354579,10
Mobile_Optimization,Rate movies,gemini,0.8422506852916813,10
Mobile_Optimization,Search for offer on item,openai,0.07504241602097525,10
Mobile_Optimization,Search for offer on item,mistral,0.0,10
Mobile_Optimization,Search for offer on item,gemini,0.2533465579777714,10
Mobile_Optimization,Send files,openai,0.14271091396935956,10
Mobile_Optimization,Send files,mistral,0.8202779753953464,10
Mobile_Optimization,Send files,gemini,0.10270956940244594,10
Mobile_Optimization,Watch streams,openai,0.10851096121338874,10
Mobile_Optimization,Watch streams,mistral,0.6419877395758076,10
Mobile_Optimization,Write notes,openai,0.7594274631475852,10
Mobile_Optimization,Write notes,mistral,0.7789753018713885,10
Mobile_Optimization,Write notes,gemini,0.6034000413500372,10
Number_of_Downloads,Access to movies,openai,1.0,10
Number_of_Downloads,Access to movies,mistral,0.9266711424168038,10
Number_of_Downloads,Access to movies,gemini,0.7401905969646863,10
Number_of_Downloads,Access to podcasts,openai,0.8806143381484486,10
Number_of_Downloads,Access to podcasts,mistral,0.9689218277084851,10
Number_of_Downloads,Access to podcasts,gemini,0.5009212790351373,9
Number_of_Downloads,Broadcast messages to multiple contacts,openai,0.2332525211780801,10
Number_of_Downloads,Broadcast messages to multiple contacts,mistral,0.7235380896927435,10
Number_of_Downloads,Broadcast messages to multiple contacts,gemini,0.24385728619429092,6
Number_of_Downloads,Build photo collage,openai,0.0036005199606023485,10
Number_of_Downloads,Build photo collage,mistral,0.841048513539835,10
Number_of_Downloads,Collaborate with others,openai,0.4119318893973992,10
Number_of_Downloads,Collaborate with others,mistral,0.9493034821059785,10
Number_of_Downloads,Collaborate with others,gemini,0.8093313588460301,10
Number_of_Downloads,Go Live,openai,0.9296991347343537,10
Number_of_Downloads,Go Live,mistral,0.4119318893973992,10
Number_of_Downloads,Keeping up with friends,openai,0.14575955367745957,10
Number_of_Downloads,Keeping up with friends,mistral,0.7963952068952339,10
Number_of_Downloads,Keeping up with friends,gemini,0.36212180947394745,10
Number_of_Downloads,List items for sale,openai,0.1702510334055808,10
Number_of_Downloads,List items for sale,mistral,0.652385450496684,10
Number_of_Downloads,List items for sale,gemini,0.8945376784947114,10
Number_of_Downloads,Photo effects,openai,0.1391103940087572,10
Number_of_Downloads,Photo effects,mistral,0.660464805730802,10
Number_of_Downloads,Play games,openai,0.0,10
Number_of_Downloads,Play games,mistral,0.8754050715037923,10
Number_of_Downloads,Play games,gemini,0.27811464090623816,10
Number_of_Downloads,Play playlist on shuffle mode,openai,0.5118886882782776,10
Number_of_Downloads,Play playlist on shuffle mode,mistral,0.9639948003939767,10
Number_of_Downloads,Play playlist on shuffle mode,gemini,0.5717469960978396,9
Number_of_Downloads,Rate movies,openai,0.49502309477861395,10
Number_of_Downloads,Rate movies,mistral,0.967595320354579,10
Number_of_Downloads,Search for offer on item,openai,0.0,10
Number_of_Downloads,Search for offer on item,mistral,0.0,10
Number_of_Downloads,Send files,openai,0.12046611346026599,10
Number_of_Downloads,Send files,mistral,0.31616579246793874,10
Number_of_Downloads,Send files,gemini,0.7262811167088687,10
Number_of_Downloads,Watch streams,openai,0.0374244452395194,10
Number_of_Downloads,Watch streams,mistral,0.9295040343914431,10
Number_of_Downloads,Watch streams,gemini,0.023325252117808008,10
Number_of_Downloads,Write notes,openai,0.11464813558760109,10
Number_of_Downloads,Write notes,mistral,0.7789753018713885,10
Platform_Availability,Access to movies,openai,0.8950132683889096,10
Platform_Availability,Access to movies,mistral,0.9266711424168038,10
Platform_Availability,Access to movies,gemini,0.7653942366889027,10
Platform_Availability,Access to podcasts,openai,0.5407926037768516,10
Platform_Availability,Access to podcasts,mistral,0.9069549841760132,10
Platform_Availability,Access to podcasts,gemini,0.644905485592541,9
Platform_Availability,Broadcast messages to multiple contacts,openai,0.6185783230948247,10
Platform_Availability,Broadcast messages to multiple contacts,mistral,0.9439076890348268,10
Platform_Availability,Broadcast messages to multiple contacts,gemini,0.23892145165951942,6
Platform_Availability,Build photo collage,openai,0.49522657564132855,10
Platform_Availability,Build photo collage,mistral,0.906698991528768,10
Platform_Availability,Build photo collage,gemini,0.038312458011063213,10
Platform_Availability,Collaborate with others,openai,0.7050698921537615,10
Platform_Availability,Collaborate with others,mistral,0.9626018014433834,10
Platform_Availability,Collaborate with others,gemini,0.858222629889999,10
Platform_Availability,Go Live,openai,0.6201895194692828,10
Platform_Availability,Go Live,mistral,0.0,10
Platform_Availability,Go Live,gemini,0.652252851794191,8
Platform_Availability,Keeping up with friends,openai,0.7322443630643786,10
Platform_Availability,Keeping up with friends,mistral,0.7963952068952339,10
Platform_Availability,Keeping up with friends,gemini,0.0,10
Platform_Availability,List items for sale,openai,0.5994342320289653,10
Platform_Availability,List items for sale,mistral,0.6559859704572863,10
Platform_Availability,List items for sale,gemini,0.8983609453042154,10
Platform_Availability,Photo effects,openai,0.7192945260010233,10
Platform_Availability,Photo effects,mistral,0.6743675355239643,10
Platform_Availability,Photo effects,gemini,0.0,10
Platform_Availability,Play games,openai,0.0,10
Platform_Availability,Play games,mistral,0.577060795145561,10
Platform_Availability,Play games,gemini,0.06883875005007592,10
Platform_Availability,Play playlist on shuffle mode,openai,0.7714850050858706,10
Platform_Availability,Play playlist on shuffle mode,mistral,0.9166195377544721,10
Platform_Availability,Play playlist on shuffle mode,gemini,0.5576811071004338,9
Platform_Availability,Rate movies,openai,0.4758834886722541,10
Platform_Availability,Rate movies,mistral,0.967595320354579,10
Platform_Availability,Rate movies,gemini,0.7164785055783413,10
Platform_Availability,Search for offer on item,openai,0.4677113583210965,10
Platform_Availability,Search for offer on item,mistral,0.9819974001969882,10
Platform_Availability,Search for offer on item,gemini,0.4101486529235351,10
Platform_Availability,Send files,openai,0.7925529043336037,10
Platform_Availability,Send files,mistral,0.33776891223155286,10
Platform_Availability,Send files,gemini,0.7692826321094551,10
Platform_Availability,Watch streams,openai,0.05241165113277461,10
Platform_Availability,Watch streams,mistral,0.9295040343914431,10
Platform_Availability,Watch streams,gemini,0.03526381830296315,10
Platform_Availability,Write notes,openai,0.49791951293524034,10
Platform_Availability,Write notes,mistral,0.8285216717018857,10
Platform_Availability,Write notes,gemini,0.7473157701582582,10
