criteria,feature,model,rbo,num_comparisons
Community_Engagement,Photo effects,mistral,0.7882757160384906,10
Community_Engagement,Play games,openai,0.007896501466778403,10
Community_Engagement,Play games,mistral,0.8289418785205902,10
Community_Engagement,Play games,gemini,0.15417329341508149,10
Community_Engagement,Play playlist on shuffle mode,openai,0.6115232485797205,10
Community_Engagement,Play playlist on shuffle mode,mistral,0.9448126318700589,10
Community_Engagement,Play playlist on shuffle mode,gemini,0.29108128853758036,9
Community_Engagement,Rate movies,openai,0.42946668311381436,10
Community_Engagement,Rate movies,mistral,0.6935700422468887,10
Community_Engagement,Rate movies,gemini,0.4788723837093771,10
Community_Engagement,Search for offer on item,openai,0.3049390537457657,10
Community_Engagement,Search for offer on item,mistral,0.0,10
Community_Engagement,Send files,openai,0.7286382515180929,10
Community_Engagement,Send files,mistral,0.3412107192580539,10
Community_Engagement,Watch streams,openai,0.28313117889638884,10
Community_Engagement,Watch streams,mistral,0.2841339519173487,10
Community_Engagement,Watch streams,gemini,0.42706351733611675,10
Community_Engagement,Write notes,openai,0.5838912647598378,10
Community_Engagement,Write notes,mistral,0.6585562993537805,10
Community_Engagement,Write notes,gemini,0.4850126129702919,10
Cost,Access to movies,openai,0.15269175775471835,10
Cost,Access to movies,mistral,0.17733902855892672,10
Cost,Access to podcasts,openai,0.5559528413442636,10
Cost,Access to podcasts,mistral,0.8328293520931196,10
Cost,Access to podcasts,gemini,0.708244582802162,9
Cost,Broadcast messages to multiple contacts,openai,0.6120698999962967,10
Cost,Broadcast messages to multiple contacts,mistral,0.6140257030578369,10
Cost,Broadcast messages to multiple contacts,gemini,0.2300677807952205,6
Cost,Build photo collage,openai,0.3489137863022272,10
Cost,Build photo collage,mistral,0.6584957930678457,10
Cost,Build photo collage,gemini,0.0,10
Cost,Collaborate with others,openai,0.6701975776832165,10
Cost,Collaborate with others,mistral,0.7955491397528036,10
Cost,Collaborate with others,gemini,0.7550731286274729,10
Cost,Go Live,openai,0.34885691935043184,10
Cost,Go Live,mistral,0.47772540822055254,10
Cost,Go Live,gemini,0.4457302115407003,8
Cost,Keeping up with friends,openai,0.6959414240106785,10
Cost,Keeping up with friends,mistral,0.5011819169506068,10
Cost,Keeping up with friends,gemini,0.45432671695369287,10
Cost,List items for sale,openai,0.5132906230159769,10
Cost,List items for sale,mistral,0.6302418623659987,10
Cost,List items for sale,gemini,0.0,10
Cost,Photo effects,openai,0.4641180914721083,10
Cost,Photo effects,mistral,0.7616337119942026,10
Cost,Photo effects,gemini,0.4550263180214532,10
Cost,Play games,openai,0.0,10
Cost,Play games,mistral,0.67540435692252,10
Cost,Play games,gemini,0.0,10
Cost,Play playlist on shuffle mode,openai,0.7011622619257738,10
Cost,Play playlist on shuffle mode,mistral,0.9491169557683898,10
Cost,Play playlist on shuffle mode,gemini,0.0,9
Cost,Rate movies,openai,0.3303287523340605,10
Cost,Rate movies,mistral,0.4272684732299907,10
Cost,Rate movies,gemini,0.5266831672872246,10
Cost,Search for offer on item,openai,0.5476418519982884,10
Cost,Search for offer on item,mistral,0.520705952640901,10
Cost,Search for offer on item,gemini,0.47214570667828326,10
Cost,Send files,openai,0.6246331154687045,10
Cost,Send files,mistral,0.41179443052055414,10
Cost,Send files,gemini,0.605220085878296,10
Cost,Watch streams,openai,0.22796072406861123,10
Cost,Watch streams,mistral,0.0380854591880535,10
Cost,Watch streams,gemini,0.03880215612202975,10
Cost,Write notes,openai,0.601864595925407,10
Cost,Write notes,mistral,0.7235607688691524,10
Cost,Write notes,gemini,0.0,10
Customer_Support,Access to movies,openai,0.2502070920938109,10
Customer_Support,Access to movies,mistral,0.7874325494626856,10
Customer_Support,Access to podcasts,openai,0.4894205751446208,10
Customer_Support,Access to podcasts,mistral,0.8819207763329924,10
Customer_Support,Broadcast messages to multiple contacts,openai,0.7153502246689405,10
Customer_Support,Broadcast messages to multiple contacts,mistral,0.8409140636508399,10
Customer_Support,Broadcast messages to multiple contacts,gemini,0.1131805158944665,6
Customer_Support,Build photo collage,openai,0.20427646336182836,10
Customer_Support,Build photo collage,mistral,0.7993388825931838,10
Customer_Support,Collaborate with others,openai,0.6713716785765974,10
Customer_Support,Collaborate with others,mistral,0.7882433206926857,10
Customer_Support,Collaborate with others,gemini,0.18867951602879934,10
Customer_Support,Go Live,openai,0.6557836533683365,10
Customer_Support,Go Live,mistral,0.02357530481459384,10
Customer_Support,Go Live,gemini,0.0042966538674323864,8
Customer_Support,Keeping up with friends,openai,0.7328571595823891,10
Customer_Support,Keeping up with friends,mistral,0.7353868602600506,10
Customer_Support,List items for sale,openai,0.665683009108533,10
Customer_Support,List items for sale,mistral,0.8785291315075507,10
Customer_Support,List items for sale,gemini,0.7915817076775521,10
Customer_Support,Photo effects,openai,0.5447372591432533,10
Customer_Support,Photo effects,mistral,0.6665216057062062,10
Customer_Support,Play games,openai,0.009014144899151465,10
Customer_Support,Play games,mistral,0.5637573173396772,10
Customer_Support,Play games,gemini,0.07104258715469854,10
Customer_Support,Play playlist on shuffle mode,openai,0.8110746194766334,10
Customer_Support,Play playlist on shuffle mode,mistral,0.9043189641421373,10
Customer_Support,Rate movies,openai,0.2252101529366542,10
Customer_Support,Rate movies,mistral,0.7021012374490904,10
Customer_Support,Search for offer on item,openai,0.6650339349141171,10
Customer_Support,Search for offer on item,mistral,0.01781669614391735,10
Customer_Support,Send files,openai,0.6222300832389102,10
Customer_Support,Send files,mistral,0.759111273351692,10
Customer_Support,Watch streams,openai,0.21206545613882105,10
Customer_Support,Watch streams,mistral,0.8233264781254844,10
Customer_Support,Write notes,openai,0.7596285195589894,10
Customer_Support,Write notes,mistral,0.6960938997098955,10
Customer_Support,Write notes,gemini,0.7515338469210786,10
Customization_Options,Access to movies,openai,0.2180817562364114,10
Customization_Options,Access to movies,mistral,0.09176689673391317,10
Customization_Options,Access to movies,gemini,0.1270073124623795,10
Customization_Options,Access to podcasts,openai,0.24607563003808058,10
Customization_Options,Access to podcasts,mistral,0.5007087234809381,10
Customization_Options,Access to podcasts,gemini,0.5556261358584555,9
Customization_Options,Broadcast messages to multiple contacts,openai,0.42588530849771666,10
Customization_Options,Broadcast messages to multiple contacts,mistral,0.7899803335824803,10
Customization_Options,Build photo collage,openai,0.34433133907581875,10
Customization_Options,Build photo collage,mistral,0.5473809135238713,10
Customization_Options,Build photo collage,gemini,0.37387468888992303,10
Customization_Options,Collaborate with others,openai,0.3741373230153408,10
Customization_Options,Collaborate with others,mistral,0.7797746040644816,10
Customization_Options,Go Live,openai,0.18318205864195264,10
Customization_Options,Go Live,mistral,0.0,10
Customization_Options,Go Live,gemini,0.10121902223609727,8
Customization_Options,Keeping up with friends,openai,0.09536299948558476,10
Customization_Options,Keeping up with friends,mistral,0.35907570332623095,10
Customization_Options,List items for sale,openai,0.46753690407529,10
Customization_Options,List items for sale,mistral,0.8378693882791085,10
Customization_Options,List items for sale,gemini,0.7827148776789279,10
Customization_Options,Photo effects,openai,0.5699081995015742,10
Customization_Options,Photo effects,mistral,0.5525897040206283,10
Customization_Options,Photo effects,gemini,0.45883917379648975,10
Customization_Options,Play games,openai,0.005373804700054979,10
Customization_Options,Play games,mistral,0.5964300803436811,10
Customization_Options,Play games,gemini,0.03397811134743567,10
Customization_Options,Play playlist on shuffle mode,openai,0.0,10
Customization_Options,Play playlist on shuffle mode,mistral,0.8783985865263333,10
Customization_Options,Play playlist on shuffle mode,gemini,0.13172613454814572,9
Customization_Options,Rate movies,openai,0.17957124641027336,10
Customization_Options,Rate movies,mistral,0.6421821166346457,10
Customization_Options,Rate movies,gemini,0.6784249946350289,10
Customization_Options,Search for offer on item,openai,0.4967302975708967,10
Customization_Options,Search for offer on item,mistral,0.6332894594133769,10
Customization_Options,Search for offer on item,gemini,0.5081262910784645,10
Customization_Options,Send files,openai,0.18503759765882105,10
Customization_Options,Send files,mistral,0.8041969335774388,10
Customization_Options,Send files,gemini,0.6120132087583677,10
Customization_Options,Watch streams,openai,0.2675092801821553,10
Customization_Options,Watch streams,mistral,0.7024730986467111,10
Customization_Options,Watch streams,gemini,0.1913700578416656,10
Customization_Options,Write notes,openai,0.4792581446054693,10
Customization_Options,Write notes,mistral,0.6556159164491739,10
Customization_Options,Write notes,gemini,0.5553577217786081,10
Geographical_Availability,Access to movies,openai,0.5055279665797406,10
Geographical_Availability,Access to movies,mistral,0.9138639522443379,10
Geographical_Availability,Access to movies,gemini,0.6962061720444719,10
Geographical_Availability,Access to podcasts,openai,0.20248986781191647,10
Geographical_Availability,Access to podcasts,mistral,0.8439631543239248,10
Geographical_Availability,Access to podcasts,gemini,0.5171217195075812,9
Geographical_Availability,Broadcast messages to multiple contacts,openai,0.564540346123445,10
Geographical_Availability,Broadcast messages to multiple contacts,mistral,0.7704992674095441,10
Geographical_Availability,Broadcast messages to multiple contacts,gemini,0.2152569381670255,6
Geographical_Availability,Build photo collage,openai,0.6499388957932253,10
Geographical_Availability,Build photo collage,mistral,0.8396240542866525,10
Geographical_Availability,Collaborate with others,openai,0.45745295816439224,10
Geographical_Availability,Collaborate with others,mistral,0.5952212525090912,10
Geographical_Availability,Collaborate with others,gemini,0.7414712257390519,10
Geographical_Availability,Go Live,openai,0.0030999862884578603,10
Geographical_Availability,Go Live,mistral,0.3552527386448455,10
Geographical_Availability,Go Live,gemini,0.36679271418175674,8
Geographical_Availability,Keeping up with friends,openai,0.5268346295425832,10
Geographical_Availability,Keeping up with friends,mistral,0.7206589290635851,10
Geographical_Availability,Keeping up with friends,gemini,0.48331610259869506,10
Geographical_Availability,List items for sale,openai,0.7105815539170982,10
Geographical_Availability,List items for sale,mistral,0.5742265975687508,10
Geographical_Availability,List items for sale,gemini,0.5671663610863675,10
Geographical_Availability,Photo effects,openai,0.36408147445035943,10
Geographical_Availability,Photo effects,mistral,0.6454601278151422,10
Geographical_Availability,Photo effects,gemini,0.2612141714234258,10
Geographical_Availability,Play games,openai,0.003216104529598705,10
Geographical_Availability,Play games,mistral,0.8053298845956132,10
Geographical_Availability,Play playlist on shuffle mode,openai,0.5079773334264803,10
Geographical_Availability,Play playlist on shuffle mode,mistral,0.8344722925381701,10
Geographical_Availability,Rate movies,openai,0.3144116896672469,10
Geographical_Availability,Rate movies,mistral,0.7094691357164139,10
Geographical_Availability,Rate movies,gemini,0.6869974295727181,10
Geographical_Availability,Search for offer on item,openai,0.2124818115970916,10
Geographical_Availability,Search for offer on item,mistral,0.07414741551776585,10
Geographical_Availability,Search for offer on item,gemini,0.38898058073943614,10
Geographical_Availability,Send files,openai,0.36310518451810603,10
Geographical_Availability,Send files,mistral,0.21543642017438938,10
Geographical_Availability,Watch streams,openai,0.06593681792697664,10
Geographical_Availability,Watch streams,mistral,0.7788819707083187,10
Geographical_Availability,Watch streams,gemini,0.1486908125862032,10
Geographical_Availability,Write notes,openai,0.6980709328893386,10
Geographical_Availability,Write notes,mistral,0.8402213840819555,10
Integration_Capabilities,Access to movies,openai,0.06389585568931946,10
Integration_Capabilities,Access to movies,mistral,0.7795419196610232,10
Integration_Capabilities,Access to movies,gemini,0.5287240839179516,10
Integration_Capabilities,Access to podcasts,openai,0.3601914282316382,10
Integration_Capabilities,Access to podcasts,mistral,0.8821897786133006,10
Integration_Capabilities,Access to podcasts,gemini,0.6469143110069826,9
Integration_Capabilities,Broadcast messages to multiple contacts,openai,0.07832551683980357,10
Integration_Capabilities,Broadcast messages to multiple contacts,mistral,0.5256936473817975,10
Integration_Capabilities,Build photo collage,openai,0.442845315512876,10
Integration_Capabilities,Build photo collage,mistral,0.7926415584692383,10
Integration_Capabilities,Collaborate with others,openai,0.829639126924017,10
Integration_Capabilities,Collaborate with others,mistral,0.9016834605228254,10
Integration_Capabilities,Collaborate with others,gemini,0.7913569053859923,10
Integration_Capabilities,Go Live,openai,0.14645600344401138,10
Integration_Capabilities,Go Live,mistral,0.008453412401480752,10
Integration_Capabilities,Go Live,gemini,0.07014069855982552,8
Integration_Capabilities,Keeping up with friends,openai,0.03190288676728867,10
Integration_Capabilities,Keeping up with friends,mistral,0.7285136625934152,10
Integration_Capabilities,Keeping up with friends,gemini,0.6010791081398906,10
Integration_Capabilities,List items for sale,openai,0.09668187301578811,10
Integration_Capabilities,List items for sale,mistral,0.8861631101154753,10
Integration_Capabilities,List items for sale,gemini,0.4484845818296013,10
Integration_Capabilities,Photo effects,openai,0.4026030575006626,10
Integration_Capabilities,Photo effects,mistral,0.7445274360609093,10
Integration_Capabilities,Photo effects,gemini,0.47428104206559735,10
Integration_Capabilities,Play games,openai,0.21100766763620707,10
Integration_Capabilities,Play games,mistral,0.0,10
Integration_Capabilities,Play playlist on shuffle mode,openai,0.6596842818784857,10
Integration_Capabilities,Play playlist on shuffle mode,mistral,0.9206668328953123,10
Integration_Capabilities,Play playlist on shuffle mode,gemini,0.42982227909439413,9
Integration_Capabilities,Rate movies,openai,0.19600144247519813,10
Integration_Capabilities,Rate movies,mistral,0.7190633077081936,10
Integration_Capabilities,Rate movies,gemini,0.5766645657269145,10
Integration_Capabilities,Search for offer on item,openai,0.49586350898359033,10
Integration_Capabilities,Search for offer on item,mistral,0.7450867302663944,10
Integration_Capabilities,Search for offer on item,gemini,0.5307513512961786,10
Integration_Capabilities,Send files,openai,0.4242057312212239,10
Integration_Capabilities,Send files,mistral,0.4175728631841089,10
Integration_Capabilities,Send files,gemini,0.5231138185996927,10
Integration_Capabilities,Watch streams,openai,0.14491236453485826,10
Integration_Capabilities,Watch streams,mistral,0.9231843548926412,10
Integration_Capabilities,Watch streams,gemini,0.010753982129093282,10
Integration_Capabilities,Write notes,openai,0.6215428171794211,10
Integration_Capabilities,Write notes,mistral,0.7811523881408273,10
Integration_Capabilities,Write notes,gemini,0.7207458055386331,10
Mobile_Optimization,Access to movies,openai,0.16447450034952943,10
Mobile_Optimization,Access to movies,mistral,0.7913685073326715,10
Mobile_Optimization,Access to movies,gemini,0.643864715558794,10
Mobile_Optimization,Access to podcasts,openai,0.5598610243763018,10
Mobile_Optimization,Access to podcasts,mistral,0.8893266151274126,10
Mobile_Optimization,Access to podcasts,gemini,0.6891882884759093,9
Mobile_Optimization,Broadcast messages to multiple contacts,openai,0.016949021065067692,10
Mobile_Optimization,Broadcast messages to multiple contacts,mistral,0.8030781734212287,10
Mobile_Optimization,Build photo collage,openai,0.5244074068703743,10
Mobile_Optimization,Build photo collage,mistral,0.8566557052891686,10
Mobile_Optimization,Collaborate with others,openai,0.4396900453006423,10
Mobile_Optimization,Collaborate with others,mistral,0.9056092710802357,10
Mobile_Optimization,Collaborate with others,gemini,0.6742579974986482,10
Mobile_Optimization,Go Live,openai,0.5719780570046229,10
Mobile_Optimization,Go Live,mistral,0.4136643439533019,10
Mobile_Optimization,Go Live,gemini,0.2276733966013514,8
Mobile_Optimization,Keeping up with friends,openai,0.5176418596482428,10
Mobile_Optimization,Keeping up with friends,mistral,0.7160141069402133,10
Mobile_Optimization,Keeping up with friends,gemini,0.6161112492546781,10
Mobile_Optimization,List items for sale,openai,0.0,10
Mobile_Optimization,List items for sale,mistral,0.4531812627576099,10
Mobile_Optimization,List items for sale,gemini,0.8152427874863651,10
Mobile_Optimization,Photo effects,openai,0.7481455052753514,10
Mobile_Optimization,Photo effects,mistral,0.7159386052090259,10
Mobile_Optimization,Photo effects,gemini,0.5934888820166832,10
Mobile_Optimization,Play games,openai,0.0,10
Mobile_Optimization,Play games,mistral,0.7270561532867168,10
Mobile_Optimization,Play games,gemini,0.20850269606112218,10
Mobile_Optimization,Play playlist on shuffle mode,openai,0.8801205038131721,10
Mobile_Optimization,Play playlist on shuffle mode,mistral,0.9524150879381891,10
Mobile_Optimization,Play playlist on shuffle mode,gemini,0.21301990454559755,9
Mobile_Optimization,Rate movies,openai,0.38462253539305635,10
Mobile_Optimization,Rate movies,mistral,0.7104411943204836,10
Mobile_Optimization,Rate movies,gemini,0.6444566780812276,10
Mobile_Optimization,Search for offer on item,openai,0.2167161869555449,10
Mobile_Optimization,Search for offer on item,mistral,0.0,10
Mobile_Optimization,Search for offer on item,gemini,0.37647047154474633,10
Mobile_Optimization,Send files,openai,0.34161720031285975,10
Mobile_Optimization,Send files,mistral,0.8032564557759386,10
Mobile_Optimization,Send files,gemini,0.25427083903290887,10
Mobile_Optimization,Watch streams,openai,0.14409699391158495,10
Mobile_Optimization,Watch streams,mistral,0.7267486888937116,10
Mobile_Optimization,Write notes,openai,0.7692555894794275,10
Mobile_Optimization,Write notes,mistral,0.844400560655231,10
Mobile_Optimization,Write notes,gemini,0.7480930046880438,10
Number_of_Downloads,Access to movies,openai,0.8448165062555255,10
Number_of_Downloads,Access to movies,mistral,0.8089614319800367,10
Number_of_Downloads,Access to movies,gemini,0.6439461064957535,10
Number_of_Downloads,Access to podcasts,openai,0.7472266869638323,10
Number_of_Downloads,Access to podcasts,mistral,0.9246845644353631,10
Number_of_Downloads,Access to podcasts,gemini,0.6246222679312455,9
Number_of_Downloads,Broadcast messages to multiple contacts,openai,0.3024866997243619,10
Number_of_Downloads,Broadcast messages to multiple contacts,mistral,0.6382279037944469,10
Number_of_Downloads,Broadcast messages to multiple contacts,gemini,0.2885845185542881,6
Number_of_Downloads,Build photo collage,openai,0.06203631223639924,10
Number_of_Downloads,Build photo collage,mistral,0.7068743927035455,10
Number_of_Downloads,Collaborate with others,openai,0.4199658846475919,10
Number_of_Downloads,Collaborate with others,mistral,0.8494803184079439,10
Number_of_Downloads,Collaborate with others,gemini,0.7985822424210216,10
Number_of_Downloads,Go Live,openai,0.6353847476323696,10
Number_of_Downloads,Go Live,mistral,0.3476332579462757,10
Number_of_Downloads,Keeping up with friends,openai,0.22289082831416152,10
Number_of_Downloads,Keeping up with friends,mistral,0.7211406313580293,10
Number_of_Downloads,Keeping up with friends,gemini,0.4635517487475044,10
Number_of_Downloads,List items for sale,openai,0.38561580334378165,10
Number_of_Downloads,List items for sale,mistral,0.6903482374441321,10
Number_of_Downloads,List items for sale,gemini,0.8259487007185197,10
Number_of_Downloads,Photo effects,openai,0.2593035160239518,10
Number_of_Downloads,Photo effects,mistral,0.6531747187930222,10
Number_of_Downloads,Play games,openai,0.003216104529598705,10
Number_of_Downloads,Play games,mistral,0.8236188419932468,10
Number_of_Downloads,Play games,gemini,0.25260776398647017,10
Number_of_Downloads,Play playlist on shuffle mode,openai,0.5950924793124945,10
Number_of_Downloads,Play playlist on shuffle mode,mistral,0.9015826045222719,10
Number_of_Downloads,Play playlist on shuffle mode,gemini,0.4074749129372754,9
Number_of_Downloads,Rate movies,openai,0.34885532722196677,10
Number_of_Downloads,Rate movies,mistral,0.7000097172313634,10
Number_of_Downloads,Search for offer on item,openai,0.0,10
Number_of_Downloads,Search for offer on item,mistral,0.011719132973832284,10
Number_of_Downloads,Send files,openai,0.3207213567734688,10
Number_of_Downloads,Send files,mistral,0.44937303699167763,10
Number_of_Downloads,Send files,gemini,0.6103409487384536,10
Number_of_Downloads,Watch streams,openai,0.13337683256095284,10
Number_of_Downloads,Watch streams,mistral,0.8700901764788821,10
Number_of_Downloads,Watch streams,gemini,0.15794057640241382,10
Number_of_Downloads,Write notes,openai,0.37756754863325936,10
Number_of_Downloads,Write notes,mistral,0.8569267521174678,10
Platform_Availability,Access to movies,openai,0.8728934225291466,10
Platform_Availability,Access to movies,mistral,0.8500340769805794,10
Platform_Availability,Access to movies,gemini,0.7420448098298633,10
Platform_Availability,Access to podcasts,openai,0.7126239125264663,10
Platform_Availability,Access to podcasts,mistral,0.8910646293865352,10
Platform_Availability,Access to podcasts,gemini,0.6976330022228817,9
Platform_Availability,Broadcast messages to multiple contacts,openai,0.5615628005586834,10
Platform_Availability,Broadcast messages to multiple contacts,mistral,0.8241109361862486,10
Platform_Availability,Broadcast messages to multiple contacts,gemini,0.3404422151735013,6
Platform_Availability,Build photo collage,openai,0.5533235707476588,10
Platform_Availability,Build photo collage,mistral,0.8196006242510482,10
Platform_Availability,Build photo collage,gemini,0.160417869894444,10
Platform_Availability,Collaborate with others,openai,0.7155742130964373,10
Platform_Availability,Collaborate with others,mistral,0.915692185644741,10
Platform_Availability,Collaborate with others,gemini,0.6967969529796372,10
Platform_Availability,Go Live,openai,0.5851179590472888,10
Platform_Availability,Go Live,mistral,0.025236137175108836,10
Platform_Availability,Go Live,gemini,0.5640370387475817,8
Platform_Availability,Keeping up with friends,openai,0.5983377121385245,10
Platform_Availability,Keeping up with friends,mistral,0.7361267203522178,10
Platform_Availability,Keeping up with friends,gemini,0.0,10
Platform_Availability,List items for sale,openai,0.7139409428845374,10
Platform_Availability,List items for sale,mistral,0.7799911067481047,10
Platform_Availability,List items for sale,gemini,0.7845581076595725,10
Platform_Availability,Photo effects,openai,0.618433338363016,10
Platform_Availability,Photo effects,mistral,0.7647274640956367,10
Platform_Availability,Photo effects,gemini,0.0,10
Platform_Availability,Play games,openai,0.00801226447239528,10
Platform_Availability,Play games,mistral,0.7421628766586907,10
Platform_Availability,Play games,gemini,0.1343487211081889,10
Platform_Availability,Play playlist on shuffle mode,openai,0.8568579464564363,10
Platform_Availability,Play playlist on shuffle mode,mistral,0.9152610601817756,10
Platform_Availability,Play playlist on shuffle mode,gemini,0.3990046408343506,9
Platform_Availability,Rate movies,openai,0.3273187378430148,10
Platform_Availability,Rate movies,mistral,0.7029098975956025,10
Platform_Availability,Rate movies,gemini,0.5765130758437458,10
Platform_Availability,Search for offer on item,openai,0.603438197462862,10
Platform_Availability,Search for offer on item,mistral,0.8752216668753586,10
