model1,model2,feature,rbo
llama31_8b,gemma3_4b,Share photos and videos,0.6762482274697915
llama31_8b,gemma3_4b,Store bill details securely,0.051175062503703114
llama31_8b,gemma3_4b,Stream music,0.6761595834711024
llama31_8b,gemma3_4b,Sync across devices,0.23254064778625338
llama31_8b,gemma3_4b,Sync reading progress,0.15725560331724275
llama31_8b,gemma3_4b,Take quizzes,0.172628684853216
llama31_8b,gemma3_4b,Track learning progress,0.41313971094721486
llama31_8b,gemma3_4b,Track order delivery status,0.038329883533937396
llama31_8b,gemma3_4b,Track routes on map,0.6024058813762351
llama31_8b,gemma3_4b,Track taxi location,0.25394399152546226
llama31_8b,gemma3_4b,Track weight,0.4701374712689704
llama31_8b,gemma3_4b,Track workouts,0.330507472355536
llama31_8b,gemma3_4b,Transfer money,0.6691024966613532
llama31_8b,gemma3_4b,Turn-by-turn navigation,0.7338204174222979
llama31_8b,gemma3_4b,Video quality control,0.2248080837290512
llama31_8b,gemma3_4b,View account balances,0.015207956715553592
llama31_8b,gemma3_4b,View maps offline,0.3689053107142685
llama31_8b,gemma3_4b,View product reviews,0.38425356090180235
llama31_8b,gemma3_4b,View progress charts,0.4753946835185744
llama31_8b,gemma3_4b,View transaction history,0.05955391890179536
llama31_8b,gemma3_4b,Watch lectures,0.44471283904702064
llama31_8b,gemma3_4b,Watch live TV,0.3193455641181084
llama31_8b,gemma3_4b,Watch videos,0.6897147609805658
llama31_8b,gemma3_4b,Weather forecast,0.2946831843493529
llama31_8b,qwen3_8b,Access breaking news,0.45181515858370974
llama31_8b,qwen3_8b,Access courses,0.6382526490628146
llama31_8b,qwen3_8b,Access subtitles,0.2681886873605492
llama31_8b,qwen3_8b,Activate cards for overseas usage,0.14695971686335763
llama31_8b,qwen3_8b,Add items to wishlist,0.302778976233545
llama31_8b,qwen3_8b,Adjust image settings,0.23906604618666652
llama31_8b,qwen3_8b,Apply filters and effects,0.1991591218747701
llama31_8b,qwen3_8b,Audio playback controls,0.37749355477088686
llama31_8b,qwen3_8b,Automatic wallpaper rotation,0.11175566816765647
llama31_8b,qwen3_8b,Backup and restore data,0.4877833910845857
llama31_8b,qwen3_8b,Barcode scanning for items,0.14365417285006155
llama31_8b,qwen3_8b,Book taxis,0.537082341867292
llama31_8b,qwen3_8b,Bookmark articles,0.489246508572778
llama31_8b,qwen3_8b,Browse by categories,0.23070154473086574
llama31_8b,qwen3_8b,Browse by category,0.2008662504734314
llama31_8b,qwen3_8b,Calculate fares,0.39984427833310604
llama31_8b,qwen3_8b,Calorie tracking,0.40011073927814594
llama31_8b,qwen3_8b,Change fonts,0.035323930421651044
llama31_8b,qwen3_8b,Check public transport routes,0.4615038421606462
llama31_8b,qwen3_8b,Comment on posts,0.6639074353200246
llama31_8b,qwen3_8b,Compare prices,0.24886194983550985
llama31_8b,qwen3_8b,Create collages,0.12067246032770342
llama31_8b,qwen3_8b,Create playlists,0.6391015942128
llama31_8b,qwen3_8b,Currency converter,0.1068009198733078
llama31_8b,qwen3_8b,Customize interface settings,0.08735815637243516
llama31_8b,qwen3_8b,Customize themes,0.022559567994357956
llama31_8b,qwen3_8b,Diet planning,0.30451392086457796
llama31_8b,qwen3_8b,Discover new people,0.6260305657584311
llama31_8b,qwen3_8b,Download books,0.23460919473934008
llama31_8b,qwen3_8b,Download content for offline use,0.10278841367045466
llama31_8b,qwen3_8b,Edit audio files,0.18680858422870159
llama31_8b,qwen3_8b,File management,0.09230259073064055
llama31_8b,qwen3_8b,Financial calculators,0.07345222071539863
llama31_8b,qwen3_8b,Find nearby places,0.6192870950882291
llama31_8b,qwen3_8b,Follow training plans,0.27532403209910067
llama31_8b,qwen3_8b,Follow users,0.7123012425460834
llama31_8b,qwen3_8b,Get audio coaching,0.2605898115297874
llama31_8b,qwen3_8b,Highlight text,0.08754767706219507
llama31_8b,qwen3_8b,Listen to interviews,0.08756759114312444
llama31_8b,qwen3_8b,Manage shopping cart,0.24938740748569466
llama31_8b,qwen3_8b,Monitor heart rate,0.1070057768292872
llama31_8b,qwen3_8b,Offline learning,0.5372387208286156
llama31_8b,qwen3_8b,Pay bills,0.20590998896983492
llama31_8b,qwen3_8b,Pay credit card bills,0.07857377028033573
llama31_8b,qwen3_8b,Personalized news feed,0.4880337649464891
llama31_8b,qwen3_8b,Photo editing tools,0.3659954643687029
llama31_8b,qwen3_8b,Post content updates,0.6399828386698667
llama31_8b,qwen3_8b,Private chat with users,0.6231763682526414
llama31_8b,qwen3_8b,Read articles offline,0.5445716257547729
llama31_8b,qwen3_8b,Read ebooks,0.1544960834646963
llama31_8b,qwen3_8b,Real-time messaging,0.6220306038847072
llama31_8b,qwen3_8b,Real-time traffic updates,0.5026301356735078
llama31_8b,qwen3_8b,Receive daily promotions,0.09578413227073737
llama31_8b,qwen3_8b,Receive money,0.6441589320077168
llama31_8b,qwen3_8b,Receive news notifications,0.46729905456755216
llama31_8b,qwen3_8b,Receive payment receipts,0.42073752071645815
llama31_8b,qwen3_8b,Receive push notifications,0.4081489034525953
llama31_8b,qwen3_8b,Record audio,0.2151192322989598
llama31_8b,qwen3_8b,Remittances overseas,0.3349823753603304
llama31_8b,qwen3_8b,Save favorite locations,0.5811444800006134
llama31_8b,qwen3_8b,Save images locally,0.2465031775307105
llama31_8b,qwen3_8b,Schedule payments,0.08892480467079142
llama31_8b,qwen3_8b,Search for products,0.34740423017168376
llama31_8b,qwen3_8b,Search news topics,0.5474300174966055
llama31_8b,qwen3_8b,Search with suggestions,0.05107378483366042
llama31_8b,qwen3_8b,Search within books,0.3307082095144196
llama31_8b,qwen3_8b,Secure checkout,0.3358716227724001
llama31_8b,qwen3_8b,Send messages,0.6737997608263896
llama31_8b,qwen3_8b,Send money to anyone,0.6210733106398312
llama31_8b,qwen3_8b,Set fitness goals,0.47144190375904993
llama31_8b,qwen3_8b,Set wallpapers,0.18436114971950646
llama31_8b,qwen3_8b,Share content on social networks,0.6127721996942723
llama31_8b,qwen3_8b,Share edited photos,0.24239067270061354
llama31_8b,qwen3_8b,Share media,0.6085757806086218
llama31_8b,qwen3_8b,Share payments,0.5483176269748187
llama31_8b,qwen3_8b,Share photos and videos,0.694828796169615
llama31_8b,qwen3_8b,Store bill details securely,0.05962215409068291
llama31_8b,qwen3_8b,Stream music,0.6642536981744065
llama31_8b,qwen3_8b,Sync across devices,0.4862592971836526
llama31_8b,qwen3_8b,Sync reading progress,0.167371665164675
llama31_8b,qwen3_8b,Take quizzes,0.42058815474855005
llama31_8b,qwen3_8b,Track learning progress,0.5655820949572135
llama31_8b,qwen3_8b,Track order delivery status,0.030637315637989392
llama31_8b,qwen3_8b,Track routes on map,0.5431817811966296
llama31_8b,qwen3_8b,Track taxi location,0.1983285686056367
llama31_8b,qwen3_8b,Track weight,0.36285770300397097
llama31_8b,qwen3_8b,Track workouts,0.34702003586366736
llama31_8b,qwen3_8b,Transfer money,0.6656637763445592
llama31_8b,qwen3_8b,Turn-by-turn navigation,0.6107064783832876
llama31_8b,qwen3_8b,Video quality control,0.18744346832413478
llama31_8b,qwen3_8b,View account balances,0.05109276451920148
llama31_8b,qwen3_8b,View maps offline,0.39375868467351105
llama31_8b,qwen3_8b,View product reviews,0.4127754849250698
llama31_8b,qwen3_8b,View progress charts,0.31820848498443705
llama31_8b,qwen3_8b,View transaction history,0.18220710377976068
llama31_8b,qwen3_8b,Watch lectures,0.4548154314336054
llama31_8b,qwen3_8b,Watch live TV,0.40439607408684514
llama31_8b,qwen3_8b,Watch videos,0.6087394706581333
llama31_8b,qwen3_8b,Weather forecast,0.2899364201726074
llama31_8b,gptoss20b,Access breaking news,0.4646674464137152
llama31_8b,gptoss20b,Access courses,0.7039672336167022
llama31_8b,gptoss20b,Access subtitles,0.31449997225263837
llama31_8b,gptoss20b,Activate cards for overseas usage,0.25857047206212547
llama31_8b,gptoss20b,Add items to wishlist,0.23197377884950118
llama31_8b,gptoss20b,Adjust image settings,0.31622768208226953
llama31_8b,gptoss20b,Apply filters and effects,0.21758854594011606
llama31_8b,gptoss20b,Audio playback controls,0.4829825729387187
llama31_8b,gptoss20b,Automatic wallpaper rotation,0.03623763307687724
llama31_8b,gptoss20b,Backup and restore data,0.3696662090691371
llama31_8b,gptoss20b,Barcode scanning for items,0.16001888389746172
llama31_8b,gptoss20b,Book taxis,0.5670360155558662
llama31_8b,gptoss20b,Bookmark articles,0.5692258183850822
llama31_8b,gptoss20b,Browse by categories,0.13628742319008733
llama31_8b,gptoss20b,Browse by category,0.09337209975940552
llama31_8b,gptoss20b,Calculate fares,0.3987322400120161
llama31_8b,gptoss20b,Calorie tracking,0.5072258942838508
llama31_8b,gptoss20b,Change fonts,0.03201666090860121
llama31_8b,gptoss20b,Check public transport routes,0.5349154709775713
llama31_8b,gptoss20b,Comment on posts,0.6733611651157756
llama31_8b,gptoss20b,Compare prices,0.24786061641316404
llama31_8b,gptoss20b,Create collages,0.15377977055764672
llama31_8b,gptoss20b,Create playlists,0.7070424008706656
llama31_8b,gptoss20b,Currency converter,0.09523606769911402
llama31_8b,gptoss20b,Customize interface settings,0.1637835239640215
llama31_8b,gptoss20b,Customize themes,0.029126550983642984
llama31_8b,gptoss20b,Diet planning,0.4387841116818914
llama31_8b,gptoss20b,Discover new people,0.5604229883860014
llama31_8b,gptoss20b,Download books,0.27765930156038326
llama31_8b,gptoss20b,Download content for offline use,0.11906435166665284
llama31_8b,gptoss20b,Edit audio files,0.1764742155885368
llama31_8b,gptoss20b,File management,0.11657856231020487
llama31_8b,gptoss20b,Financial calculators,0.07700565879662069
llama31_8b,gptoss20b,Find nearby places,0.6780663685909861
llama31_8b,gptoss20b,Follow training plans,0.3967093575407831
llama31_8b,gptoss20b,Follow users,0.6844830445384484
llama31_8b,gptoss20b,Get audio coaching,0.24681609152495812
llama31_8b,gptoss20b,Highlight text,0.07230689405540998
llama31_8b,gptoss20b,Listen to interviews,0.07340421209251079
llama31_8b,gptoss20b,Manage shopping cart,0.36405064964216516
llama31_8b,gptoss20b,Monitor heart rate,0.14510745189449428
llama31_8b,gptoss20b,Offline learning,0.5813534660685608
llama31_8b,gptoss20b,Pay bills,0.22562151044516238
llama31_8b,gptoss20b,Pay credit card bills,0.02728473853997187
llama31_8b,gptoss20b,Personalized news feed,0.5729702173854895
llama31_8b,gptoss20b,Photo editing tools,0.44306112236285755
llama31_8b,gptoss20b,Post content updates,0.5907857987637527
llama31_8b,gptoss20b,Private chat with users,0.6334673750510273
llama31_8b,gptoss20b,Read articles offline,0.6324738910648002
llama31_8b,gptoss20b,Read ebooks,0.23061479350827888
llama31_8b,gptoss20b,Real-time messaging,0.6256376918173768
llama31_8b,gptoss20b,Real-time traffic updates,0.43776003907239924
llama31_8b,gptoss20b,Receive daily promotions,0.20034316621420165
llama31_8b,gptoss20b,Receive money,0.7130680150943661
llama31_8b,gptoss20b,Receive news notifications,0.5329083384826184
llama31_8b,gptoss20b,Receive payment receipts,0.33785750787731667
llama31_8b,gptoss20b,Receive push notifications,0.3593874123932743
llama31_8b,gptoss20b,Record audio,0.18445856234853542
llama31_8b,gptoss20b,Remittances overseas,0.3546739953440351
llama31_8b,gptoss20b,Save favorite locations,0.6620240986260177
llama31_8b,gptoss20b,Save images locally,0.18810133340673896
llama31_8b,gptoss20b,Schedule payments,0.016773930761923458
llama31_8b,gptoss20b,Search for products,0.33878581195882845
llama31_8b,gptoss20b,Search news topics,0.676522848184189
llama31_8b,gptoss20b,Search with suggestions,0.10454794229598989
llama31_8b,gptoss20b,Search within books,0.25538903488819337
llama31_8b,gptoss20b,Secure checkout,0.19541703129632498
llama31_8b,gptoss20b,Send messages,0.6782106461141223
llama31_8b,gptoss20b,Send money to anyone,0.7778109738765141
llama31_8b,gptoss20b,Set fitness goals,0.4895839692689393
llama31_8b,gptoss20b,Set wallpapers,0.04475975782212133
llama31_8b,gptoss20b,Share content on social networks,0.4765004818097065
llama31_8b,gptoss20b,Share edited photos,0.360114671568668
llama31_8b,gptoss20b,Share media,0.4566001315050871
llama31_8b,gptoss20b,Share payments,0.5912485232033002
llama31_8b,gptoss20b,Share photos and videos,0.6769365552321324
llama31_8b,gptoss20b,Store bill details securely,0.047251607485971875
llama31_8b,gptoss20b,Stream music,0.7003889569332948
llama31_8b,gptoss20b,Sync across devices,0.3672525839602001
llama31_8b,gptoss20b,Sync reading progress,0.18458048602376007
llama31_8b,gptoss20b,Take quizzes,0.38615510765137223
llama31_8b,gptoss20b,Track learning progress,0.6306957901315596
llama31_8b,gptoss20b,Track order delivery status,0.010196042192457878
llama31_8b,gptoss20b,Track routes on map,0.1491097170452183
llama31_8b,gptoss20b,Track taxi location,0.25582733310382866
llama31_8b,gptoss20b,Track weight,0.49333836379244533
llama31_8b,gptoss20b,Track workouts,0.29413993142807504
llama31_8b,gptoss20b,Transfer money,0.7364973181717531
llama31_8b,gptoss20b,Turn-by-turn navigation,0.7058328116898549
llama31_8b,gptoss20b,Video quality control,0.20052623115565765
llama31_8b,gptoss20b,View account balances,0.022029955430327076
llama31_8b,gptoss20b,View maps offline,0.45680446011968745
llama31_8b,gptoss20b,View product reviews,0.36105920471585906
llama31_8b,gptoss20b,View progress charts,0.40044617778155406
llama31_8b,gptoss20b,View transaction history,0.06475215455098574
llama31_8b,gptoss20b,Watch lectures,0.5166632220182575
llama31_8b,gptoss20b,Watch live TV,0.3495528679005078
llama31_8b,gptoss20b,Watch videos,0.5303054688789233
llama31_8b,gptoss20b,Weather forecast,0.436710879358975
llama31_8b,mistral_open,Access breaking news,0.2656602103641277
llama31_8b,mistral_open,Activate cards for overseas usage,0.19375836401150687
llama31_8b,mistral_open,Add items to wishlist,0.2814652410315156
llama31_8b,mistral_open,Adjust image settings,0.42223000170133906
llama31_8b,mistral_open,Apply filters and effects,0.2521154148221335
llama31_8b,mistral_open,Audio playback controls,0.5297536594211689
llama31_8b,mistral_open,Automatic wallpaper rotation,0.03421156877742482
llama31_8b,mistral_open,Barcode scanning for items,0.15127361520605198
llama31_8b,mistral_open,Book taxis,0.5918096631278015
llama31_8b,mistral_open,Bookmark articles,0.4612224897604986
llama31_8b,mistral_open,Browse by categories,0.016482625494189263
llama31_8b,mistral_open,Browse by category,0.0292546154645062
llama31_8b,mistral_open,Calorie tracking,0.555146551135356
llama31_8b,mistral_open,Change fonts,0.007496558555895709
llama31_8b,mistral_open,Check public transport routes,0.3992172993359719
llama31_8b,mistral_open,Comment on posts,0.7592659830725103
llama31_8b,mistral_open,Compare prices,0.2027546132664634
llama31_8b,mistral_open,Create collages,0.09571802422863446
llama31_8b,mistral_open,Create playlists,0.7109699795902338
llama31_8b,mistral_open,Currency converter,0.09921973325840248
llama31_8b,mistral_open,Customize interface settings,0.12230498996684414
llama31_8b,mistral_open,Customize themes,0.01449083791432415
llama31_8b,mistral_open,Diet planning,0.5383678759004963
llama31_8b,mistral_open,Discover new people,0.6487481217579709
llama31_8b,mistral_open,Download books,0.2424865878536258
llama31_8b,mistral_open,Download content for offline use,0.04597612795165751
llama31_8b,mistral_open,Edit audio files,0.4301973828466864
llama31_8b,mistral_open,Financial calculators,0.008029732853745036
llama31_8b,mistral_open,Find nearby places,0.5577496094472809
llama31_8b,mistral_open,Follow training plans,0.3329613410449778
llama31_8b,mistral_open,Follow users,0.7375855737632783
llama31_8b,mistral_open,Get audio coaching,0.2135841022911154
llama31_8b,mistral_open,Highlight text,0.08676645048972045
llama31_8b,mistral_open,Listen to interviews,0.07433626307960421
llama31_8b,mistral_open,Manage shopping cart,0.4578742776128258
llama31_8b,mistral_open,Monitor heart rate,0.09807457659261708
llama31_8b,mistral_open,Offline learning,0.588809401590444
llama31_8b,mistral_open,Pay bills,0.17684907794082128
llama31_8b,mistral_open,Personalized news feed,0.4798529139473591
llama31_8b,mistral_open,Photo editing tools,0.597119217618104
llama31_8b,mistral_open,Post content updates,0.6818400797195089
llama31_8b,mistral_open,Private chat with users,0.4217209524890107
llama31_8b,mistral_open,Read articles offline,0.4980480352875876
llama31_8b,mistral_open,Read ebooks,0.17583898115219726
llama31_8b,mistral_open,Real-time messaging,0.4432947786546535
llama31_8b,mistral_open,Real-time traffic updates,0.558209287449156
llama31_8b,mistral_open,Receive daily promotions,0.03664717020123449
llama31_8b,mistral_open,Receive money,0.6427943559612518
llama31_8b,mistral_open,Receive news notifications,0.15346229141579287
llama31_8b,mistral_open,Receive payment receipts,0.47747904059718776
llama31_8b,mistral_open,Receive push notifications,0.42253938467343877
llama31_8b,mistral_open,Record audio,0.05849473662094893
llama31_8b,mistral_open,Save favorite locations,0.6039510213996325
llama31_8b,mistral_open,Save images locally,0.4195924591921413
llama31_8b,mistral_open,Schedule payments,0.01157129937675655
llama31_8b,mistral_open,Search for products,0.19477964364105038
llama31_8b,mistral_open,Search news topics,0.33804803622855223
llama31_8b,mistral_open,Search with suggestions,0.10648063581716302
llama31_8b,mistral_open,Search within books,0.3425465144027591
llama31_8b,mistral_open,Send messages,0.567305284769643
llama31_8b,mistral_open,Send money to anyone,0.6199666881611419
llama31_8b,mistral_open,Set fitness goals,0.519518341313126
llama31_8b,mistral_open,Set wallpapers,0.013081638211322334
llama31_8b,mistral_open,Share content on social networks,0.6902758848007244
llama31_8b,mistral_open,Share edited photos,0.14538837320202133
llama31_8b,mistral_open,Share media,0.6670869649687193
llama31_8b,mistral_open,Share payments,0.6247214618077848
llama31_8b,mistral_open,Share photos and videos,0.7901872468275399
llama31_8b,mistral_open,Store bill details securely,0.1229914879616655
llama31_8b,mistral_open,Stream music,0.7035207833319307
llama31_8b,mistral_open,Sync across devices,0.5092830760237629
llama31_8b,mistral_open,Sync reading progress,0.1290020863893095
llama31_8b,mistral_open,Take quizzes,0.3385909066124472
llama31_8b,mistral_open,Track learning progress,0.6020187139316727
llama31_8b,mistral_open,Track order delivery status,0.023666867238041303
llama31_8b,mistral_open,Track routes on map,0.5790120449154
llama31_8b,mistral_open,Track taxi location,0.2715678165557061
llama31_8b,mistral_open,Track weight,0.5634013783793068
llama31_8b,mistral_open,Track workouts,0.3613783429155741
llama31_8b,mistral_open,Transfer money,0.5535411220789498
llama31_8b,mistral_open,Turn-by-turn navigation,0.5716702886870397
llama31_8b,mistral_open,Video quality control,0.0067235536769286175
llama31_8b,mistral_open,View account balances,0.2931212963111161
llama31_8b,mistral_open,View maps offline,0.29861518410840915
llama31_8b,mistral_open,View product reviews,0.2351024366964897
llama31_8b,mistral_open,View progress charts,0.3874080252271114
llama31_8b,mistral_open,View transaction history,0.006038723812269039
llama31_8b,mistral_open,Watch lectures,0.4902814020898843
llama31_8b,mistral_open,Watch live TV,0.2526879352582173
llama31_8b,mistral_open,Watch videos,0.5954653375566892
llama31_8b,mistral_open,Weather forecast,0.35242565958244954
llama31_8b,deepseekr1_8b,Access breaking news,0.42763022662541156
llama31_8b,deepseekr1_8b,Access courses,0.48274971537994255
llama31_8b,deepseekr1_8b,Access subtitles,0.3774064100806686
llama31_8b,deepseekr1_8b,Activate cards for overseas usage,0.13512974030161684
llama31_8b,deepseekr1_8b,Add items to wishlist,0.26269697607106685
llama31_8b,deepseekr1_8b,Adjust image settings,0.31323598873520775
llama31_8b,deepseekr1_8b,Apply filters and effects,0.2110521738420985
llama31_8b,deepseekr1_8b,Audio playback controls,0.46624185084430203
llama31_8b,deepseekr1_8b,Automatic wallpaper rotation,0.10648562036997472
llama31_8b,deepseekr1_8b,Backup and restore data,0.4756473333825241
llama31_8b,deepseekr1_8b,Barcode scanning for items,0.15459719920886855
llama31_8b,deepseekr1_8b,Book taxis,0.5563939076544027
llama31_8b,deepseekr1_8b,Bookmark articles,0.43142447728671274
llama31_8b,deepseekr1_8b,Browse by categories,0.16254994873374773
llama31_8b,deepseekr1_8b,Browse by category,0.12962449308359428
llama31_8b,deepseekr1_8b,Calculate fares,0.43469233834414456
llama31_8b,deepseekr1_8b,Calorie tracking,0.35816481097536373
llama31_8b,deepseekr1_8b,Change fonts,0.00803692352206409
llama31_8b,deepseekr1_8b,Check public transport routes,0.34060131775888464
llama31_8b,deepseekr1_8b,Comment on posts,0.6484973783214474
llama31_8b,deepseekr1_8b,Compare prices,0.15381711966359013
llama31_8b,deepseekr1_8b,Create collages,0.1300431936466793
llama31_8b,deepseekr1_8b,Create playlists,0.6749890325402371
llama31_8b,deepseekr1_8b,Currency converter,0.10579470847429001
llama31_8b,deepseekr1_8b,Customize interface settings,0.07379472520045019
llama31_8b,deepseekr1_8b,Customize themes,0.022987102373505975
llama31_8b,deepseekr1_8b,Diet planning,0.2824647279083817
llama31_8b,deepseekr1_8b,Discover new people,0.34903259102052686
llama31_8b,deepseekr1_8b,Download books,0.25731725896345004
llama31_8b,deepseekr1_8b,Download content for offline use,0.20911652313170165
llama31_8b,deepseekr1_8b,Edit audio files,0.26594896089763004
llama31_8b,deepseekr1_8b,File management,0.0571097057243838
llama31_8b,deepseekr1_8b,Financial calculators,0.019951960290445502
llama31_8b,deepseekr1_8b,Find nearby places,0.6422165403092382
llama31_8b,deepseekr1_8b,Follow training plans,0.40636931204409166
llama31_8b,deepseekr1_8b,Follow users,0.6927143854357155
llama31_8b,deepseekr1_8b,Get audio coaching,0.2349475820525023
llama31_8b,deepseekr1_8b,Highlight text,0.0673162030262261
llama31_8b,deepseekr1_8b,Listen to interviews,0.0650057312628471
llama31_8b,deepseekr1_8b,Manage shopping cart,0.3619468084001602
llama31_8b,deepseekr1_8b,Monitor heart rate,0.14143711704827652
llama31_8b,deepseekr1_8b,Offline learning,0.5023221479281903
llama31_8b,deepseekr1_8b,Pay bills,0.22544193697750178
llama31_8b,deepseekr1_8b,Pay credit card bills,0.10002814551847551
llama31_8b,deepseekr1_8b,Personalized news feed,0.42682461922606635
llama31_8b,deepseekr1_8b,Photo editing tools,0.3930076041624872
llama31_8b,deepseekr1_8b,Post content updates,0.5697429475660158
llama31_8b,deepseekr1_8b,Private chat with users,0.6521851607792787
llama31_8b,deepseekr1_8b,Read articles offline,0.5471046646385657
llama31_8b,deepseekr1_8b,Read ebooks,0.1846603726447937
llama31_8b,deepseekr1_8b,Real-time messaging,0.556274213915314
llama31_8b,deepseekr1_8b,Real-time traffic updates,0.46310035612214034
llama31_8b,deepseekr1_8b,Receive daily promotions,0.010496757707697719
llama31_8b,deepseekr1_8b,Receive money,0.5958564593503936
llama31_8b,deepseekr1_8b,Receive news notifications,0.4917423055576473
llama31_8b,deepseekr1_8b,Receive payment receipts,0.24098190373951667
llama31_8b,deepseekr1_8b,Receive push notifications,0.4094663508502584
llama31_8b,deepseekr1_8b,Record audio,0.1821298276458187
llama31_8b,deepseekr1_8b,Remittances overseas,0.343896999241637
llama31_8b,deepseekr1_8b,Save favorite locations,0.5371456544366908
llama31_8b,deepseekr1_8b,Save images locally,0.19159593429457775
llama31_8b,deepseekr1_8b,Schedule payments,0.19217753316279532
llama31_8b,deepseekr1_8b,Search for products,0.3287645051770536
llama31_8b,deepseekr1_8b,Search news topics,0.5160650765839262
llama31_8b,deepseekr1_8b,Search with suggestions,0.12760977586458527
llama31_8b,deepseekr1_8b,Search within books,0.4057403612869861
llama31_8b,deepseekr1_8b,Secure checkout,0.3949724459296762
