model,feature,criteria,rbo,num_comparisons
openai,Broadcast messages to multiple contacts,User_Interface_and_Ease_of_Use,0.27576194393303777,10
openai,Broadcast messages to multiple contacts,User_Ratings,0.3383890530029062,10
openai,Broadcast messages to multiple contacts,User_Reviews_and_Ratings,0.46199329967532743,10
openai,Build photo collage,Ad_Free_Option,0.15130704634897282,10
openai,Build photo collage,Ad_Frequency,0.22142648287726402,10
openai,Build photo collage,Community_Engagement,0.36098305272644227,10
openai,Build photo collage,Cost,0.22383310577861643,10
openai,Build photo collage,Customer_Support,0.13104622696720863,10
openai,Build photo collage,Customization_Options,0.22089340137305552,10
openai,Build photo collage,Geographical_Availability,0.4169449512256018,10
openai,Build photo collage,Integration_Capabilities,0.28409150409694084,10
openai,Build photo collage,Mobile_Optimization,0.33641473390057675,10
openai,Build photo collage,Number_of_Downloads,0.03979716762150935,10
openai,Build photo collage,Platform_Availability,0.3549648600977962,10
openai,Build photo collage,Platform_Compatibility,0.35027353110544546,10
openai,Build photo collage,Privacy_and_Security,0.08798632790865274,10
openai,Build photo collage,Subscription_Cost,0.021867510677252528,10
openai,Build photo collage,Update_Frequency,0.07441187640448643,10
openai,Build photo collage,User_Base,0.16521456386020067,10
openai,Build photo collage,User_Interface_and_Ease_of_Use,0.2127001896115413,10
openai,Build photo collage,User_Ratings,0.383233941168086,10
openai,Build photo collage,User_Reviews_and_Ratings,0.2150259150575886,10
openai,Collaborate with others,Ad_Free_Option,0.2994415016204217,10
openai,Collaborate with others,Ad_Frequency,0.09976922400937774,10
openai,Collaborate with others,Community_Engagement,0.42417989422883384,10
openai,Collaborate with others,Cost,0.4299411808514783,10
openai,Collaborate with others,Customer_Support,0.43069438310309494,10
openai,Collaborate with others,Customization_Options,0.24001435966672377,10
openai,Collaborate with others,Geographical_Availability,0.293462512498314,10
openai,Collaborate with others,Integration_Capabilities,0.5322251792424435,10
openai,Collaborate with others,Mobile_Optimization,0.282067353837188,10
openai,Collaborate with others,Number_of_Downloads,0.2694140271095806,10
openai,Collaborate with others,Platform_Availability,0.45905093126279456,10
openai,Collaborate with others,Platform_Compatibility,0.5149852551531933,10
openai,Collaborate with others,Privacy_and_Security,0.18671916887443887,10
openai,Collaborate with others,Subscription_Cost,0.3567561541430001,10
openai,Collaborate with others,Update_Frequency,0.40982699781652193,10
openai,Collaborate with others,User_Base,0.0,10
openai,Collaborate with others,User_Interface_and_Ease_of_Use,0.453730243900209,10
openai,Collaborate with others,User_Ratings,0.463984640896439,10
openai,Collaborate with others,User_Reviews_and_Ratings,0.3913781778470346,10
openai,Go Live,Ad_Free_Option,0.19783280840151965,10
openai,Go Live,Ad_Frequency,0.1047935808461659,10
openai,Go Live,Community_Engagement,0.0,10
openai,Go Live,Cost,0.22379662482849003,10
openai,Go Live,Customer_Support,0.420694445490145,10
openai,Go Live,Customization_Options,0.11751386938099666,10
openai,Go Live,Geographical_Availability,0.001988684844386212,10
openai,Go Live,Integration_Capabilities,0.09395358795711639,10
openai,Go Live,Mobile_Optimization,0.36693197564187513,10
openai,Go Live,Number_of_Downloads,0.40760826029306096,10
openai,Go Live,Platform_Availability,0.37536140778041804,10
openai,Go Live,Platform_Compatibility,0.44184324771214534,10
openai,Go Live,Privacy_and_Security,0.16215965463200177,10
openai,Go Live,Subscription_Cost,0.11092104511095066,10
openai,Go Live,Update_Frequency,0.0,10
openai,Go Live,User_Base,0.0,10
openai,Go Live,User_Interface_and_Ease_of_Use,0.16244752772292773,10
openai,Go Live,User_Ratings,0.12797836717520603,10
openai,Go Live,User_Reviews_and_Ratings,0.050213313294226194,10
openai,Keeping up with friends,Ad_Free_Option,0.11370509213517847,10
openai,Keeping up with friends,Ad_Frequency,0.13330468638947207,10
openai,Keeping up with friends,Community_Engagement,0.14541084572840263,10
openai,Keeping up with friends,Cost,0.4464562206818963,10
openai,Keeping up with friends,Customer_Support,0.4701381847357924,10
openai,Keeping up with friends,Customization_Options,0.06117670665134961,10
openai,Keeping up with friends,Geographical_Availability,0.33797183141424786,10
openai,Keeping up with friends,Integration_Capabilities,0.02046615097702193,10
openai,Keeping up with friends,Mobile_Optimization,0.3320745401149695,10
openai,Keeping up with friends,Number_of_Downloads,0.14298760412955536,10
openai,Keeping up with friends,Platform_Availability,0.38384206549072897,10
openai,Keeping up with friends,Platform_Compatibility,0.20284940097347234,10
openai,Keeping up with friends,Privacy_and_Security,0.12595424400290722,10
openai,Keeping up with friends,Subscription_Cost,0.43681785071530455,10
openai,Keeping up with friends,Update_Frequency,0.21162844537005254,10
openai,Keeping up with friends,User_Base,0.12336333544101222,10
openai,Keeping up with friends,User_Interface_and_Ease_of_Use,0.05659399926722136,10
openai,Keeping up with friends,User_Ratings,0.07320331737427027,10
openai,Keeping up with friends,User_Reviews_and_Ratings,0.07267317539815588,10
openai,List items for sale,Ad_Free_Option,0.4426454524349294,10
openai,List items for sale,Ad_Frequency,0.34500885761246375,10
openai,List items for sale,Community_Engagement,0.320725712077806,10
openai,List items for sale,Cost,0.3292831605604394,10
openai,List items for sale,Customer_Support,0.4270450215565669,10
openai,List items for sale,Customization_Options,0.29993150575782573,10
openai,List items for sale,Geographical_Availability,0.45584807011463224,10
openai,List items for sale,Integration_Capabilities,0.06202278258753781,10
openai,List items for sale,Mobile_Optimization,0.0,10
openai,List items for sale,Number_of_Downloads,0.24737796638677523,10
openai,List items for sale,Platform_Availability,0.45800316542935005,10
openai,List items for sale,Platform_Compatibility,0.43482661287606766,10
openai,List items for sale,Privacy_and_Security,0.2563552461440962,10
openai,List items for sale,Subscription_Cost,0.2712872180859648,10
openai,List items for sale,Update_Frequency,0.40243950487855445,10
openai,List items for sale,User_Base,0.44217244360887775,10
openai,List items for sale,User_Interface_and_Ease_of_Use,0.34762225227298316,10
openai,List items for sale,User_Ratings,0.1824108523729306,10
openai,List items for sale,User_Reviews_and_Ratings,0.2587514286882897,10
openai,Photo effects,Ad_Free_Option,0.30120941041457344,10
openai,Photo effects,Ad_Frequency,0.27849071177004925,10
openai,Photo effects,Community_Engagement,0.38750160904272024,10
openai,Photo effects,Cost,0.29773828934423757,10
openai,Photo effects,Customer_Support,0.3494566203289833,10
openai,Photo effects,Customization_Options,0.3656041329150611,10
openai,Photo effects,Geographical_Availability,0.2335633912501604,10
openai,Photo effects,Integration_Capabilities,0.2582755290680384,10
openai,Photo effects,Mobile_Optimization,0.47994587372091246,10
openai,Photo effects,Number_of_Downloads,0.16634685589832737,10
openai,Photo effects,Platform_Availability,0.3967336926117563,10
openai,Photo effects,Platform_Compatibility,0.4237632572209037,10
openai,Photo effects,Privacy_and_Security,0.06959538212662061,10
openai,Photo effects,Subscription_Cost,0.1775850535282045,10
openai,Photo effects,Update_Frequency,0.34379339758006217,10
openai,Photo effects,User_Base,0.20118738936295774,10
openai,Photo effects,User_Interface_and_Ease_of_Use,0.3774133437962127,10
openai,Photo effects,User_Ratings,0.16997230458902232,10
openai,Photo effects,User_Reviews_and_Ratings,0.3515862970218994,10
openai,Play games,Ad_Free_Option,0.0,10
openai,Play games,Ad_Frequency,0.0,10
openai,Play games,Community_Engagement,0.005065716854659943,10
openai,Play games,Cost,0.0,10
openai,Play games,Customer_Support,0.0057827008502548995,10
openai,Play games,Customization_Options,0.0034473713653124126,10
openai,Play games,Geographical_Availability,0.002063176330743224,10
openai,Play games,Integration_Capabilities,0.1353643892683664,10
openai,Play games,Mobile_Optimization,0.0,10
openai,Play games,Number_of_Downloads,0.002063176330743224,10
openai,Play games,Platform_Availability,0.005139980452427471,10
openai,Play games,Platform_Compatibility,0.0010393774666323384,10
openai,Play games,Privacy_and_Security,0.0,10
openai,Play games,Subscription_Cost,0.021274499719392152,10
openai,Play games,Update_Frequency,0.002656645739230767,10
openai,Play games,User_Base,0.002063176330743224,10
openai,Play games,User_Interface_and_Ease_of_Use,0.0057827008502548995,10
openai,Play games,User_Ratings,0.0003773536025353076,10
openai,Play games,User_Reviews_and_Ratings,0.005510547696055636,10
openai,Play playlist on shuffle mode,Ad_Free_Option,0.5633459789594621,10
openai,Play playlist on shuffle mode,Ad_Frequency,0.2576684021567454,10
openai,Play playlist on shuffle mode,Community_Engagement,0.39230077273835134,10
openai,Play playlist on shuffle mode,Cost,0.44980546170125313,10
openai,Play playlist on shuffle mode,Customer_Support,0.5203157863713954,10
openai,Play playlist on shuffle mode,Customization_Options,0.0,10
openai,Play playlist on shuffle mode,Geographical_Availability,0.3258746104904571,10
openai,Play playlist on shuffle mode,Integration_Capabilities,0.4231967535908603,10
openai,Play playlist on shuffle mode,Mobile_Optimization,0.5646096931730366,10
openai,Play playlist on shuffle mode,Number_of_Downloads,0.3817602029477688,10
openai,Play playlist on shuffle mode,Platform_Availability,0.5496864351479117,10
openai,Play playlist on shuffle mode,Platform_Compatibility,0.5683709558644848,10
openai,Play playlist on shuffle mode,Privacy_and_Security,0.0006603688044367883,10
openai,Play playlist on shuffle mode,Subscription_Cost,0.056603110495077234,10
openai,Play playlist on shuffle mode,Update_Frequency,0.5615561625995145,10
openai,Play playlist on shuffle mode,User_Base,0.32415333000768143,10
openai,Play playlist on shuffle mode,User_Interface_and_Ease_of_Use,0.5077291267470405,10
openai,Play playlist on shuffle mode,User_Ratings,0.550986219572968,10
openai,Play playlist on shuffle mode,User_Reviews_and_Ratings,0.0006603688044367883,10
openai,Rate movies,Ad_Free_Option,0.314575732252801,10
openai,Rate movies,Ad_Frequency,0.2283698273689531,10
openai,Rate movies,Community_Engagement,0.27550892307402164,10
openai,Rate movies,Cost,0.21191054485552202,10
openai,Rate movies,Customer_Support,0.14447548352538891,10
openai,Rate movies,Customization_Options,0.11519748250283497,10
openai,Rate movies,Geographical_Availability,0.20169952508085567,10
openai,Rate movies,Integration_Capabilities,0.12573768457607198,10
openai,Rate movies,Mobile_Optimization,0.2467407710135645,10
openai,Rate movies,Number_of_Downloads,0.22379560345566635,10
openai,Rate movies,Platform_Availability,0.20997957818576193,10
openai,Rate movies,Platform_Compatibility,0.25960302160239085,10
openai,Rate movies,Privacy_and_Security,0.18112076666010354,10
openai,Rate movies,Subscription_Cost,0.2700598983868695,10
openai,Rate movies,Update_Frequency,0.09355957590414347,10
openai,Rate movies,User_Base,0.290409000107277,10
openai,Rate movies,User_Interface_and_Ease_of_Use,0.2835427199506168,10
openai,Rate movies,User_Ratings,0.2576873993768082,10
openai,Rate movies,User_Reviews_and_Ratings,0.2979093997550389,10
openai,Search for offer on item,Ad_Free_Option,0.1365504894248062,10
openai,Search for offer on item,Ad_Frequency,0.0757298536403361,10
openai,Search for offer on item,Community_Engagement,0.19562269578532696,10
openai,Search for offer on item,Cost,0.3513199575351599,10
openai,Search for offer on item,Customer_Support,0.4266286313234476,10
openai,Search for offer on item,Customization_Options,0.3186594786579243,10
openai,Search for offer on item,Geographical_Availability,0.13631007337167023,10
openai,Search for offer on item,Integration_Capabilities,0.3181034215768716,10
openai,Search for offer on item,Mobile_Optimization,0.13902648477392437,10
openai,Search for offer on item,Number_of_Downloads,0.0,10
openai,Search for offer on item,Platform_Availability,0.38711409862884016,10
openai,Search for offer on item,Platform_Compatibility,0.43142101731075766,10
openai,Search for offer on item,Privacy_and_Security,0.35293315217489185,10
openai,Search for offer on item,Subscription_Cost,0.0,10
openai,Search for offer on item,Update_Frequency,0.21347132045838277,10
openai,Search for offer on item,User_Base,0.0068010960490723655,10
openai,Search for offer on item,User_Interface_and_Ease_of_Use,0.2779581367211131,10
openai,Search for offer on item,User_Ratings,0.3634779589688549,10
openai,Search for offer on item,User_Reviews_and_Ratings,0.23958885065696825,10
openai,Send files,Ad_Free_Option,0.06779220120725207,10
openai,Send files,Ad_Frequency,0.06759695498638482,10
openai,Send files,Community_Engagement,0.46743169582048233,10
openai,Send files,Cost,0.40071093690298476,10
openai,Send files,Customer_Support,0.3991693578986657,10
openai,Send files,Customization_Options,0.11870422378183794,10
openai,Send files,Geographical_Availability,0.23293708751480904,10
openai,Send files,Integration_Capabilities,0.27213394837339355,10
openai,Send files,Mobile_Optimization,0.21915224314808063,10
openai,Send files,Number_of_Downloads,0.2057472653544128,10
openai,Send files,Platform_Availability,0.3941569026745471,10
openai,Send files,Platform_Compatibility,0.4434247009368697,10
openai,Send files,Privacy_and_Security,0.08686350006505422,10
openai,Send files,Subscription_Cost,0.2945868976664932,10
openai,Send files,Update_Frequency,0.13120924756498603,10
openai,Send files,User_Base,0.2534804063356646,10
openai,Send files,User_Interface_and_Ease_of_Use,0.4216730006388395,10
openai,Send files,User_Ratings,0.43878422836632247,10
openai,Send files,User_Reviews_and_Ratings,0.40810890602341104,10
openai,Watch streams,Ad_Free_Option,0.019388843541690078,10
openai,Watch streams,Ad_Frequency,0.04116738642184033,10
openai,Watch streams,Community_Engagement,0.181632637067099,10
openai,Watch streams,Cost,0.14624001362795605,10
openai,Watch streams,Customer_Support,0.13604297548390762,10
openai,Watch streams,Customization_Options,0.1716109691232103,10
openai,Watch streams,Geographical_Availability,0.04229939693174034,10
openai,Watch streams,Integration_Capabilities,0.09296332186617673,10
openai,Watch streams,Mobile_Optimization,0.09244025013289238,10
openai,Watch streams,Number_of_Downloads,0.08556311571241002,10
openai,Watch streams,Platform_Availability,0.09200290467486542,10
openai,Watch streams,Platform_Compatibility,0.12910906435837255,10
openai,Watch streams,Privacy_and_Security,0.07596245495496803,10
openai,Watch streams,Subscription_Cost,0.054550886723964256,10
openai,Watch streams,Update_Frequency,0.09795577325102015,10
openai,Watch streams,User_Base,0.14550851395160877,10
openai,Watch streams,User_Interface_and_Ease_of_Use,0.15334328011229703,10
openai,Watch streams,User_Ratings,0.027119779393851427,10
openai,Watch streams,User_Reviews_and_Ratings,0.14028019639830722,10
openai,Write notes,Ad_Free_Option,0.3662149270789435,10
openai,Write notes,Ad_Frequency,0.26986062442730824,10
openai,Write notes,Community_Engagement,0.3745744661261172,10
openai,Write notes,Cost,0.3861046110900432,10
openai,Write notes,Customer_Support,0.48731238903705004,10
openai,Write notes,Customization_Options,0.3074508465647713,10
openai,Write notes,Geographical_Availability,0.4478223306059127,10
openai,Write notes,Integration_Capabilities,0.39872846704645265,10
openai,Write notes,Mobile_Optimization,0.49348828991696836,10
openai,Write notes,Number_of_Downloads,0.24221489768993343,10
openai,Write notes,Platform_Availability,0.3984100210964935,10
openai,Write notes,Platform_Compatibility,0.48841254499998515,10
openai,Write notes,Privacy_and_Security,0.15545012314803897,10
openai,Write notes,Subscription_Cost,0.26109681500623383,10
openai,Write notes,Update_Frequency,0.4765593857739834,10
openai,Write notes,User_Base,0.4445284954117616,10
openai,Write notes,User_Interface_and_Ease_of_Use,0.43091088739303063,10
openai,Write notes,User_Ratings,0.44156033526377686,10
openai,Write notes,User_Reviews_and_Ratings,0.5108071952953016,10
mistral,Access to movies,Ad_Free_Option,0.4923209206065855,10
mistral,Access to movies,Ad_Frequency,0.5412719762552924,10
mistral,Access to movies,Community_Engagement,0.0,10
mistral,Access to movies,Cost,0.11376548332694511,10
mistral,Access to movies,Customer_Support,0.505149065634045,10
mistral,Access to movies,Customization_Options,0.0588697561116869,10
mistral,Access to movies,Geographical_Availability,0.5862565903681108,10
mistral,Access to movies,Integration_Capabilities,0.5000871155352159,10
mistral,Access to movies,Mobile_Optimization,0.5076740380164478,10
mistral,Access to movies,Number_of_Downloads,0.5189601468437385,10
mistral,Access to movies,Platform_Availability,0.5453088268155029,10
mistral,Access to movies,Platform_Compatibility,0.5343351981066451,10
mistral,Access to movies,Privacy_and_Security,0.5485208369994371,10
mistral,Access to movies,Subscription_Cost,0.11376548332694511,10
mistral,Access to movies,Update_Frequency,0.4943460383607694,10
mistral,Access to movies,User_Base,0.5802682539910642,10
mistral,Access to movies,User_Interface_and_Ease_of_Use,0.5226313073203138,10
mistral,Access to movies,User_Ratings,0.5318084423403526,10
mistral,Access to movies,User_Reviews_and_Ratings,0.6136290263658799,10
mistral,Access to podcasts,Ad_Free_Option,0.5366391284415181,10
mistral,Access to podcasts,Ad_Frequency,0.3878211095637573,10
mistral,Access to podcasts,Community_Engagement,0.5337422242892127,10
mistral,Access to podcasts,Cost,0.5342717535991095,10
mistral,Access to podcasts,Customer_Support,0.5657645933380022,10
mistral,Access to podcasts,Customization_Options,0.3212116948858706,10
mistral,Access to podcasts,Geographical_Availability,0.54141424446729,10
mistral,Access to podcasts,Integration_Capabilities,0.5659371620877243,10
mistral,Access to podcasts,Mobile_Optimization,0.5705155431809958,10
mistral,Access to podcasts,Number_of_Downloads,0.5931981654168113,10
mistral,Access to podcasts,Platform_Availability,0.5716305037952776,10
mistral,Access to podcasts,Platform_Compatibility,0.5402016763072094,10
mistral,Access to podcasts,Privacy_and_Security,0.10313666267989789,10
mistral,Access to podcasts,Subscription_Cost,0.04171828071992628,10
mistral,Access to podcasts,Update_Frequency,0.540551809308925,10
mistral,Access to podcasts,User_Base,0.5747735433529657,10
mistral,Access to podcasts,User_Interface_and_Ease_of_Use,0.5717545712093859,10
mistral,Access to podcasts,User_Ratings,0.574255513681902,10
mistral,Access to podcasts,User_Reviews_and_Ratings,0.5615568412736434,10
mistral,Broadcast messages to multiple contacts,Ad_Free_Option,0.22248628750069105,10
mistral,Broadcast messages to multiple contacts,Ad_Frequency,0.4247674705761191,10
mistral,Broadcast messages to multiple contacts,Community_Engagement,0.5442353049709449,10
mistral,Broadcast messages to multiple contacts,Cost,0.39390613251459483,10
mistral,Broadcast messages to multiple contacts,Customer_Support,0.5394582098766534,10
mistral,Broadcast messages to multiple contacts,Customization_Options,0.5067835050135573,10
mistral,Broadcast messages to multiple contacts,Geographical_Availability,0.49428612681712786,10
mistral,Broadcast messages to multiple contacts,Integration_Capabilities,0.3372398752958231,10
mistral,Broadcast messages to multiple contacts,Mobile_Optimization,0.5151859536561527,10
mistral,Broadcast messages to multiple contacts,Number_of_Downloads,0.40943218499582457,10
mistral,Broadcast messages to multiple contacts,Platform_Availability,0.5286787670605544,10
mistral,Broadcast messages to multiple contacts,Platform_Compatibility,0.5312739420331087,10
mistral,Broadcast messages to multiple contacts,Privacy_and_Security,0.30386321954405016,10
mistral,Broadcast messages to multiple contacts,Subscription_Cost,0.5342341091621157,10
mistral,Broadcast messages to multiple contacts,Update_Frequency,0.4853536189572316,10
mistral,Broadcast messages to multiple contacts,User_Base,0.47766602246677053,10
mistral,Broadcast messages to multiple contacts,User_Interface_and_Ease_of_Use,0.5144260339237232,10
mistral,Broadcast messages to multiple contacts,User_Ratings,0.5360304645468085,10
mistral,Broadcast messages to multiple contacts,User_Reviews_and_Ratings,0.5206917506073843,10
mistral,Build photo collage,Ad_Free_Option,0.5028225847536952,10
mistral,Build photo collage,Ad_Frequency,0.5214684957095688,10
mistral,Build photo collage,Community_Engagement,0.4264153528209279,10
mistral,Build photo collage,Cost,0.42243432128777475,10
mistral,Build photo collage,Customer_Support,0.5127871459497532,10
mistral,Build photo collage,Customization_Options,0.3511525618304361,10
mistral,Build photo collage,Geographical_Availability,0.5386306507093024,10
mistral,Build photo collage,Integration_Capabilities,0.5084907182420493,10
mistral,Build photo collage,Mobile_Optimization,0.5495566945920409,10
mistral,Build photo collage,Number_of_Downloads,0.4534698740082372,10
mistral,Build photo collage,Platform_Availability,0.5257853384597945,10
mistral,Build photo collage,Platform_Compatibility,0.5172113733645041,10
mistral,Build photo collage,Privacy_and_Security,0.5458087410509149,10
mistral,Build photo collage,Subscription_Cost,0.4133922844044601,10
mistral,Build photo collage,Update_Frequency,0.282759380193266,10
mistral,Build photo collage,User_Base,0.3915696191451653,10
mistral,Build photo collage,User_Interface_and_Ease_of_Use,0.40579354855822825,10
mistral,Build photo collage,User_Ratings,0.4372170118719163,10
mistral,Build photo collage,User_Reviews_and_Ratings,0.5194714845848789,10
mistral,Collaborate with others,Ad_Free_Option,0.4939417518586774,10
mistral,Collaborate with others,Ad_Frequency,0.5848738295246398,10
mistral,Collaborate with others,Community_Engagement,0.5341655267512477,10
mistral,Collaborate with others,Cost,0.5103559725671979,10
mistral,Collaborate with others,Customer_Support,0.5056691867917962,10
mistral,Collaborate with others,Customization_Options,0.5002363858556704,10
mistral,Collaborate with others,Geographical_Availability,0.3818428127662021,10
mistral,Collaborate with others,Integration_Capabilities,0.5784426334567744,10
mistral,Collaborate with others,Mobile_Optimization,0.5809610961953103,10
mistral,Collaborate with others,Number_of_Downloads,0.5449535828955703,10
mistral,Collaborate with others,Platform_Availability,0.5874294278315924,10
mistral,Collaborate with others,Platform_Compatibility,0.5478818925010585,10
mistral,Collaborate with others,Privacy_and_Security,0.16233990889876962,10
mistral,Collaborate with others,Subscription_Cost,0.4630117465562523,10
mistral,Collaborate with others,Update_Frequency,0.5839175935323777,10
mistral,Collaborate with others,User_Base,0.5858324250996512,10
mistral,Collaborate with others,User_Interface_and_Ease_of_Use,0.49053987126111787,10
mistral,Collaborate with others,User_Ratings,0.5821011239794378,10
mistral,Collaborate with others,User_Reviews_and_Ratings,0.5382402321755679,10
mistral,Go Live,Ad_Free_Option,0.14553131574367645,10
mistral,Go Live,Ad_Frequency,0.24966994895541372,10
mistral,Go Live,Community_Engagement,0.29303848633509816,10
mistral,Go Live,Cost,0.3064675745966106,10
mistral,Go Live,Customer_Support,0.015123889922071625,10
mistral,Go Live,Customization_Options,0.0,10
mistral,Go Live,Geographical_Availability,0.22789963294358745,10
mistral,Go Live,Integration_Capabilities,0.005422983059236117,10
mistral,Go Live,Mobile_Optimization,0.26537150004367815,10
mistral,Go Live,Number_of_Downloads,0.22301162881151848,10
mistral,Go Live,Platform_Availability,0.016189337261861454,10
mistral,Go Live,Platform_Compatibility,0.049287162955217304,10
mistral,Go Live,Privacy_and_Security,0.0,10
mistral,Go Live,Subscription_Cost,0.0,10
mistral,Go Live,Update_Frequency,0.22318296422220243,10
mistral,Go Live,User_Base,0.229886706583519,10
mistral,Go Live,User_Interface_and_Ease_of_Use,0.24821068827910797,10
mistral,Go Live,User_Ratings,0.04613910232345066,10
mistral,Go Live,User_Reviews_and_Ratings,0.3406989070829264,10
mistral,Keeping up with friends,Ad_Free_Option,0.2526365099860965,10
mistral,Keeping up with friends,Ad_Frequency,0.27365667913281144,10
mistral,Keeping up with friends,Community_Engagement,0.4034170632941456,10
mistral,Keeping up with friends,Cost,0.3215152551580873,10
mistral,Keeping up with friends,Customer_Support,0.4717610233326049,10
mistral,Keeping up with friends,Customization_Options,0.23035211860483112,10
mistral,Keeping up with friends,Geographical_Availability,0.4623128481362738,10
mistral,Keeping up with friends,Integration_Capabilities,0.46735177027138963,10
mistral,Keeping up with friends,Mobile_Optimization,0.4593331293562227,10
mistral,Keeping up with friends,Number_of_Downloads,0.46262186693936796,10
mistral,Keeping up with friends,Platform_Availability,0.47223565399717826,10
mistral,Keeping up with friends,Platform_Compatibility,0.4781717492296703,10
mistral,Keeping up with friends,Privacy_and_Security,0.1552036261592444,10
mistral,Keeping up with friends,Subscription_Cost,0.0,10
mistral,Keeping up with friends,Update_Frequency,0.4613519766686708,10
mistral,Keeping up with friends,User_Base,0.426716587809466,10
mistral,Keeping up with friends,User_Interface_and_Ease_of_Use,0.4735662321038073,10
mistral,Keeping up with friends,User_Ratings,0.4772003488476929,10
mistral,Keeping up with friends,User_Reviews_and_Ratings,0.46692997919402723,10
mistral,List items for sale,Ad_Free_Option,0.3741001020895704,10
mistral,List items for sale,Ad_Frequency,0.3230261195440751,10
mistral,List items for sale,Community_Engagement,0.43109508559878423,10
mistral,List items for sale,Cost,0.40430902699524635,10
mistral,List items for sale,Customer_Support,0.5635888054362913,10
mistral,List items for sale,Customization_Options,0.5375050077639916,10
mistral,List items for sale,Geographical_Availability,0.3683744460677986,10
mistral,List items for sale,Integration_Capabilities,0.5684861101813069,10
mistral,List items for sale,Mobile_Optimization,0.2907221597596804,10
mistral,List items for sale,Number_of_Downloads,0.44286811276086147,10
mistral,List items for sale,Platform_Availability,0.500375275375051,10
mistral,List items for sale,Platform_Compatibility,0.5224523495135766,10
mistral,List items for sale,Privacy_and_Security,0.3971513593410033,10
mistral,List items for sale,Subscription_Cost,0.4184713070288694,10
mistral,List items for sale,Update_Frequency,0.42050312420064184,10
mistral,List items for sale,User_Base,0.40544504684667465,10
mistral,List items for sale,User_Interface_and_Ease_of_Use,0.33508626450043655,10
mistral,List items for sale,User_Ratings,0.3571692081077515,10
