criteria,feature,model,rbo,num_comparisons
Cost,Write notes,anthropic,0.23651037778949374,50
Cost,Write notes,gemini,0.7084750255558012,50
Cost,Write notes,mistral,0.6651005946680586,50
Cost,Write notes,openai,0.40396055069305936,50
Cost,Write notes,perplexity,0.45002770119160856,50
Customer Support,Access to movies,anthropic,0.918016279617876,50
Customer Support,Access to movies,gemini,0.8731157661861662,50
Customer Support,Access to movies,mistral,0.9136288520091341,50
Customer Support,Access to movies,openai,0.36880388740292747,50
Customer Support,Access to movies,perplexity,0.43943276162030726,50
Customer Support,Access to podcasts,anthropic,0.8946540034428865,50
Customer Support,Access to podcasts,gemini,0.583564201526471,50
Customer Support,Access to podcasts,mistral,0.8055858471162078,50
Customer Support,Access to podcasts,openai,0.27048764735508163,50
Customer Support,Access to podcasts,perplexity,0.5399260662749493,50
Customer Support,Broadcast messages to multiple contacts,anthropic,0.8597513876309547,50
Customer Support,Broadcast messages to multiple contacts,gemini,0.37520232635414347,50
Customer Support,Broadcast messages to multiple contacts,mistral,0.851946525030747,50
Customer Support,Broadcast messages to multiple contacts,openai,0.4547645152762238,50
Customer Support,Broadcast messages to multiple contacts,perplexity,0.744899538012264,50
Customer Support,Build photo collage,anthropic,0.5920820043699335,10
Customer Support,Build photo collage,gemini,0.3135717903987526,50
Customer Support,Build photo collage,mistral,0.8192511855658411,50
Customer Support,Build photo collage,openai,0.10268923969851394,50
Customer Support,Build photo collage,perplexity,0.30501023466198474,50
Customer Support,Collaborate with others,anthropic,0.8406990705514003,50
Customer Support,Collaborate with others,gemini,0.6608105011608614,50
Customer Support,Collaborate with others,mistral,0.9251722733354114,50
Customer Support,Collaborate with others,openai,0.27079603028157306,50
Customer Support,Collaborate with others,perplexity,0.4169571187345229,50
Customer Support,Go Live,anthropic,0.19249264873475713,50
Customer Support,Go Live,gemini,0.3654619516977771,50
Customer Support,Go Live,mistral,0.008883009376884765,50
Customer Support,Go Live,openai,0.5271831623437792,50
Customer Support,Go Live,perplexity,0.03548151907754337,50
Customer Support,Keeping up with friends,anthropic,0.598636220657252,50
Customer Support,Keeping up with friends,gemini,0.588367046160012,50
Customer Support,Keeping up with friends,mistral,0.7374536287206328,50
Customer Support,Keeping up with friends,openai,0.7397109017742445,50
Customer Support,Keeping up with friends,perplexity,0.0,50
Customer Support,List items for sale,anthropic,0.5156048625563627,50
Customer Support,List items for sale,gemini,0.7380835638714802,50
Customer Support,List items for sale,mistral,0.5389320719076707,50
Customer Support,List items for sale,openai,0.5456908534368767,50
Customer Support,List items for sale,perplexity,0.43759039242217895,50
Customer Support,Photo effects,anthropic,0.6547371061430417,50
Customer Support,Photo effects,gemini,0.4692910561488668,50
Customer Support,Photo effects,mistral,0.74465376504842,50
Customer Support,Photo effects,openai,0.2654107933741607,50
Customer Support,Photo effects,perplexity,0.048291379051959744,50
Customer Support,Play games,anthropic,0.40338907923651596,50
Customer Support,Play games,gemini,0.11731000120943291,50
Customer Support,Play games,mistral,0.36269645664651223,50
Customer Support,Play games,openai,0.01029771371408142,50
Customer Support,Play games,perplexity,0.23469704173534733,50
Customer Support,Play playlist on shuffle mode,anthropic,0.9503664211696408,50
Customer Support,Play playlist on shuffle mode,gemini,0.35230204493087997,50
Customer Support,Play playlist on shuffle mode,mistral,0.9685817456710205,50
Customer Support,Play playlist on shuffle mode,openai,0.8021778826626718,50
Customer Support,Play playlist on shuffle mode,perplexity,0.1443545946671909,50
Customer Support,Rate movies,anthropic,0.7769441936134617,50
Customer Support,Rate movies,gemini,0.5436301097620256,50
Customer Support,Rate movies,mistral,0.8193544318200933,50
Customer Support,Rate movies,openai,0.3744608113828432,50
Customer Support,Rate movies,perplexity,0.22735593427884818,50
Customer Support,Search for offer on item,anthropic,0.5545812486193934,50
Customer Support,Search for offer on item,gemini,0.34517872285891876,50
Customer Support,Search for offer on item,mistral,0.642030824883668,50
Customer Support,Search for offer on item,openai,0.29330814852119674,50
Customer Support,Search for offer on item,perplexity,0.4310884185073212,50
Customer Support,Send files,anthropic,0.5224725846389083,50
Customer Support,Send files,gemini,0.7525629567310971,50
Customer Support,Send files,mistral,0.5143289208944777,50
Customer Support,Send files,openai,0.7204148623276728,50
Customer Support,Send files,perplexity,0.1437604641847335,50
Customer Support,Watch streams,anthropic,0.5323056023411301,50
Customer Support,Watch streams,gemini,0.1509580329708048,50
Customer Support,Watch streams,mistral,0.7876606560482158,50
Customer Support,Watch streams,openai,0.20161203825832633,50
Customer Support,Watch streams,perplexity,0.0,50
Customer Support,Write notes,anthropic,0.7022592090154289,50
Customer Support,Write notes,gemini,0.8116038575717672,50
Customer Support,Write notes,mistral,0.8982090371454341,50
Customer Support,Write notes,openai,0.7494479775826542,50
Customer Support,Write notes,perplexity,0.5511583307470865,50
Customization Options,Access to movies,anthropic,0.0,50
Customization Options,Access to movies,gemini,0.5443264437246816,50
Customization Options,Access to movies,mistral,0.0,50
Customization Options,Access to movies,openai,0.10502883208221396,50
Customization Options,Access to movies,perplexity,0.5568735273618679,50
Customization Options,Access to podcasts,anthropic,0.26846797919523085,50
Customization Options,Access to podcasts,gemini,0.6196728765774889,50
Customization Options,Access to podcasts,mistral,0.3738867047284078,50
Customization Options,Access to podcasts,openai,0.18116700839462518,50
Customization Options,Access to podcasts,perplexity,0.3499193881310032,50
Customization Options,Broadcast messages to multiple contacts,anthropic,0.8100225455900497,50
Customization Options,Broadcast messages to multiple contacts,gemini,0.2769464780910486,50
Customization Options,Broadcast messages to multiple contacts,mistral,0.7857615106689735,50
Customization Options,Broadcast messages to multiple contacts,openai,0.32722850813569015,50
Customization Options,Broadcast messages to multiple contacts,perplexity,0.08656921883981272,50
Customization Options,Build photo collage,anthropic,0.5976183079615461,10
Customization Options,Build photo collage,gemini,0.38736286886896104,50
Customization Options,Build photo collage,mistral,0.6913045113652346,50
Customization Options,Build photo collage,openai,0.584160687571894,50
Customization Options,Build photo collage,perplexity,0.05936208800939888,50
Customization Options,Collaborate with others,anthropic,0.5888276045645561,50
Customization Options,Collaborate with others,gemini,0.4569286868838324,50
Customization Options,Collaborate with others,mistral,0.8750273981096934,50
Customization Options,Collaborate with others,openai,0.4114671265403269,50
Customization Options,Collaborate with others,perplexity,0.23200842701645588,50
Customization Options,Go Live,anthropic,0.0,50
Customization Options,Go Live,gemini,0.3144255261431648,50
Customization Options,Go Live,mistral,0.3062174051502921,50
Customization Options,Go Live,openai,0.07640506472251894,50
Customization Options,Go Live,perplexity,0.08597573082450212,50
Customization Options,Keeping up with friends,anthropic,0.49596584534307925,50
Customization Options,Keeping up with friends,gemini,0.3153635226740865,50
Customization Options,Keeping up with friends,mistral,0.30887247155363623,50
Customization Options,Keeping up with friends,openai,0.14310159284867877,50
Customization Options,Keeping up with friends,perplexity,0.0,50
Customization Options,List items for sale,anthropic,0.3987509460645263,50
Customization Options,List items for sale,gemini,0.7204730670081041,50
Customization Options,List items for sale,mistral,0.7080955365704983,50
Customization Options,List items for sale,openai,0.20647549915203878,50
Customization Options,List items for sale,perplexity,0.006549025561259874,50
Customization Options,Photo effects,anthropic,0.758433706471868,50
Customization Options,Photo effects,gemini,0.4333447527134144,50
Customization Options,Photo effects,mistral,0.6487068090845725,50
Customization Options,Photo effects,openai,0.44191694367998935,50
Customization Options,Photo effects,perplexity,0.1882023638251313,50
Customization Options,Play games,anthropic,0.20196820815176522,50
Customization Options,Play games,gemini,0.004906526875896303,50
Customization Options,Play games,mistral,0.5271932243639806,50
Customization Options,Play games,openai,0.0,50
Customization Options,Play games,perplexity,0.0,50
Customization Options,Play playlist on shuffle mode,anthropic,0.0,50
Customization Options,Play playlist on shuffle mode,gemini,0.19279961719615787,50
Customization Options,Play playlist on shuffle mode,mistral,0.9587201782450464,50
Customization Options,Play playlist on shuffle mode,openai,0.0,40
Customization Options,Play playlist on shuffle mode,perplexity,0.13837748757877613,50
Customization Options,Rate movies,anthropic,0.5812002498571264,50
Customization Options,Rate movies,gemini,0.6015953975806481,50
Customization Options,Rate movies,mistral,0.7776342521462949,50
Customization Options,Rate movies,openai,0.42359751337726176,50
Customization Options,Rate movies,perplexity,0.21096787968915443,50
Customization Options,Search for offer on item,anthropic,0.8624725366446668,50
Customization Options,Search for offer on item,gemini,0.1387864800840804,50
Customization Options,Search for offer on item,mistral,0.619125706874447,50
Customization Options,Search for offer on item,openai,0.4646322969202151,50
Customization Options,Search for offer on item,perplexity,0.3962702526584245,50
Customization Options,Send files,anthropic,0.11664149385623629,50
Customization Options,Send files,gemini,0.2358379096415263,50
Customization Options,Send files,mistral,0.7968763241549343,50
Customization Options,Send files,openai,0.18650251484075064,50
Customization Options,Send files,perplexity,0.2365054221015284,50
Customization Options,Watch streams,anthropic,0.0,50
Customization Options,Watch streams,gemini,0.13184625028149757,50
Customization Options,Watch streams,mistral,0.4402585905241726,50
Customization Options,Watch streams,openai,0.08730625091845369,50
Customization Options,Watch streams,perplexity,0.010649820087369968,50
Customization Options,Write notes,anthropic,0.6129995853889494,50
Customization Options,Write notes,gemini,0.5078301859145755,50
Customization Options,Write notes,mistral,0.6102290544046248,50
Customization Options,Write notes,openai,0.34613630494870695,50
Customization Options,Write notes,perplexity,0.464746669525452,50
Ease of Use,Access to movies,anthropic,0.9364292394361311,50
Ease of Use,Access to movies,gemini,0.6390685598629221,50
Ease of Use,Access to movies,mistral,0.8589705014696426,50
Ease of Use,Access to movies,openai,0.9335075578192726,50
Ease of Use,Access to movies,perplexity,0.591604563356684,50
Ease of Use,Access to podcasts,anthropic,0.9473576434443101,50
Ease of Use,Access to podcasts,gemini,0.6959386032622591,50
Ease of Use,Access to podcasts,mistral,0.8193943236387221,50
Ease of Use,Access to podcasts,openai,0.3089088976773481,50
Ease of Use,Access to podcasts,perplexity,0.5248766235621958,50
Ease of Use,Broadcast messages to multiple contacts,anthropic,0.8774143734667118,50
Ease of Use,Broadcast messages to multiple contacts,gemini,0.35438093263218234,50
Ease of Use,Broadcast messages to multiple contacts,mistral,0.7930830850429702,50
Ease of Use,Broadcast messages to multiple contacts,openai,0.1415645597181486,50
Ease of Use,Broadcast messages to multiple contacts,perplexity,0.5139366950758006,50
Ease of Use,Build photo collage,anthropic,0.6962872903864159,10
Ease of Use,Build photo collage,gemini,0.3909444924979221,50
Ease of Use,Build photo collage,mistral,0.6143176220435437,50
Ease of Use,Build photo collage,openai,0.18946960705112265,50
Ease of Use,Build photo collage,perplexity,0.3138009844448874,50
Ease of Use,Collaborate with others,anthropic,0.8675061295057668,50
Ease of Use,Collaborate with others,gemini,0.7814269869863343,50
Ease of Use,Collaborate with others,mistral,0.9084000379479156,50
Ease of Use,Collaborate with others,openai,0.777775904623504,50
Ease of Use,Collaborate with others,perplexity,0.44878961791189215,50
Ease of Use,Go Live,anthropic,0.7756934511651414,50
Ease of Use,Go Live,gemini,0.5848996014110511,50
Ease of Use,Go Live,mistral,0.3950943365349214,50
Ease of Use,Go Live,openai,0.4348021972778493,50
Ease of Use,Go Live,perplexity,0.24129090914066326,50
Ease of Use,Keeping up with friends,anthropic,0.7901773836084222,50
Ease of Use,Keeping up with friends,gemini,0.5412436937455021,50
Ease of Use,Keeping up with friends,mistral,0.7296480991398435,50
Ease of Use,Keeping up with friends,openai,0.3299410299922896,50
Ease of Use,Keeping up with friends,perplexity,0.0,50
Ease of Use,List items for sale,anthropic,0.7131168161137269,50
Ease of Use,List items for sale,gemini,0.8383046376268355,50
Ease of Use,List items for sale,mistral,0.592052719908772,50
Ease of Use,List items for sale,openai,0.6375245460312405,50
Ease of Use,List items for sale,perplexity,0.5980669597075287,50
Ease of Use,Photo effects,anthropic,0.7953358758326113,50
Ease of Use,Photo effects,gemini,0.41079090051205946,50
Ease of Use,Photo effects,mistral,0.7453061961689943,50
Ease of Use,Photo effects,openai,0.579579990161782,40
Ease of Use,Photo effects,perplexity,0.08618269087809179,50
Ease of Use,Play games,anthropic,0.15669086095820423,50
Ease of Use,Play games,gemini,0.1216853121417618,50
Ease of Use,Play games,mistral,0.8097051175186079,50
Ease of Use,Play games,openai,0.0,50
Ease of Use,Play games,perplexity,0.13373827202794838,50
Ease of Use,Play playlist on shuffle mode,anthropic,0.9450821756026585,50
Ease of Use,Play playlist on shuffle mode,gemini,0.22256985430932175,50
Ease of Use,Play playlist on shuffle mode,mistral,0.9927263491678164,50
Ease of Use,Play playlist on shuffle mode,openai,0.8735364105183296,50
Ease of Use,Play playlist on shuffle mode,perplexity,0.16642145379811704,50
Ease of Use,Rate movies,anthropic,0.7395827880197636,50
Ease of Use,Rate movies,gemini,0.6801915692296159,50
Ease of Use,Rate movies,mistral,0.8304593272676551,50
Ease of Use,Rate movies,openai,0.39376083191374084,50
Ease of Use,Rate movies,perplexity,0.2515716341795735,50
Ease of Use,Search for offer on item,anthropic,0.5505310096745132,50
Ease of Use,Search for offer on item,gemini,0.33797261276068286,50
Ease of Use,Search for offer on item,mistral,0.849013473304796,50
Ease of Use,Search for offer on item,openai,0.5696393607215665,50
Ease of Use,Search for offer on item,perplexity,0.4178616973158995,50
Ease of Use,Send files,anthropic,0.5360302397970845,50
Ease of Use,Send files,gemini,0.7221736971967522,50
Ease of Use,Send files,mistral,0.7380073685711594,50
Ease of Use,Send files,openai,0.34954535772270906,50
Ease of Use,Send files,perplexity,0.21130024290143531,50
Ease of Use,Watch streams,anthropic,0.7474041907964988,50
Ease of Use,Watch streams,gemini,0.09252495300831669,50
Ease of Use,Watch streams,mistral,0.9416333020674031,50
Ease of Use,Watch streams,openai,0.2135357371737119,50
Ease of Use,Watch streams,perplexity,0.0,50
Ease of Use,Write notes,anthropic,0.4087649617571804,50
Ease of Use,Write notes,gemini,0.7712541807772026,50
Ease of Use,Write notes,mistral,0.9023533084000158,50
Ease of Use,Write notes,openai,0.759568894639327,50
Ease of Use,Write notes,perplexity,0.6623207205997622,50
Feature Set,Access to movies,anthropic,0.9430466787972663,50
Feature Set,Access to movies,gemini,0.8600430437180122,50
Feature Set,Access to movies,mistral,0.9413365682783472,50
Feature Set,Access to movies,openai,0.9116752845475949,50
Feature Set,Access to movies,perplexity,0.771712425404155,50
Feature Set,Access to podcasts,anthropic,0.9450935463119625,40
Feature Set,Access to podcasts,gemini,0.6945998003018581,50
Feature Set,Access to podcasts,mistral,0.8901673829804296,50
Feature Set,Access to podcasts,openai,0.25278864102835347,50
Feature Set,Access to podcasts,perplexity,0.43806471787770007,50
Feature Set,Broadcast messages to multiple contacts,anthropic,0.8897114061481642,50
Feature Set,Broadcast messages to multiple contacts,gemini,0.3717738195185858,50
Feature Set,Broadcast messages to multiple contacts,mistral,0.7904264646602741,50
Feature Set,Broadcast messages to multiple contacts,openai,0.7431011665242816,50
Feature Set,Broadcast messages to multiple contacts,perplexity,0.6753585488629527,50
Feature Set,Build photo collage,anthropic,0.6541297277041622,10
Feature Set,Build photo collage,gemini,0.41144579047707014,50
Feature Set,Build photo collage,mistral,0.7155783655948968,50
Feature Set,Build photo collage,openai,0.4193358576356128,50
Feature Set,Build photo collage,perplexity,0.2990022940145963,50
Feature Set,Collaborate with others,anthropic,0.8010602232190428,50
Feature Set,Collaborate with others,gemini,0.7869946692884358,50
Feature Set,Collaborate with others,mistral,0.9254724251786862,50
Feature Set,Collaborate with others,openai,0.7762827177601278,50
Feature Set,Collaborate with others,perplexity,0.4372344297406475,50
Feature Set,Go Live,anthropic,0.4156705216875465,50
Feature Set,Go Live,gemini,0.7207449256748697,50
Feature Set,Go Live,mistral,0.5900864713917993,50
Feature Set,Go Live,openai,0.5629750238164859,50
Feature Set,Go Live,perplexity,0.18920831219194148,50
Feature Set,Keeping up with friends,anthropic,0.7269656540381021,50
Feature Set,Keeping up with friends,gemini,0.5540542439790791,50
Feature Set,Keeping up with friends,mistral,0.6980441295336404,50
Feature Set,Keeping up with friends,openai,0.4287665790527589,50
Feature Set,Keeping up with friends,perplexity,0.0,50
Feature Set,List items for sale,anthropic,0.8514703591678314,50
Feature Set,List items for sale,gemini,0.8420394760918616,50
Feature Set,List items for sale,mistral,0.7356908288804336,50
Feature Set,List items for sale,openai,0.6754584275600198,50
Feature Set,List items for sale,perplexity,0.43580893312225705,50
Feature Set,Photo effects,anthropic,0.5346432251863819,10
Feature Set,Photo effects,gemini,0.5427245705364271,50
Feature Set,Photo effects,mistral,0.7016934302023808,50
Feature Set,Photo effects,openai,0.7168503518681822,20
Feature Set,Photo effects,perplexity,0.18248535758546197,50
Feature Set,Play games,anthropic,0.013727283548188593,50
Feature Set,Play games,gemini,0.15297972113325364,50
Feature Set,Play games,mistral,0.7302531900966891,50
Feature Set,Play games,openai,0.0,50
Feature Set,Play games,perplexity,0.43745238849187,50
Feature Set,Play playlist on shuffle mode,anthropic,0.9404280802522986,50
Feature Set,Play playlist on shuffle mode,gemini,0.25634438624312716,50
Feature Set,Play playlist on shuffle mode,mistral,0.9479418347935439,50
Feature Set,Play playlist on shuffle mode,openai,0.9256275379617148,50
Feature Set,Play playlist on shuffle mode,perplexity,0.15006274321647134,50
Feature Set,Rate movies,anthropic,0.7847002601164479,50
Feature Set,Rate movies,gemini,0.666958767305139,50
Feature Set,Rate movies,mistral,0.8135990757279175,50
Feature Set,Rate movies,openai,0.42770790603928227,50
Feature Set,Rate movies,perplexity,0.2728116845291107,50
Feature Set,Search for offer on item,anthropic,0.8094422956304848,50
Feature Set,Search for offer on item,gemini,0.42125226584576864,50
Feature Set,Search for offer on item,mistral,0.8913025295435424,50
Feature Set,Search for offer on item,openai,0.6110004221301115,50
Feature Set,Search for offer on item,perplexity,0.35826395623066287,50
Feature Set,Send files,anthropic,0.678964953055152,50
Feature Set,Send files,gemini,0.7155861702411386,50
Feature Set,Send files,mistral,0.7268793106892448,50
Feature Set,Send files,openai,0.7193953277417542,50
Feature Set,Send files,perplexity,0.17443248404865092,50
Feature Set,Watch streams,anthropic,0.8174110589981879,50
Feature Set,Watch streams,gemini,0.34473772808830555,50
Feature Set,Watch streams,mistral,0.8396777292146075,50
Feature Set,Watch streams,openai,0.2277670564198039,50
Feature Set,Watch streams,perplexity,0.44262772245099535,50
Feature Set,Write notes,anthropic,0.6978272553879932,50
Feature Set,Write notes,gemini,0.7212142889150589,50
Feature Set,Write notes,mistral,0.6832497715256407,50
Feature Set,Write notes,openai,0.7581024571693403,50
Feature Set,Write notes,perplexity,0.5323521068776799,50
Geographical Availability,Access to movies,anthropic,0.8660766206674871,50
Geographical Availability,Access to movies,gemini,0.7848999334460752,50
Geographical Availability,Access to movies,mistral,0.9443444932373615,50
Geographical Availability,Access to movies,openai,0.9341525861499126,50
Geographical Availability,Access to movies,perplexity,0.779139581118432,50
Geographical Availability,Access to podcasts,anthropic,0.724976642530109,10
Geographical Availability,Access to podcasts,gemini,0.6646254740011598,50
Geographical Availability,Access to podcasts,mistral,0.9139868995072986,50
Geographical Availability,Access to podcasts,openai,0.5524797310453288,50
Geographical Availability,Access to podcasts,perplexity,0.46561398628779094,50
Geographical Availability,Broadcast messages to multiple contacts,anthropic,0.4234548392142364,50
Geographical Availability,Broadcast messages to multiple contacts,gemini,0.2043716996876906,50
Geographical Availability,Broadcast messages to multiple contacts,mistral,0.8358452481965121,50
Geographical Availability,Broadcast messages to multiple contacts,openai,0.5822634292461705,50
Geographical Availability,Broadcast messages to multiple contacts,perplexity,0.04329389125869146,50
Geographical Availability,Build photo collage,anthropic,0.6521177910881988,10
Geographical Availability,Build photo collage,gemini,0.18102212478167887,50
Geographical Availability,Build photo collage,mistral,0.8454081256697925,50
Geographical Availability,Build photo collage,openai,0.29933152382622974,50
Geographical Availability,Build photo collage,perplexity,0.3496737666645048,50
Geographical Availability,Collaborate with others,anthropic,0.6475452384663261,50
Geographical Availability,Collaborate with others,gemini,0.7365957049957558,50
Geographical Availability,Collaborate with others,mistral,0.9275973154868974,50
Geographical Availability,Collaborate with others,openai,0.5888118165243204,50
Geographical Availability,Collaborate with others,perplexity,0.40280629073828567,50
Geographical Availability,Go Live,anthropic,0.8301118433842289,50
Geographical Availability,Go Live,gemini,0.49996199164111066,50
Geographical Availability,Go Live,mistral,0.4162116871494719,50
Geographical Availability,Go Live,openai,0.5175015991020818,50
Geographical Availability,Go Live,perplexity,0.44649926510864285,50
Geographical Availability,Keeping up with friends,anthropic,0.6663084488070196,50
Geographical Availability,Keeping up with friends,gemini,0.5505133746135892,50
Geographical Availability,Keeping up with friends,mistral,0.72496426216954,50
Geographical Availability,Keeping up with friends,openai,0.35022525458576803,50
Geographical Availability,Keeping up with friends,perplexity,0.0,50
Geographical Availability,List items for sale,anthropic,0.7624556178659168,50
Geographical Availability,List items for sale,gemini,0.7601122478350006,50
Geographical Availability,List items for sale,mistral,0.7225889230528852,50
Geographical Availability,List items for sale,openai,0.5473734026284858,50
Geographical Availability,List items for sale,perplexity,0.515371466183008,50
Geographical Availability,Photo effects,anthropic,0.49010403140566605,10
Geographical Availability,Photo effects,gemini,0.3329764462892063,50
Geographical Availability,Photo effects,mistral,0.6869477669821771,50
Geographical Availability,Photo effects,openai,0.5402602032675679,40
Geographical Availability,Photo effects,perplexity,0.17461456439362114,50
Geographical Availability,Play games,anthropic,0.30534669574504075,50
Geographical Availability,Play games,gemini,0.2657689098314401,50
Geographical Availability,Play games,mistral,0.7497405337663374,50
Geographical Availability,Play games,openai,0.0,50
Geographical Availability,Play games,perplexity,0.0022828271318305325,50
Geographical Availability,Play playlist on shuffle mode,anthropic,0.9479421943663201,50
Geographical Availability,Play playlist on shuffle mode,gemini,0.44886539311038076,50
Geographical Availability,Play playlist on shuffle mode,mistral,0.9369231136523608,50
Geographical Availability,Play playlist on shuffle mode,openai,0.8867279862826264,50
Geographical Availability,Play playlist on shuffle mode,perplexity,0.18580272822193863,50
Geographical Availability,Rate movies,anthropic,0.7610606549903974,50
Geographical Availability,Rate movies,gemini,0.648218970355588,50
Geographical Availability,Rate movies,mistral,0.8179639260834872,50
Geographical Availability,Rate movies,openai,0.441800929614779,50
Geographical Availability,Rate movies,perplexity,0.27129436421036157,50
Geographical Availability,Search for offer on item,anthropic,0.4247864064521516,50
Geographical Availability,Search for offer on item,gemini,0.21026776289539048,50
Geographical Availability,Search for offer on item,mistral,0.8894533456022863,50
Geographical Availability,Search for offer on item,openai,0.5205292556243404,50
Geographical Availability,Search for offer on item,perplexity,0.23433896170668456,50
Geographical Availability,Send files,anthropic,0.6805102077933602,50
Geographical Availability,Send files,gemini,0.6013640468312996,50
Geographical Availability,Send files,mistral,0.12814101894140173,50
Geographical Availability,Send files,openai,0.3121116375227141,50
Geographical Availability,Send files,perplexity,0.10481946673035626,50
Geographical Availability,Watch streams,anthropic,0.7708391422979832,50
Geographical Availability,Watch streams,gemini,0.15021555006595372,50
Geographical Availability,Watch streams,mistral,0.8912947566839349,50
Geographical Availability,Watch streams,openai,0.054386523682881244,50
Geographical Availability,Watch streams,perplexity,0.0,50
Geographical Availability,Write notes,anthropic,0.6591921504971313,50
Geographical Availability,Write notes,gemini,0.7715348853921988,50
Geographical Availability,Write notes,mistral,0.8647860127078707,50
Geographical Availability,Write notes,openai,0.5939599714082067,50
Geographical Availability,Write notes,perplexity,0.6061194628341652,50
Integration Capabilities,Access to movies,anthropic,0.30375005616963313,50
Integration Capabilities,Access to movies,gemini,0.5339205221561865,50
Integration Capabilities,Access to movies,mistral,0.8191003682336137,50
Integration Capabilities,Access to movies,openai,0.33590882224824725,50
Integration Capabilities,Access to movies,perplexity,0.2719732611674195,50
Integration Capabilities,Access to podcasts,anthropic,0.9523278390599865,10
Integration Capabilities,Access to podcasts,gemini,0.6621646184692098,50
Integration Capabilities,Access to podcasts,mistral,0.8800420553045528,50
Integration Capabilities,Access to podcasts,openai,0.4445309240864961,50
Integration Capabilities,Access to podcasts,perplexity,0.5392923858481652,50
Integration Capabilities,Broadcast messages to multiple contacts,anthropic,0.19571707821725376,50
